case,activity,timestamp,actor,resource,label,description
0,Activity A,2020/06/15 04:11:52.496,Ryan,70,normal,normal case
0,Activity C,2020/06/15 04:12:52.496,Frank,90,normal,normal case
0,Activity D,2020/06/15 04:13:52.496,Naomi,40,normal,normal case
0,Activity B,2020/06/15 04:14:52.496,Isabella,20,normal,normal case
1,Activity A,2020/06/15 05:36:29.577,Seth,70,attribute,Actor Dwight from Activity A was replaced by Seth. Resource 90 from Activity C was complemented with [-40]. 
1,Activity C,2020/06/15 05:37:29.577,Vincent,50,attribute,Actor Dwight from Activity A was replaced by Seth. Resource 90 from Activity C was complemented with [-40]. 
1,Activity D,2020/06/15 05:38:29.577,Naomi,90,attribute,Actor Dwight from Activity A was replaced by Seth. Resource 90 from Activity C was complemented with [-40]. 
1,Activity B,2020/06/15 05:39:29.577,Isabella,20,attribute,Actor Dwight from Activity A was replaced by Seth. Resource 90 from Activity C was complemented with [-40]. 
2,Activity A,2020/06/15 06:39:14.802,Dwight,70,attribute,Resource 10 from Activity CL was complemented with [54]. 
2,Activity AR,2020/06/15 06:40:14.802,Sam,80,attribute,Resource 10 from Activity CL was complemented with [54]. 
2,Activity AX,2020/06/15 06:41:14.802,Arthur,30,attribute,Resource 10 from Activity CL was complemented with [54]. 
2,Activity AZ,2020/06/15 06:43:14.802,Isabella,60,attribute,Resource 10 from Activity CL was complemented with [54]. 
2,Activity BA,2020/06/15 06:44:14.802,Matthew,90,attribute,Resource 10 from Activity CL was complemented with [54]. 
2,Activity AY,2020/06/15 06:46:14.802,Roger,20,attribute,Resource 10 from Activity CL was complemented with [54]. 
2,Activity BB,2020/06/15 06:47:14.802,Naomi,80,attribute,Resource 10 from Activity CL was complemented with [54]. 
2,Activity BH,2020/06/15 06:49:14.802,Hugo,70,attribute,Resource 10 from Activity CL was complemented with [54]. 
2,Activity BD,2020/06/15 06:50:14.802,Thomas,80,attribute,Resource 10 from Activity CL was complemented with [54]. 
2,Activity BG,2020/06/15 06:51:14.802,Sacha,40,attribute,Resource 10 from Activity CL was complemented with [54]. 
2,Activity BE,2020/06/15 06:52:14.802,Victoria,80,attribute,Resource 10 from Activity CL was complemented with [54]. 
2,Activity BF,2020/06/15 06:53:14.802,Willow,60,attribute,Resource 10 from Activity CL was complemented with [54]. 
2,Activity BC,2020/06/15 06:55:14.802,Barney,80,attribute,Resource 10 from Activity CL was complemented with [54]. 
2,Activity AS,2020/06/15 06:56:14.802,Richard,20,attribute,Resource 10 from Activity CL was complemented with [54]. 
2,Activity CI,2020/06/15 06:57:14.802,Kevin,10,attribute,Resource 10 from Activity CL was complemented with [54]. 
2,Activity CK,2020/06/15 06:59:14.802,Isabella,20,attribute,Resource 10 from Activity CL was complemented with [54]. 
2,Activity CN,2020/06/15 07:01:14.802,Rachel,80,attribute,Resource 10 from Activity CL was complemented with [54]. 
2,Activity CP,2020/06/15 07:02:14.802,Donald,70,attribute,Resource 10 from Activity CL was complemented with [54]. 
2,Activity CO,2020/06/15 07:03:14.802,Will,60,attribute,Resource 10 from Activity CL was complemented with [54]. 
2,Activity CM,2020/06/15 07:04:14.802,Dwight,80,attribute,Resource 10 from Activity CL was complemented with [54]. 
2,Activity CL,2020/06/15 07:06:14.802,Victoria,64,attribute,Resource 10 from Activity CL was complemented with [54]. 
2,Activity CQ,2020/06/15 07:07:14.802,Olivia,60,attribute,Resource 10 from Activity CL was complemented with [54]. 
2,Activity CR,2020/06/15 07:08:14.802,Ben,20,attribute,Resource 10 from Activity CL was complemented with [54]. 
2,Activity CJ,2020/06/15 07:10:14.802,Ed,80,attribute,Resource 10 from Activity CL was complemented with [54]. 
2,Activity CS,2020/06/15 07:11:14.802,Will,40,attribute,Resource 10 from Activity CL was complemented with [54]. 
2,Activity CV,2020/06/15 07:13:14.802,Teri,40,attribute,Resource 10 from Activity CL was complemented with [54]. 
2,Activity CX,2020/06/15 07:14:14.802,Quentin,60,attribute,Resource 10 from Activity CL was complemented with [54]. 
2,Activity CU,2020/06/15 07:15:14.802,Matthew,20,attribute,Resource 10 from Activity CL was complemented with [54]. 
2,Activity CW,2020/06/15 07:16:14.802,Victoria,20,attribute,Resource 10 from Activity CL was complemented with [54]. 
2,Activity CT,2020/06/15 07:18:14.802,Natalie,30,attribute,Resource 10 from Activity CL was complemented with [54]. 
2,Activity CY,2020/06/15 07:19:14.802,Paris,50,attribute,Resource 10 from Activity CL was complemented with [54]. 
2,Activity B,2020/06/15 07:20:14.802,Hannah,20,attribute,Resource 10 from Activity CL was complemented with [54]. 
3,Activity A,2020/06/15 06:42:41.403,Matthew,70,attribute,Actor Isabella from Activity B was replaced by Willow. 
3,Activity E,2020/06/15 06:43:41.403,Laura,50,attribute,Actor Isabella from Activity B was replaced by Willow. 
3,Activity P,2020/06/15 06:44:41.403,Vera,60,attribute,Actor Isabella from Activity B was replaced by Willow. 
3,Activity Q,2020/06/15 06:45:41.403,Naomi,40,attribute,Actor Isabella from Activity B was replaced by Willow. 
3,Activity F,2020/06/15 06:46:41.403,Cameron,30,attribute,Actor Isabella from Activity B was replaced by Willow. 
3,Activity T,2020/06/15 06:47:41.403,Fred,80,attribute,Actor Isabella from Activity B was replaced by Willow. 
3,Activity V,2020/06/15 06:48:41.403,Larry,40,attribute,Actor Isabella from Activity B was replaced by Willow. 
3,Activity U,2020/06/15 06:49:41.403,Isaac,80,attribute,Actor Isabella from Activity B was replaced by Willow. 
3,Activity AF,2020/06/15 06:50:41.403,Paris,50,attribute,Actor Isabella from Activity B was replaced by Willow. 
3,Activity AH,2020/06/15 06:52:41.403,Naomi,50,attribute,Actor Isabella from Activity B was replaced by Willow. 
3,Activity AI,2020/06/15 06:53:41.403,Olivia,90,attribute,Actor Isabella from Activity B was replaced by Willow. 
3,Activity AJ,2020/06/15 06:54:41.403,Carla,80,attribute,Actor Isabella from Activity B was replaced by Willow. 
3,Activity AK,2020/06/15 06:55:41.403,Malcolm,60,attribute,Actor Isabella from Activity B was replaced by Willow. 
3,Activity AM,2020/06/15 06:57:41.403,Lewis,20,attribute,Actor Isabella from Activity B was replaced by Willow. 
3,Activity AO,2020/06/15 06:58:41.403,Wallace,90,attribute,Actor Isabella from Activity B was replaced by Willow. 
3,Activity AP,2020/06/15 06:59:41.403,Will,90,attribute,Actor Isabella from Activity B was replaced by Willow. 
3,Activity AQ,2020/06/15 07:00:41.403,Barney,20,attribute,Actor Isabella from Activity B was replaced by Willow. 
3,Activity AN,2020/06/15 07:01:41.403,Zach,70,attribute,Actor Isabella from Activity B was replaced by Willow. 
3,Activity AL,2020/06/15 07:03:41.403,Malcolm,30,attribute,Actor Isabella from Activity B was replaced by Willow. 
3,Activity AG,2020/06/15 07:05:41.403,Mick,60,attribute,Actor Isabella from Activity B was replaced by Willow. 
