case,activity,timestamp,actor,resource,label,description
0,Activity A,2020/06/15 02:32:52.952,Donald,90,normal,normal case
0,Activity C,2020/06/15 02:33:52.952,Drew,60,normal,normal case
0,Activity D,2020/06/15 02:34:52.952,Quentin,20,normal,normal case
0,Activity B,2020/06/15 02:35:52.952,Amy,10,normal,normal case
1,Activity A,2020/06/15 03:04:18.696,Donald,90,normal,normal case
1,Activity E,2020/06/15 03:05:18.696,Dwight,40,normal,normal case
1,Activity R,2020/06/15 03:06:18.696,Walter,20,normal,normal case
1,Activity S,2020/06/15 03:07:18.696,Rachel,50,normal,normal case
1,Activity F,2020/06/15 03:08:18.696,Ben,30,normal,normal case
1,Activity T,2020/06/15 03:09:18.696,Emil,30,normal,normal case
1,Activity V,2020/06/15 03:10:18.696,Victoria,20,normal,normal case
1,Activity U,2020/06/15 03:11:18.696,Caitlin,40,normal,normal case
1,Activity AF,2020/06/15 03:12:18.696,Denzel,40,normal,normal case
1,Activity AI,2020/06/15 03:14:18.696,Quentin,90,normal,normal case
1,Activity AH,2020/06/15 03:15:18.696,Natalie,60,normal,normal case
1,Activity AJ,2020/06/15 03:16:18.696,Jake,30,normal,normal case
1,Activity AK,2020/06/15 03:17:18.696,Teri,90,normal,normal case
1,Activity AN,2020/06/15 03:19:18.696,Ed,20,normal,normal case
1,Activity AQ,2020/06/15 03:20:18.696,Seth,20,normal,normal case
1,Activity AP,2020/06/15 03:21:18.696,Denzel,90,normal,normal case
1,Activity AO,2020/06/15 03:22:18.696,Zach,30,normal,normal case
1,Activity AM,2020/06/15 03:23:18.696,Barney,80,normal,normal case
1,Activity AL,2020/06/15 03:25:18.696,Troy,10,normal,normal case
1,Activity AG,2020/06/15 03:27:18.696,John,80,normal,normal case
1,Activity B,2020/06/15 03:28:18.696,Emil,40,normal,normal case
2,Activity A,2020/06/15 03:34:30.450,Donald,80,normal,normal case
2,Activity AR,2020/06/15 03:35:30.450,Taylor,70,normal,normal case
2,Activity AX,2020/06/15 03:36:30.450,Henry,10,normal,normal case
