case,activity,timestamp,actor,resource,label,description
0,Activity A,2020/06/14 23:15:08.406,Adam,50,normal,normal case
0,Activity S,2020/06/14 23:17:08.406,Zoe,90,normal,normal case
0,Activity T,2020/06/14 23:18:08.406,Sam,50,normal,normal case
0,Activity U,2020/06/14 23:19:08.406,Malcolm,70,normal,normal case
0,Activity C,2020/06/14 23:20:08.406,Denzel,50,normal,normal case
0,Activity K,2020/06/14 23:21:08.406,Nicholas,90,normal,normal case
0,Activity V,2020/06/14 23:22:08.406,Naomi,10,normal,normal case
0,Activity L,2020/06/14 23:23:08.406,Ed,30,normal,normal case
0,Activity D,2020/06/14 23:24:08.406,Arthur,50,normal,normal case
0,Activity B,2020/06/14 23:26:08.406,Guy,40,normal,normal case
1,Activity A,2020/06/15 00:01:21.559,Adam,50,rework,"Activities ['Activity U', 'Activity V'] at positions [6, 7] were reworked"
1,Activity C,2020/06/15 00:03:21.559,Megan,40,rework,"Activities ['Activity U', 'Activity V'] at positions [6, 7] were reworked"
1,Activity E,2020/06/15 00:04:21.559,Zoe,60,rework,"Activities ['Activity U', 'Activity V'] at positions [6, 7] were reworked"
1,Activity S,2020/06/15 00:05:21.559,Isaac,90,rework,"Activities ['Activity U', 'Activity V'] at positions [6, 7] were reworked"
1,Activity T,2020/06/15 00:06:21.559,Sam,40,rework,"Activities ['Activity U', 'Activity V'] at positions [6, 7] were reworked"
1,Activity U,2020/06/15 00:07:21.559,Malcolm,10,rework,"Activities ['Activity U', 'Activity V'] at positions [6, 7] were reworked"
1,Activity V,2020/06/15 00:08:21.559,Jim,30,rework,"Activities ['Activity U', 'Activity V'] at positions [6, 7] were reworked"
1,Activity U,2020/06/15 00:10:21.559,Malcolm,10,rework,"Activities ['Activity U', 'Activity V'] at positions [6, 7] were reworked"
1,Activity V,2020/06/15 00:11:21.559,Jim,30,rework,"Activities ['Activity U', 'Activity V'] at positions [6, 7] were reworked"
1,Activity I,2020/06/15 00:12:21.559,Barney,10,rework,"Activities ['Activity U', 'Activity V'] at positions [6, 7] were reworked"
1,Activity H,2020/06/15 00:14:21.559,Carrie,10,rework,"Activities ['Activity U', 'Activity V'] at positions [6, 7] were reworked"
1,Activity G,2020/06/15 00:15:21.559,Sacha,20,rework,"Activities ['Activity U', 'Activity V'] at positions [6, 7] were reworked"
1,Activity F,2020/06/15 00:17:21.559,Jack,60,rework,"Activities ['Activity U', 'Activity V'] at positions [6, 7] were reworked"
1,Activity D,2020/06/15 00:18:21.559,Willow,30,rework,"Activities ['Activity U', 'Activity V'] at positions [6, 7] were reworked"
1,Activity B,2020/06/15 00:19:21.559,Troy,40,rework,"Activities ['Activity U', 'Activity V'] at positions [6, 7] were reworked"
2,Activity A,2020/06/15 00:02:15.064,Owen,70,normal,normal case
2,Activity C,2020/06/15 00:04:15.064,Barney,50,normal,normal case
2,Activity J,2020/06/15 00:05:15.064,Gordon,20,normal,normal case
2,Activity D,2020/06/15 00:06:15.064,Frank,30,normal,normal case
2,Activity S,2020/06/15 00:07:15.064,Zoe,90,normal,normal case
2,Activity T,2020/06/15 00:08:15.064,Vincent,50,normal,normal case
2,Activity U,2020/06/15 00:09:15.064,Malcolm,70,normal,normal case
2,Activity V,2020/06/15 00:10:15.064,Daniel,70,normal,normal case
2,Activity B,2020/06/15 00:12:15.064,Guy,40,normal,normal case
3,Activity A,2020/06/15 01:23:20.207,Owen,20,normal,normal case
3,Activity C,2020/06/15 01:25:20.207,Thomas,10,normal,normal case
3,Activity S,2020/06/15 01:26:20.207,Isaac,90,normal,normal case
3,Activity K,2020/06/15 01:27:20.207,Olivia,80,normal,normal case
3,Activity T,2020/06/15 01:28:20.207,Vincent,50,normal,normal case
3,Activity L,2020/06/15 01:29:20.207,Ed,40,normal,normal case
3,Activity D,2020/06/15 01:30:20.207,Willow,50,normal,normal case
3,Activity U,2020/06/15 01:31:20.207,Malcolm,70,normal,normal case
3,Activity V,2020/06/15 01:32:20.207,Daniel,10,normal,normal case
3,Activity B,2020/06/15 01:34:20.207,Guy,40,normal,normal case
4,Activity A,2020/06/15 01:25:48.697,Owen,50,normal,normal case
4,Activity C,2020/06/15 01:27:48.697,Larry,40,normal,normal case
4,Activity E,2020/06/15 01:28:48.697,Sam,60,normal,normal case
4,Activity S,2020/06/15 01:29:48.697,Isaac,90,normal,normal case
4,Activity G,2020/06/15 01:31:48.697,Vincent,80,normal,normal case
4,Activity T,2020/06/15 01:32:48.697,Rachel,30,normal,normal case
4,Activity I,2020/06/15 01:33:48.697,Kevin,80,normal,normal case
4,Activity H,2020/06/15 01:34:48.697,Carrie,30,normal,normal case
4,Activity U,2020/06/15 01:35:48.697,Malcolm,10,normal,normal case
4,Activity V,2020/06/15 01:36:48.697,Daniel,10,normal,normal case
4,Activity F,2020/06/15 01:38:48.697,Matthew,60,normal,normal case
4,Activity D,2020/06/15 01:39:48.697,Willow,50,normal,normal case
4,Activity B,2020/06/15 01:41:48.697,Guy,40,normal,normal case
5,Activity A,2020/06/15 01:41:04.393,Adam,50,normal,normal case
5,Activity S,2020/06/15 01:43:04.393,Hannah,90,normal,normal case
5,Activity T,2020/06/15 01:44:04.393,Rachel,40,normal,normal case
5,Activity U,2020/06/15 01:45:04.393,Malcolm,70,normal,normal case
5,Activity V,2020/06/15 01:46:04.393,Daniel,10,normal,normal case
5,Activity C,2020/06/15 01:47:04.393,Henry,40,normal,normal case
5,Activity J,2020/06/15 01:48:04.393,Gordon,20,normal,normal case
5,Activity D,2020/06/15 01:49:04.393,Willow,30,normal,normal case
5,Activity B,2020/06/15 01:51:04.393,Troy,40,normal,normal case
6,Activity A,2020/06/15 02:05:52.111,Adam,20,normal,normal case
6,Activity C,2020/06/15 02:07:52.111,Henry,40,normal,normal case
6,Activity M,2020/06/15 02:08:52.111,Megan,10,normal,normal case
6,Activity O,2020/06/15 02:09:52.111,Denzel,10,normal,normal case
6,Activity N,2020/06/15 02:10:52.111,Pamela,60,normal,normal case
6,Activity D,2020/06/15 02:11:52.111,Willow,30,normal,normal case
6,Activity S,2020/06/15 02:12:52.111,Isaac,90,normal,normal case
6,Activity T,2020/06/15 02:13:52.111,Vincent,40,normal,normal case
6,Activity U,2020/06/15 02:14:52.111,Malcolm,10,normal,normal case
6,Activity V,2020/06/15 02:15:52.111,Orlando,30,normal,normal case
6,Activity B,2020/06/15 02:17:52.111,Troy,40,normal,normal case
7,Activity A,2020/06/15 02:45:17.541,Owen,50,normal,normal case
7,Activity S,2020/06/15 02:47:17.541,Isaac,90,normal,normal case
7,Activity C,2020/06/15 02:48:17.541,Thomas,10,normal,normal case
7,Activity T,2020/06/15 02:49:17.541,Vincent,50,normal,normal case
7,Activity U,2020/06/15 02:50:17.541,Malcolm,10,normal,normal case
7,Activity E,2020/06/15 02:51:17.541,Zoe,60,normal,normal case
7,Activity V,2020/06/15 02:52:17.541,Daniel,80,normal,normal case
7,Activity I,2020/06/15 02:54:17.541,Gisele,10,normal,normal case
7,Activity H,2020/06/15 02:55:17.541,Hannah,30,normal,normal case
7,Activity G,2020/06/15 02:56:17.541,Carrie,20,normal,normal case
7,Activity F,2020/06/15 02:58:17.541,Matthew,90,normal,normal case
7,Activity D,2020/06/15 02:59:17.541,Arthur,30,normal,normal case
7,Activity B,2020/06/15 03:01:17.541,Vincent,40,normal,normal case
8,Activity A,2020/06/15 03:51:31.024,Owen,20,normal,normal case
8,Activity C,2020/06/15 03:53:31.024,Denzel,80,normal,normal case
8,Activity K,2020/06/15 03:54:31.024,Anna,80,normal,normal case
8,Activity S,2020/06/15 03:55:31.024,Hannah,90,normal,normal case
8,Activity T,2020/06/15 03:56:31.024,Rachel,30,normal,normal case
8,Activity L,2020/06/15 03:57:31.024,Oscar,30,normal,normal case
8,Activity U,2020/06/15 03:58:31.024,Malcolm,70,normal,normal case
8,Activity V,2020/06/15 03:59:31.024,Donald,30,normal,normal case
8,Activity D,2020/06/15 04:00:31.024,Arthur,50,normal,normal case
8,Activity B,2020/06/15 04:02:31.024,Vincent,40,normal,normal case
9,Activity A,2020/06/15 04:14:42.971,Adele,20,normal,normal case
9,Activity S,2020/06/15 04:16:42.971,Hannah,90,normal,normal case
9,Activity T,2020/06/15 04:17:42.971,Rachel,40,normal,normal case
9,Activity U,2020/06/15 04:18:42.971,Malcolm,10,normal,normal case
9,Activity C,2020/06/15 04:19:42.971,Barney,10,normal,normal case
9,Activity M,2020/06/15 04:20:42.971,Stanley,20,normal,normal case
9,Activity Q,2020/06/15 04:21:42.971,Isabella,70,normal,normal case
9,Activity N,2020/06/15 04:22:42.971,Pamela,60,normal,normal case
9,Activity V,2020/06/15 04:23:42.971,Orlando,30,normal,normal case
9,Activity D,2020/06/15 04:24:42.971,Arthur,30,normal,normal case
9,Activity B,2020/06/15 04:26:42.971,Guy,40,normal,normal case
10,Activity A,2020/06/15 04:29:17.333,Daniel,20,normal,normal case
10,Activity C,2020/06/15 04:31:17.333,Megan,10,normal,normal case
10,Activity J,2020/06/15 04:32:17.333,Carla,20,normal,normal case
10,Activity D,2020/06/15 04:33:17.333,Frank,30,normal,normal case
10,Activity S,2020/06/15 04:34:17.333,Hannah,90,normal,normal case
10,Activity T,2020/06/15 04:35:17.333,Sam,50,normal,normal case
10,Activity U,2020/06/15 04:36:17.333,Malcolm,70,normal,normal case
10,Activity V,2020/06/15 04:37:17.333,Jim,10,normal,normal case
10,Activity B,2020/06/15 04:39:17.333,Guy,40,normal,normal case
11,Activity A,2020/06/15 05:33:39.383,Owen,70,normal,normal case
11,Activity S,2020/06/15 05:35:39.383,Malcolm,90,normal,normal case
11,Activity C,2020/06/15 05:36:39.383,Larry,10,normal,normal case
11,Activity T,2020/06/15 05:37:39.383,Sam,50,normal,normal case
11,Activity E,2020/06/15 05:38:39.383,Zoe,60,normal,normal case
11,Activity U,2020/06/15 05:39:39.383,Malcolm,70,normal,normal case
11,Activity H,2020/06/15 05:41:39.383,David,10,normal,normal case
11,Activity I,2020/06/15 05:42:39.383,Barney,10,normal,normal case
11,Activity V,2020/06/15 05:43:39.383,Will,70,normal,normal case
11,Activity G,2020/06/15 05:44:39.383,Carrie,60,normal,normal case
11,Activity F,2020/06/15 05:46:39.383,Jack,90,normal,normal case
11,Activity D,2020/06/15 05:47:39.383,Arthur,50,normal,normal case
11,Activity B,2020/06/15 05:49:39.383,Troy,40,normal,normal case
12,Activity A,2020/06/15 05:33:56.164,Owen,70,early,Activity D and Activity B were originally executed at positions 12 and 13 and changed to positions 7 and 8
12,Activity S,2020/06/15 05:35:56.164,Zoe,90,early,Activity D and Activity B were originally executed at positions 12 and 13 and changed to positions 7 and 8
12,Activity T,2020/06/15 05:36:56.164,Vincent,40,early,Activity D and Activity B were originally executed at positions 12 and 13 and changed to positions 7 and 8
12,Activity U,2020/06/15 05:37:56.164,Malcolm,10,early,Activity D and Activity B were originally executed at positions 12 and 13 and changed to positions 7 and 8
12,Activity C,2020/06/15 05:38:56.164,Megan,10,early,Activity D and Activity B were originally executed at positions 12 and 13 and changed to positions 7 and 8
12,Activity V,2020/06/15 05:39:56.164,Daniel,70,early,Activity D and Activity B were originally executed at positions 12 and 13 and changed to positions 7 and 8
12,Activity D,2020/06/15 05:40:56.164,Arthur,30,early,Activity D and Activity B were originally executed at positions 12 and 13 and changed to positions 7 and 8
12,Activity B,2020/06/15 05:42:56.164,Troy,40,early,Activity D and Activity B were originally executed at positions 12 and 13 and changed to positions 7 and 8
12,Activity E,2020/06/15 05:43:56.164,Sam,60,early,Activity D and Activity B were originally executed at positions 12 and 13 and changed to positions 7 and 8
12,Activity G,2020/06/15 05:44:56.164,Roy,20,early,Activity D and Activity B were originally executed at positions 12 and 13 and changed to positions 7 and 8
12,Activity I,2020/06/15 05:46:56.164,Kevin,10,early,Activity D and Activity B were originally executed at positions 12 and 13 and changed to positions 7 and 8
12,Activity H,2020/06/15 05:47:56.164,Carrie,30,early,Activity D and Activity B were originally executed at positions 12 and 13 and changed to positions 7 and 8
12,Activity F,2020/06/15 05:49:56.164,Matthew,60,early,Activity D and Activity B were originally executed at positions 12 and 13 and changed to positions 7 and 8
13,Activity A,2020/06/15 06:01:27.704,Adam,70,normal,normal case
13,Activity C,2020/06/15 06:03:27.704,Larry,10,normal,normal case
13,Activity K,2020/06/15 06:04:27.704,Paris,90,normal,normal case
13,Activity S,2020/06/15 06:05:27.704,Zoe,90,normal,normal case
13,Activity L,2020/06/15 06:06:27.704,Mick,30,normal,normal case
13,Activity T,2020/06/15 06:07:27.704,Vincent,50,normal,normal case
13,Activity U,2020/06/15 06:08:27.704,Malcolm,10,normal,normal case
13,Activity D,2020/06/15 06:09:27.704,Quentin,50,normal,normal case
13,Activity V,2020/06/15 06:10:27.704,Daniel,30,normal,normal case
13,Activity B,2020/06/15 06:12:27.704,Troy,40,normal,normal case
