case,activity,timestamp,actor,resource,label,description
0,Activity A,2020/06/15 02:24:05.286,Roger,80,normal,normal case
0,Activity C,2020/06/15 02:25:05.286,Jake,10,normal,normal case
0,Activity D,2020/06/15 02:26:05.286,Owen,60,normal,normal case
0,Activity B,2020/06/15 02:27:05.286,Caitlin,30,normal,normal case
1,Activity A,2020/06/15 02:45:34.487,Hugo,80,normal,normal case
1,Activity AR,2020/06/15 02:46:34.487,Jim,60,normal,normal case
1,Activity BV,2020/06/15 02:47:34.487,Willow,80,normal,normal case
1,Activity CH,2020/06/15 02:49:34.487,Drew,70,normal,normal case
1,Activity CA,2020/06/15 02:50:34.487,Carrie,90,normal,normal case
1,Activity BX,2020/06/15 02:51:34.487,Elizabeth,60,normal,normal case
1,Activity BY,2020/06/15 02:52:34.487,Hugo,10,normal,normal case
1,Activity BZ,2020/06/15 02:53:34.487,Roger,50,normal,normal case
1,Activity CE,2020/06/15 02:55:34.487,Ellen,90,normal,normal case
1,Activity CF,2020/06/15 02:56:34.487,Sam,10,normal,normal case
1,Activity CG,2020/06/15 02:57:34.487,Carrie,40,normal,normal case
1,Activity CC,2020/06/15 02:58:34.487,Ulysses,80,normal,normal case
1,Activity CD,2020/06/15 02:59:34.487,Kevin,10,normal,normal case
1,Activity CB,2020/06/15 03:01:34.487,Stanley,50,normal,normal case
1,Activity BW,2020/06/15 03:03:34.487,Natalie,60,normal,normal case
1,Activity AS,2020/06/15 03:04:34.487,Adele,60,normal,normal case
1,Activity CI,2020/06/15 03:05:34.487,Steve,50,normal,normal case
1,Activity CK,2020/06/15 03:07:34.487,Arthur,20,normal,normal case
1,Activity CQ,2020/06/15 03:08:34.487,Bruce,90,normal,normal case
1,Activity CM,2020/06/15 03:10:34.487,Megan,90,normal,normal case
1,Activity CR,2020/06/15 03:11:34.487,Megan,80,normal,normal case
1,Activity CP,2020/06/15 03:12:34.487,Jim,90,normal,normal case
1,Activity CO,2020/06/15 03:13:34.487,Paul,80,normal,normal case
1,Activity CN,2020/06/15 03:14:34.487,Barry,30,normal,normal case
1,Activity CL,2020/06/15 03:16:34.487,Megan,80,normal,normal case
1,Activity CJ,2020/06/15 03:18:34.487,Jim,50,normal,normal case
1,Activity CS,2020/06/15 03:19:34.487,Steve,10,normal,normal case
1,Activity CX,2020/06/15 03:21:34.487,Laura,20,normal,normal case
1,Activity CU,2020/06/15 03:22:34.487,Troy,30,normal,normal case
1,Activity CV,2020/06/15 03:23:34.487,Gerald,20,normal,normal case
1,Activity CW,2020/06/15 03:24:34.487,Lance,60,normal,normal case
1,Activity CT,2020/06/15 03:26:34.487,Cameron,80,normal,normal case
1,Activity CY,2020/06/15 03:27:34.487,Junior,80,normal,normal case
1,Activity B,2020/06/15 03:28:34.487,Seth,30,normal,normal case
2,Activity A,2020/06/15 03:30:01.919,Hugo,80,normal,normal case
2,Activity E,2020/06/15 03:31:01.919,Stanley,80,normal,normal case
2,Activity R,2020/06/15 03:32:01.919,Arthur,30,normal,normal case
2,Activity S,2020/06/15 03:33:01.919,Amanda,60,normal,normal case
2,Activity F,2020/06/15 03:34:01.919,Wallace,20,normal,normal case
2,Activity T,2020/06/15 03:35:01.919,Caitlin,30,normal,normal case
2,Activity AB,2020/06/15 03:36:01.919,Thomas,60,normal,normal case
2,Activity AD,2020/06/15 03:38:01.919,Arthur,90,normal,normal case
2,Activity AE,2020/06/15 03:39:01.919,Paul,30,normal,normal case
2,Activity AC,2020/06/15 03:41:01.919,Carla,10,normal,normal case
2,Activity U,2020/06/15 03:42:01.919,Megan,50,normal,normal case
2,Activity AF,2020/06/15 03:43:01.919,Gordon,30,normal,normal case
