case,activity,timestamp,actor,resource,label,description
0,Activity A,2020/06/15 00:11:23.170,Cameron,60,normal,normal case
0,Activity D,2020/06/15 00:12:23.170,Kate,60,normal,normal case
0,Activity E,2020/06/15 00:13:23.170,Guy,20,normal,normal case
0,Activity B,2020/06/15 00:14:23.170,Stanley,90,normal,normal case
0,Activity F,2020/06/15 00:15:23.170,Oscar,20,normal,normal case
0,Activity H,2020/06/15 00:16:23.170,Stanley,20,normal,normal case
0,Activity G,2020/06/15 00:17:23.170,Vanessa,30,normal,normal case
0,Activity M,2020/06/15 00:18:23.170,Stanley,90,normal,normal case
0,Activity N,2020/06/15 00:19:23.170,Amy,60,normal,normal case
0,Activity O,2020/06/15 00:20:23.170,Michelle,20,normal,normal case
0,Activity AK,2020/06/15 00:22:23.170,Drew,50,normal,normal case
0,Activity AD,2020/06/15 00:23:23.170,Brian,60,normal,normal case
0,Activity AO,2020/06/15 00:24:23.170,Orlando,40,normal,normal case
0,Activity Q,2020/06/15 00:25:23.170,Sam,40,normal,normal case
0,Activity AE,2020/06/15 00:26:23.170,Malcolm,70,normal,normal case
0,Activity T,2020/06/15 00:27:23.170,Kelly,70,normal,normal case
0,Activity R,2020/06/15 00:28:23.170,Arthur,30,normal,normal case
0,Activity X,2020/06/15 00:29:23.170,Roger,20,normal,normal case
0,Activity AA,2020/06/15 00:30:23.170,Denzel,80,normal,normal case
0,Activity Y,2020/06/15 00:31:23.170,Will,50,normal,normal case
0,Activity AF,2020/06/15 00:32:23.170,Ryan,40,normal,normal case
0,Activity AJ,2020/06/15 00:33:23.170,Rachel,80,normal,normal case
0,Activity AL,2020/06/15 00:34:23.170,Anna,90,normal,normal case
0,Activity AG,2020/06/15 00:35:23.170,Malcolm,60,normal,normal case
0,Activity AM,2020/06/15 00:36:23.170,Brian,90,normal,normal case
0,Activity AN,2020/06/15 00:37:23.170,Gordon,60,normal,normal case
0,Activity P,2020/06/15 00:39:23.170,Isaac,80,normal,normal case
1,Activity A,2020/06/15 00:16:55.866,Ashton,20,normal,normal case
1,Activity D,2020/06/15 00:17:55.866,Denzel,40,normal,normal case
1,Activity E,2020/06/15 00:18:55.866,Orlando,20,normal,normal case
1,Activity B,2020/06/15 00:19:55.866,Wallace,10,normal,normal case
1,Activity F,2020/06/15 00:20:55.866,Caitlin,40,normal,normal case
1,Activity I,2020/06/15 00:21:55.866,Barney,20,normal,normal case
1,Activity G,2020/06/15 00:22:55.866,Vanessa,40,normal,normal case
