case,activity,timestamp,actor,resource,label,description
0,Activity A,2020/06/15 01:01:08.033,Walter,90,normal,normal case
0,Activity C,2020/06/15 01:02:08.033,Teri,80,normal,normal case
0,Activity B,2020/06/15 01:03:08.033,Carla,20,normal,normal case
0,Activity F,2020/06/15 01:04:08.033,Barney,90,normal,normal case
0,Activity L,2020/06/15 01:05:08.033,Hugo,40,normal,normal case
0,Activity G,2020/06/15 01:06:08.033,Ian,40,normal,normal case
0,Activity M,2020/06/15 01:07:08.033,Chris,30,normal,normal case
0,Activity N,2020/06/15 01:08:08.033,Harper,90,normal,normal case
0,Activity O,2020/06/15 01:09:08.033,Brian,10,normal,normal case
0,Activity Q,2020/06/15 01:11:08.033,Gordon,60,normal,normal case
0,Activity V,2020/06/15 01:12:08.033,Amanda,90,normal,normal case
0,Activity AO,2020/06/15 01:13:08.033,Troy,60,normal,normal case
0,Activity AK,2020/06/15 01:14:08.033,Vanessa,70,normal,normal case
0,Activity AL,2020/06/15 01:15:08.033,Seth,30,normal,normal case
0,Activity R,2020/06/15 01:16:08.033,Naomi,20,normal,normal case
0,Activity AM,2020/06/15 01:17:08.033,Dwight,90,normal,normal case
0,Activity AN,2020/06/15 01:18:08.033,Adele,20,normal,normal case
0,Activity AD,2020/06/15 01:19:08.033,Ian,80,normal,normal case
0,Activity AE,2020/06/15 01:20:08.033,Mick,90,normal,normal case
0,Activity X,2020/06/15 01:21:08.033,Paris,10,normal,normal case
0,Activity Z,2020/06/15 01:22:08.033,Ian,90,normal,normal case
0,Activity Y,2020/06/15 01:23:08.033,Willow,50,normal,normal case
0,Activity AF,2020/06/15 01:24:08.033,Sam,60,normal,normal case
0,Activity AI,2020/06/15 01:25:08.033,Richard,90,normal,normal case
0,Activity AG,2020/06/15 01:26:08.033,Ashton,80,normal,normal case
0,Activity P,2020/06/15 01:28:08.033,Jake,60,normal,normal case
1,Activity A,2020/06/15 01:19:55.841,Wallace,90,late,Activity G was originally executed at position 7 and changed to position 24
1,Activity D,2020/06/15 01:20:55.841,Adam,70,late,Activity G was originally executed at position 7 and changed to position 24
1,Activity E,2020/06/15 01:21:55.841,Megan,20,late,Activity G was originally executed at position 7 and changed to position 24
1,Activity B,2020/06/15 01:22:55.841,Walter,30,late,Activity G was originally executed at position 7 and changed to position 24
1,Activity F,2020/06/15 01:23:55.841,Troy,90,late,Activity G was originally executed at position 7 and changed to position 24
1,Activity K,2020/06/15 01:24:55.841,Chris,40,late,Activity G was originally executed at position 7 and changed to position 24
1,Activity M,2020/06/15 01:25:55.841,Lewis,40,late,Activity G was originally executed at position 7 and changed to position 24
1,Activity N,2020/06/15 01:26:55.841,Orlando,90,late,Activity G was originally executed at position 7 and changed to position 24
