case,activity,timestamp,actor,resource,label,description
0,Activity A,2020/06/15 00:00:06.911,Taylor,50,late,Activity E and Activity B were originally executed at positions 3 and 4 and changed to positions 14 and 15
0,Activity D,2020/06/15 00:01:06.911,Hugo,50,late,Activity E and Activity B were originally executed at positions 3 and 4 and changed to positions 14 and 15
0,Activity F,2020/06/15 00:02:06.911,Lance,90,late,Activity E and Activity B were originally executed at positions 3 and 4 and changed to positions 14 and 15
0,Activity J,2020/06/15 00:03:06.911,Roy,10,late,Activity E and Activity B were originally executed at positions 3 and 4 and changed to positions 14 and 15
0,Activity G,2020/06/15 00:04:06.911,Carrie,50,late,Activity E and Activity B were originally executed at positions 3 and 4 and changed to positions 14 and 15
0,Activity M,2020/06/15 00:05:06.911,Malcolm,50,late,Activity E and Activity B were originally executed at positions 3 and 4 and changed to positions 14 and 15
0,Activity N,2020/06/15 00:06:06.911,Guy,30,late,Activity E and Activity B were originally executed at positions 3 and 4 and changed to positions 14 and 15
0,Activity O,2020/06/15 00:07:06.911,Gisele,60,late,Activity E and Activity B were originally executed at positions 3 and 4 and changed to positions 14 and 15
0,Activity AK,2020/06/15 00:08:06.911,Drew,20,late,Activity E and Activity B were originally executed at positions 3 and 4 and changed to positions 14 and 15
0,Activity Q,2020/06/15 00:09:06.911,John,40,late,Activity E and Activity B were originally executed at positions 3 and 4 and changed to positions 14 and 15
0,Activity W,2020/06/15 00:11:06.911,Denzel,40,late,Activity E and Activity B were originally executed at positions 3 and 4 and changed to positions 14 and 15
0,Activity AD,2020/06/15 00:12:06.911,Adam,80,late,Activity E and Activity B were originally executed at positions 3 and 4 and changed to positions 14 and 15
0,Activity AO,2020/06/15 00:13:06.911,Brian,50,late,Activity E and Activity B were originally executed at positions 3 and 4 and changed to positions 14 and 15
0,Activity E,2020/06/15 00:14:06.911,Ellen,80,late,Activity E and Activity B were originally executed at positions 3 and 4 and changed to positions 14 and 15
0,Activity B,2020/06/15 00:15:06.911,Stanley,10,late,Activity E and Activity B were originally executed at positions 3 and 4 and changed to positions 14 and 15
0,Activity AL,2020/06/15 00:16:06.911,Zoe,10,late,Activity E and Activity B were originally executed at positions 3 and 4 and changed to positions 14 and 15
0,Activity AM,2020/06/15 00:17:06.911,Kelly,80,late,Activity E and Activity B were originally executed at positions 3 and 4 and changed to positions 14 and 15
0,Activity AE,2020/06/15 00:18:06.911,Will,10,late,Activity E and Activity B were originally executed at positions 3 and 4 and changed to positions 14 and 15
0,Activity AN,2020/06/15 00:19:06.911,Vanessa,20,late,Activity E and Activity B were originally executed at positions 3 and 4 and changed to positions 14 and 15
0,Activity R,2020/06/15 00:20:06.911,Chris,30,late,Activity E and Activity B were originally executed at positions 3 and 4 and changed to positions 14 and 15
0,Activity AF,2020/06/15 00:21:06.911,Olivia,80,late,Activity E and Activity B were originally executed at positions 3 and 4 and changed to positions 14 and 15
0,Activity AH,2020/06/15 00:22:06.911,Fred,50,late,Activity E and Activity B were originally executed at positions 3 and 4 and changed to positions 14 and 15
0,Activity X,2020/06/15 00:23:06.911,Zach,40,late,Activity E and Activity B were originally executed at positions 3 and 4 and changed to positions 14 and 15
0,Activity AB,2020/06/15 00:24:06.911,Teri,20,late,Activity E and Activity B were originally executed at positions 3 and 4 and changed to positions 14 and 15
0,Activity AG,2020/06/15 00:25:06.911,Frank,10,late,Activity E and Activity B were originally executed at positions 3 and 4 and changed to positions 14 and 15
0,Activity Y,2020/06/15 00:26:06.911,Harry,30,late,Activity E and Activity B were originally executed at positions 3 and 4 and changed to positions 14 and 15
0,Activity P,2020/06/15 00:28:06.911,Ben,70,late,Activity E and Activity B were originally executed at positions 3 and 4 and changed to positions 14 and 15
1,Activity A,2020/06/15 00:05:19.713,Taylor,50,normal,normal case
1,Activity D,2020/06/15 00:06:19.713,Quentin,50,normal,normal case
1,Activity E,2020/06/15 00:07:19.713,Ellen,80,normal,normal case
1,Activity B,2020/06/15 00:08:19.713,Owen,30,normal,normal case
1,Activity F,2020/06/15 00:09:19.713,Lance,90,normal,normal case
1,Activity I,2020/06/15 00:10:19.713,Gordon,40,normal,normal case
1,Activity G,2020/06/15 00:11:19.713,Carrie,50,normal,normal case
1,Activity M,2020/06/15 00:12:19.713,Zoe,20,normal,normal case
1,Activity N,2020/06/15 00:13:19.713,Sacha,30,normal,normal case
1,Activity O,2020/06/15 00:14:19.713,Gisele,10,normal,normal case
1,Activity AK,2020/06/15 00:16:19.713,Philip,70,normal,normal case
1,Activity AD,2020/06/15 00:17:19.713,Guy,80,normal,normal case
1,Activity AO,2020/06/15 00:18:19.713,Brian,80,normal,normal case
1,Activity AE,2020/06/15 00:19:19.713,Will,10,normal,normal case
1,Activity AL,2020/06/15 00:20:19.713,Will,10,normal,normal case
1,Activity Q,2020/06/15 00:21:19.713,John,40,normal,normal case
1,Activity AM,2020/06/15 00:22:19.713,Kelly,20,normal,normal case
1,Activity AN,2020/06/15 00:23:19.713,Vincent,20,normal,normal case
1,Activity U,2020/06/15 00:24:19.713,Troy,90,normal,normal case
1,Activity R,2020/06/15 00:25:19.713,Vincent,90,normal,normal case
1,Activity X,2020/06/15 00:26:19.713,Zach,50,normal,normal case
1,Activity AC,2020/06/15 00:27:19.713,Barney,20,normal,normal case
1,Activity Y,2020/06/15 00:28:19.713,Richard,80,normal,normal case
1,Activity AF,2020/06/15 00:29:19.713,Oscar,90,normal,normal case
1,Activity AJ,2020/06/15 00:30:19.713,Roger,80,normal,normal case
1,Activity AG,2020/06/15 00:31:19.713,Zayn,10,normal,normal case
1,Activity P,2020/06/15 00:33:19.713,Richard,70,normal,normal case
2,Activity A,2020/06/15 00:37:18.175,Barry,50,normal,normal case
2,Activity D,2020/06/15 00:38:18.175,Walter,50,normal,normal case
2,Activity E,2020/06/15 00:39:18.175,Owen,80,normal,normal case
2,Activity B,2020/06/15 00:40:18.175,Stanley,30,normal,normal case
2,Activity F,2020/06/15 00:41:18.175,Zoe,90,normal,normal case
2,Activity I,2020/06/15 00:42:18.175,Wallace,20,normal,normal case
2,Activity G,2020/06/15 00:43:18.175,Carrie,50,normal,normal case
2,Activity M,2020/06/15 00:44:18.175,Malcolm,60,normal,normal case
2,Activity N,2020/06/15 00:45:18.175,Pamela,30,normal,normal case
2,Activity O,2020/06/15 00:46:18.175,Jake,90,normal,normal case
2,Activity AK,2020/06/15 00:48:18.175,Ellen,70,normal,normal case
2,Activity Q,2020/06/15 00:49:18.175,John,40,normal,normal case
2,Activity V,2020/06/15 00:50:18.175,Orlando,80,normal,normal case
2,Activity AL,2020/06/15 00:51:18.175,Will,10,normal,normal case
2,Activity R,2020/06/15 00:52:18.175,Thomas,80,normal,normal case
2,Activity X,2020/06/15 00:53:18.175,Nicholas,50,normal,normal case
2,Activity AC,2020/06/15 00:54:18.175,Gordon,30,normal,normal case
2,Activity Y,2020/06/15 00:55:18.175,Gisele,80,normal,normal case
2,Activity AO,2020/06/15 00:56:18.175,Jim,20,normal,normal case
2,Activity AM,2020/06/15 00:57:18.175,Kelly,20,normal,normal case
2,Activity AN,2020/06/15 00:58:18.175,Vincent,20,normal,normal case
2,Activity AD,2020/06/15 00:59:18.175,Naomi,80,normal,normal case
2,Activity AE,2020/06/15 01:00:18.175,Isabella,10,normal,normal case
2,Activity AF,2020/06/15 01:01:18.175,Olivia,90,normal,normal case
2,Activity AI,2020/06/15 01:02:18.175,Barney,40,normal,normal case
2,Activity AG,2020/06/15 01:03:18.175,Zayn,10,normal,normal case
2,Activity P,2020/06/15 01:05:18.175,Richard,70,normal,normal case
3,Activity A,2020/06/15 00:39:26.584,Taylor,50,normal,normal case
3,Activity D,2020/06/15 00:40:26.584,Quentin,50,normal,normal case
3,Activity E,2020/06/15 00:41:26.584,Owen,80,normal,normal case
3,Activity B,2020/06/15 00:42:26.584,Owen,90,normal,normal case
3,Activity F,2020/06/15 00:43:26.584,Lance,90,normal,normal case
3,Activity H,2020/06/15 00:44:26.584,Orlando,30,normal,normal case
3,Activity G,2020/06/15 00:45:26.584,Carrie,50,normal,normal case
3,Activity M,2020/06/15 00:46:26.584,Malcolm,50,normal,normal case
3,Activity N,2020/06/15 00:47:26.584,Pamela,30,normal,normal case
3,Activity O,2020/06/15 00:48:26.584,Ashton,60,normal,normal case
3,Activity AO,2020/06/15 00:50:26.584,Brian,80,normal,normal case
3,Activity Q,2020/06/15 00:51:26.584,John,40,normal,normal case
3,Activity T,2020/06/15 00:52:26.584,Barney,40,normal,normal case
3,Activity AK,2020/06/15 00:53:26.584,Drew,20,normal,normal case
3,Activity AL,2020/06/15 00:54:26.584,Will,10,normal,normal case
3,Activity AD,2020/06/15 00:55:26.584,Adam,80,normal,normal case
3,Activity R,2020/06/15 00:56:26.584,Thomas,30,normal,normal case
3,Activity AM,2020/06/15 00:57:26.584,Kelly,80,normal,normal case
3,Activity AN,2020/06/15 00:58:26.584,Vanessa,20,normal,normal case
