case,activity,timestamp,actor,resource,label,description
0,Activity A,2020/06/15 02:50:12.537,Lewis,50,normal,normal case
0,Activity E,2020/06/15 02:51:12.537,Vanessa,30,normal,normal case
0,Activity G,2020/06/15 02:52:12.537,Will,90,normal,normal case
0,Activity M,2020/06/15 02:54:12.537,Amy,20,normal,normal case
0,Activity L,2020/06/15 02:55:12.537,Natalie,20,normal,normal case
0,Activity K,2020/06/15 02:56:12.537,Jake,30,normal,normal case
0,Activity J,2020/06/15 02:57:12.537,Fadi,10,normal,normal case
0,Activity I,2020/06/15 02:58:12.537,Walter,40,normal,normal case
0,Activity H,2020/06/15 03:00:12.537,Uma,60,normal,normal case
0,Activity F,2020/06/15 03:01:12.537,Kelly,90,normal,normal case
0,Activity T,2020/06/15 03:02:12.537,Gisele,20,normal,normal case
0,Activity Z,2020/06/15 03:03:12.537,Vanessa,40,normal,normal case
0,Activity AA,2020/06/15 03:04:12.537,Ulysses,80,normal,normal case
0,Activity U,2020/06/15 03:05:12.537,Zach,40,normal,normal case
0,Activity AF,2020/06/15 03:06:12.537,Roy,60,normal,normal case
0,Activity AI,2020/06/15 03:08:12.537,Emil,80,normal,normal case
0,Activity AH,2020/06/15 03:09:12.537,Junior,40,normal,normal case
0,Activity AJ,2020/06/15 03:10:12.537,Vincent,40,normal,normal case
0,Activity AK,2020/06/15 03:11:12.537,Guy,60,normal,normal case
0,Activity AQ,2020/06/15 03:13:12.537,Zach,90,normal,normal case
0,Activity AN,2020/06/15 03:14:12.537,Isaac,90,normal,normal case
0,Activity AO,2020/06/15 03:15:12.537,Gisele,80,normal,normal case
0,Activity AM,2020/06/15 03:16:12.537,Bruce,90,normal,normal case
0,Activity AP,2020/06/15 03:17:12.537,Troy,60,normal,normal case
0,Activity AL,2020/06/15 03:19:12.537,David,60,normal,normal case
0,Activity AG,2020/06/15 03:21:12.537,Elizabeth,60,normal,normal case
0,Activity B,2020/06/15 03:22:12.537,Isabella,10,normal,normal case
1,Activity A,2020/06/15 03:34:37.148,Willow,50,normal,normal case
1,Activity C,2020/06/15 03:35:37.148,Ben,30,normal,normal case
1,Activity D,2020/06/15 03:36:37.148,Dwight,30,normal,normal case
1,Activity B,2020/06/15 03:37:37.148,Victoria,50,normal,normal case
2,Activity A,2020/06/15 04:23:02.464,Lewis,50,normal,normal case
2,Activity C,2020/06/15 04:24:02.464,Amy,90,normal,normal case
2,Activity D,2020/06/15 04:25:02.464,Kevin,30,normal,normal case
2,Activity B,2020/06/15 04:26:02.464,Isabella,10,normal,normal case
3,Activity A,2020/06/15 04:51:07.450,Ian,50,normal,normal case
3,Activity C,2020/06/15 04:52:07.450,Ben,60,normal,normal case
3,Activity D,2020/06/15 04:53:07.450,Kevin,30,normal,normal case
3,Activity B,2020/06/15 04:54:07.450,Isabella,50,normal,normal case
4,Activity A,2020/06/15 05:16:30.348,Willow,50,normal,normal case
4,Activity C,2020/06/15 05:17:30.348,Ben,90,normal,normal case
4,Activity D,2020/06/15 05:18:30.348,Will,30,normal,normal case
4,Activity B,2020/06/15 05:19:30.348,Jack,10,normal,normal case
5,Activity A,2020/06/15 05:18:27.609,Caitlin,50,normal,normal case
5,Activity E,2020/06/15 05:19:27.609,Vanessa,40,normal,normal case
5,Activity R,2020/06/15 05:20:27.609,Ben,30,normal,normal case
5,Activity S,2020/06/15 05:21:27.609,Teri,60,normal,normal case
5,Activity F,2020/06/15 05:22:27.609,Kelly,90,normal,normal case
5,Activity T,2020/06/15 05:23:27.609,Gisele,60,normal,normal case
5,Activity Z,2020/06/15 05:24:27.609,Fadi,10,normal,normal case
5,Activity AA,2020/06/15 05:25:27.609,Ulysses,30,normal,normal case
5,Activity U,2020/06/15 05:26:27.609,Dwight,40,normal,normal case
5,Activity AF,2020/06/15 05:27:27.609,Roy,80,normal,normal case
5,Activity AH,2020/06/15 05:29:27.609,Barry,40,normal,normal case
5,Activity AI,2020/06/15 05:30:27.609,Taylor,80,normal,normal case
5,Activity AJ,2020/06/15 05:31:27.609,Henry,10,normal,normal case
5,Activity AK,2020/06/15 05:32:27.609,Ben,70,normal,normal case
5,Activity AQ,2020/06/15 05:34:27.609,Zach,90,normal,normal case
5,Activity AM,2020/06/15 05:35:27.609,Harper,80,normal,normal case
5,Activity AP,2020/06/15 05:36:27.609,Vincent,60,normal,normal case
5,Activity AO,2020/06/15 05:37:27.609,Wayne,80,normal,normal case
5,Activity AN,2020/06/15 05:38:27.609,Adam,90,normal,normal case
