case,activity,timestamp,actor,resource,label,description
0,Activity A,2020/06/14 23:38:46.195,Elizabeth,20,normal,Normal case
0,Activity S,2020/06/14 23:40:46.195,Paul,10,normal,Normal case
0,Activity C,2020/06/14 23:41:46.195,Hannah,30,normal,Normal case
0,Activity J,2020/06/14 23:42:46.195,Brian,50,normal,Normal case
0,Activity T,2020/06/14 23:43:46.195,Zach,70,normal,Normal case
0,Activity U,2020/06/14 23:44:46.195,Zach,40,normal,Normal case
0,Activity D,2020/06/14 23:45:46.195,Roy,10,normal,Normal case
0,Activity V,2020/06/14 23:46:46.195,Orlando,40,normal,Normal case
0,Activity B,2020/06/14 23:48:46.195,Thomas,90,normal,Normal case
1,Activity A,2020/06/14 23:52:00.400,Elizabeth,70,normal,Normal case
1,Activity S,2020/06/14 23:54:00.400,Naomi,70,normal,Normal case
1,Activity C,2020/06/14 23:55:00.400,Kelly,30,normal,Normal case
1,Activity K,2020/06/14 23:56:00.400,Caitlin,80,normal,Normal case
1,Activity L,2020/06/14 23:57:00.400,Ellen,20,normal,Normal case
1,Activity D,2020/06/14 23:58:00.400,Roy,10,normal,Normal case
1,Activity T,2020/06/14 23:59:00.400,Adele,20,normal,Normal case
1,Activity U,2020/06/15 00:00:00.400,Zach,40,normal,Normal case
1,Activity V,2020/06/15 00:01:00.400,Orlando,40,normal,Normal case
1,Activity B,2020/06/15 00:03:00.400,Thomas,40,normal,Normal case
2,Activity A,2020/06/15 00:03:24.440,Elizabeth,70,normal,Normal case
2,Activity C,2020/06/15 00:05:24.440,Hannah,30,normal,Normal case
2,Activity J,2020/06/15 00:06:24.440,Brian,10,normal,Normal case
2,Activity S,2020/06/15 00:07:24.440,Thomas,70,normal,Normal case
2,Activity D,2020/06/15 00:08:24.440,Sacha,10,normal,Normal case
2,Activity T,2020/06/15 00:09:24.440,Mick,90,normal,Normal case
2,Activity U,2020/06/15 00:10:24.440,Sacha,40,normal,Normal case
2,Activity V,2020/06/15 00:11:24.440,Orlando,40,normal,Normal case
2,Activity B,2020/06/15 00:13:24.440,Henry,50,normal,Normal case
3,Activity A,2020/06/15 00:22:52.105,Elizabeth,70,normal,Normal case
3,Activity S,2020/06/15 00:24:52.105,Naomi,20,normal,Normal case
3,Activity C,2020/06/15 00:25:52.105,Kelly,70,normal,Normal case
3,Activity T,2020/06/15 00:26:52.105,Richard,90,normal,Normal case
3,Activity J,2020/06/15 00:27:52.105,Ben,10,normal,Normal case
3,Activity U,2020/06/15 00:28:52.105,Matthew,10,normal,Normal case
