case,activity,timestamp,actor,resource,label,description
0,Activity A,2020/06/15 01:18:31.172,Vanessa,50,normal,normal case
0,Activity AT,2020/06/15 01:20:31.172,Drew,80,normal,normal case
0,Activity AU,2020/06/15 01:21:31.172,Guy,40,normal,normal case
0,Activity C,2020/06/15 01:22:31.172,Ashton,30,normal,normal case
0,Activity X,2020/06/15 01:24:31.172,Vincent,80,normal,normal case
0,Activity E,2020/06/15 01:25:31.172,Chris,50,normal,normal case
0,Activity AE,2020/06/15 01:26:31.172,Naomi,50,normal,normal case
0,Activity K,2020/06/15 01:27:31.172,Jack,60,normal,normal case
0,Activity AM,2020/06/15 01:28:31.172,Zoe,50,normal,normal case
0,Activity AQ,2020/06/15 01:29:31.172,Hannah,20,normal,normal case
0,Activity O,2020/06/15 01:30:31.172,Wallace,70,normal,normal case
0,Activity AH,2020/06/15 01:32:31.172,Olivia,30,normal,normal case
0,Activity AN,2020/06/15 01:33:31.172,Bruce,20,normal,normal case
0,Activity AJ,2020/06/15 01:34:31.172,Quentin,20,normal,normal case
0,Activity AI,2020/06/15 01:35:31.172,Amanda,10,normal,normal case
0,Activity AG,2020/06/15 01:37:31.172,Sam,20,normal,normal case
0,Activity AR,2020/06/15 01:39:31.172,Frank,20,normal,normal case
0,Activity AS,2020/06/15 01:40:31.172,Orlando,70,normal,normal case
0,Activity G,2020/06/15 01:41:31.172,Hugo,50,normal,normal case
0,Activity BB,2020/06/15 01:42:31.172,Owen,20,normal,normal case
0,Activity I,2020/06/15 01:43:31.172,Will,70,normal,normal case
0,Activity P,2020/06/15 01:44:31.172,Pamela,80,normal,normal case
0,Activity AW,2020/06/15 01:46:31.172,Harry,70,normal,normal case
0,Activity L,2020/06/15 01:47:31.172,Zayn,10,normal,normal case
0,Activity J,2020/06/15 01:48:31.172,Kevin,10,normal,normal case
0,Activity AF,2020/06/15 01:50:31.172,Taylor,40,normal,normal case
0,Activity AZ,2020/06/15 01:51:31.172,Barry,80,normal,normal case
0,Activity BA,2020/06/15 01:52:31.172,Kevin,60,normal,normal case
0,Activity Y,2020/06/15 01:53:31.172,Bruce,40,normal,normal case
0,Activity H,2020/06/15 01:54:31.172,George,30,normal,normal case
0,Activity BD,2020/06/15 01:55:31.172,John,20,normal,normal case
0,Activity BE,2020/06/15 01:56:31.172,Carrie,40,normal,normal case
0,Activity AY,2020/06/15 01:58:31.172,Arthur,40,normal,normal case
0,Activity F,2020/06/15 01:59:31.172,Fred,10,normal,normal case
0,Activity D,2020/06/15 02:02:31.172,Wallace,70,normal,normal case
0,Activity AX,2020/06/15 02:03:31.172,Michelle,80,normal,normal case
0,Activity BC,2020/06/15 02:04:31.172,Robert,50,normal,normal case
0,Activity AV,2020/06/15 02:06:31.172,Vanessa,60,normal,normal case
0,Activity B,2020/06/15 02:08:31.172,Mick,60,normal,normal case
0,Activity BF,2020/06/15 02:09:31.172,Sam,40,normal,normal case
