case,activity,timestamp,actor,resource,label,description
0,Activity A,2020/06/14 23:10:03.456,Lewis,20,insert,"Activities ['Random Activity 1', 'Random Activity 2', 'Random Activity 3'] inserted in random positions"
0,Random Activity 1,2020/06/14 23:12:03.456,Random Actor 1,10,insert,"Activities ['Random Activity 1', 'Random Activity 2', 'Random Activity 3'] inserted in random positions"
0,Activity S,2020/06/14 23:13:03.456,Jake,40,insert,"Activities ['Random Activity 1', 'Random Activity 2', 'Random Activity 3'] inserted in random positions"
0,Random Activity 3,2020/06/14 23:14:03.456,Random Actor 3,30,insert,"Activities ['Random Activity 1', 'Random Activity 2', 'Random Activity 3'] inserted in random positions"
0,Activity C,2020/06/14 23:15:03.456,Fred,20,insert,"Activities ['Random Activity 1', 'Random Activity 2', 'Random Activity 3'] inserted in random positions"
0,Random Activity 2,2020/06/14 23:16:03.456,Random Actor 2,10,insert,"Activities ['Random Activity 1', 'Random Activity 2', 'Random Activity 3'] inserted in random positions"
0,Activity T,2020/06/14 23:17:03.456,Vincent,20,insert,"Activities ['Random Activity 1', 'Random Activity 2', 'Random Activity 3'] inserted in random positions"
0,Activity U,2020/06/14 23:18:03.456,Kelly,60,insert,"Activities ['Random Activity 1', 'Random Activity 2', 'Random Activity 3'] inserted in random positions"
0,Activity J,2020/06/14 23:20:03.456,Drew,80,insert,"Activities ['Random Activity 1', 'Random Activity 2', 'Random Activity 3'] inserted in random positions"
0,Activity V,2020/06/14 23:21:03.456,John,70,insert,"Activities ['Random Activity 1', 'Random Activity 2', 'Random Activity 3'] inserted in random positions"
0,Activity D,2020/06/14 23:22:03.456,Will,10,insert,"Activities ['Random Activity 1', 'Random Activity 2', 'Random Activity 3'] inserted in random positions"
0,Activity B,2020/06/14 23:23:03.456,Natalie,30,insert,"Activities ['Random Activity 1', 'Random Activity 2', 'Random Activity 3'] inserted in random positions"
1,Activity A,2020/06/15 00:08:30.008,Dwight,20,normal,normal case
1,Activity C,2020/06/15 00:10:30.008,Henry,20,normal,normal case
1,Activity M,2020/06/15 00:11:30.008,Quentin,40,normal,normal case
1,Activity O,2020/06/15 00:12:30.008,Richard,90,normal,normal case
1,Activity N,2020/06/15 00:13:30.008,Carla,60,normal,normal case
1,Activity S,2020/06/15 00:14:30.008,Richard,40,normal,normal case
