case,activity,timestamp,actor,resource,label,description
0,Activity A,2020/06/15 00:04:20.972,Cameron,80,normal,normal case
0,Activity C,2020/06/15 00:05:20.972,Naomi,60,normal,normal case
0,Activity B,2020/06/15 00:06:20.972,Fadi,70,normal,normal case
0,Activity F,2020/06/15 00:07:20.972,Barney,40,normal,normal case
0,Activity H,2020/06/15 00:08:20.972,Richard,60,normal,normal case
0,Activity G,2020/06/15 00:09:20.972,Zayn,60,normal,normal case
0,Activity M,2020/06/15 00:10:20.972,Lance,10,normal,normal case
0,Activity N,2020/06/15 00:11:20.972,Barney,90,normal,normal case
0,Activity O,2020/06/15 00:12:20.972,Steve,60,normal,normal case
0,Activity AO,2020/06/15 00:14:20.972,Larry,20,normal,normal case
0,Activity Q,2020/06/15 00:15:20.972,Teri,70,normal,normal case
0,Activity T,2020/06/15 00:16:20.972,Roy,40,normal,normal case
0,Activity R,2020/06/15 00:17:20.972,Jim,30,normal,normal case
0,Activity AD,2020/06/15 00:18:20.972,Drew,90,normal,normal case
0,Activity AK,2020/06/15 00:19:20.972,Uma,70,normal,normal case
0,Activity AE,2020/06/15 00:20:20.972,Carla,60,normal,normal case
0,Activity AL,2020/06/15 00:21:20.972,Victoria,70,normal,normal case
0,Activity X,2020/06/15 00:22:20.972,Naomi,10,normal,normal case
0,Activity AF,2020/06/15 00:23:20.972,Ryan,60,normal,normal case
0,Activity AI,2020/06/15 00:24:20.972,Zoe,70,normal,normal case
0,Activity AG,2020/06/15 00:25:20.972,Roy,20,normal,normal case
0,Activity AA,2020/06/15 00:26:20.972,Emil,60,normal,normal case
0,Activity Y,2020/06/15 00:27:20.972,Paris,60,normal,normal case
0,Activity AM,2020/06/15 00:28:20.972,Anna,30,normal,normal case
0,Activity AN,2020/06/15 00:29:20.972,Laura,70,normal,normal case
0,Activity P,2020/06/15 00:31:20.972,Philip,50,normal,normal case
1,Activity A,2020/06/15 00:23:43.435,Chris,10,normal,normal case
1,Activity C,2020/06/15 00:24:43.435,Sam,50,normal,normal case
1,Activity B,2020/06/15 00:25:43.435,Will,70,normal,normal case
1,Activity F,2020/06/15 00:26:43.435,Gerald,40,normal,normal case
1,Activity J,2020/06/15 00:27:43.435,Laura,30,normal,normal case
1,Activity G,2020/06/15 00:28:43.435,Zayn,20,normal,normal case
1,Activity M,2020/06/15 00:29:43.435,Ulysses,10,normal,normal case
1,Activity N,2020/06/15 00:30:43.435,Barney,90,normal,normal case
1,Activity O,2020/06/15 00:31:43.435,Steve,20,normal,normal case
1,Activity AO,2020/06/15 00:33:43.435,Ellen,30,normal,normal case
1,Activity AK,2020/06/15 00:34:43.435,Daniel,70,normal,normal case
1,Activity AL,2020/06/15 00:35:43.435,Victoria,40,normal,normal case
1,Activity AD,2020/06/15 00:36:43.435,Drew,90,normal,normal case
1,Activity Q,2020/06/15 00:37:43.435,Victoria,20,normal,normal case
1,Activity W,2020/06/15 00:38:43.435,Frank,60,normal,normal case
1,Activity R,2020/06/15 00:39:43.435,Taylor,20,normal,normal case
1,Activity AM,2020/06/15 00:40:43.435,Hugo,10,normal,normal case
1,Activity AN,2020/06/15 00:41:43.435,Laura,70,normal,normal case
1,Activity X,2020/06/15 00:42:43.435,Naomi,50,normal,normal case
1,Activity AA,2020/06/15 00:43:43.435,Zayn,60,normal,normal case
1,Activity AE,2020/06/15 00:44:43.435,Carla,50,normal,normal case
1,Activity Y,2020/06/15 00:45:43.435,Natalie,60,normal,normal case
1,Activity AF,2020/06/15 00:46:43.435,Henry,10,normal,normal case
1,Activity AI,2020/06/15 00:47:43.435,Malcolm,10,normal,normal case
1,Activity AG,2020/06/15 00:48:43.435,Drew,10,normal,normal case
1,Activity P,2020/06/15 00:50:43.435,Ellen,50,normal,normal case
2,Activity A,2020/06/15 00:38:14.146,Stanley,10,normal,normal case
2,Activity D,2020/06/15 00:39:14.146,Thomas,10,normal,normal case
2,Activity E,2020/06/15 00:40:14.146,Isaac,50,normal,normal case
2,Activity B,2020/06/15 00:41:14.146,Will,80,normal,normal case
2,Activity F,2020/06/15 00:42:14.146,David,40,normal,normal case
2,Activity I,2020/06/15 00:43:14.146,Junior,90,normal,normal case
