case,activity,timestamp,actor,resource,label,description
0,Activity A,2020/06/15 00:09:41.628,Hannah,30,normal,normal case
0,Activity C,2020/06/15 00:10:41.628,Harry,50,normal,normal case
0,Activity B,2020/06/15 00:11:41.628,Ulysses,60,normal,normal case
0,Activity F,2020/06/15 00:12:41.628,Fadi,40,normal,normal case
0,Activity H,2020/06/15 00:13:41.628,Gordon,70,normal,normal case
0,Activity G,2020/06/15 00:14:41.628,Cameron,50,normal,normal case
0,Activity M,2020/06/15 00:15:41.628,Anna,40,normal,normal case
0,Activity N,2020/06/15 00:16:41.628,Megan,70,normal,normal case
0,Activity O,2020/06/15 00:17:41.628,Ed,30,normal,normal case
0,Activity Q,2020/06/15 00:19:41.628,Orlando,20,normal,normal case
0,Activity V,2020/06/15 00:20:41.628,George,60,normal,normal case
0,Activity AK,2020/06/15 00:21:41.628,Mick,90,normal,normal case
0,Activity AD,2020/06/15 00:22:41.628,Bruce,50,normal,normal case
0,Activity AL,2020/06/15 00:23:41.628,Isaac,90,normal,normal case
0,Activity R,2020/06/15 00:24:41.628,Cameron,60,normal,normal case
0,Activity AE,2020/06/15 00:25:41.628,Wayne,30,normal,normal case
0,Activity X,2020/06/15 00:26:41.628,Fadi,70,normal,normal case
0,Activity AF,2020/06/15 00:27:41.628,Stanley,20,normal,normal case
0,Activity AB,2020/06/15 00:28:41.628,Jake,40,normal,normal case
0,Activity AJ,2020/06/15 00:29:41.628,Kelly,80,normal,normal case
0,Activity AG,2020/06/15 00:30:41.628,Isabella,70,normal,normal case
0,Activity Y,2020/06/15 00:31:41.628,Elizabeth,90,normal,normal case
0,Activity AM,2020/06/15 00:32:41.628,Caitlin,50,normal,normal case
0,Activity AO,2020/06/15 00:33:41.628,Zayn,20,normal,normal case
0,Activity AN,2020/06/15 00:34:41.628,Fred,30,normal,normal case
0,Activity P,2020/06/15 00:36:41.628,Ryan,90,normal,normal case
1,Activity A,2020/06/15 00:21:01.093,Hannah,30,rework,Activity ['Activity X'] at position [24] was reworked
1,Activity D,2020/06/15 00:22:01.093,Barry,60,rework,Activity ['Activity X'] at position [24] was reworked
1,Activity E,2020/06/15 00:23:01.093,Uma,70,rework,Activity ['Activity X'] at position [24] was reworked
1,Activity B,2020/06/15 00:24:01.093,Carrie,10,rework,Activity ['Activity X'] at position [24] was reworked
1,Activity F,2020/06/15 00:25:01.093,Matthew,10,rework,Activity ['Activity X'] at position [24] was reworked
1,Activity L,2020/06/15 00:26:01.093,Olivia,60,rework,Activity ['Activity X'] at position [24] was reworked
1,Activity G,2020/06/15 00:27:01.093,Cameron,50,rework,Activity ['Activity X'] at position [24] was reworked
1,Activity M,2020/06/15 00:28:01.093,Jim,70,rework,Activity ['Activity X'] at position [24] was reworked
