case,activity,timestamp,actor,resource,label,description
0,Activity A,2020/06/14 22:57:26.568,Gordon,40,normal,normal case
0,Activity S,2020/06/14 22:59:26.568,Karl,20,normal,normal case
0,Activity T,2020/06/14 23:00:26.568,Emil,50,normal,normal case
0,Activity C,2020/06/14 23:01:26.568,Orlando,30,normal,normal case
0,Activity K,2020/06/14 23:02:26.568,Naomi,50,normal,normal case
0,Activity L,2020/06/14 23:03:26.568,Teri,30,normal,normal case
0,Activity U,2020/06/14 23:04:26.568,Steve,80,normal,normal case
0,Activity D,2020/06/14 23:05:26.568,Kate,50,normal,normal case
0,Activity V,2020/06/14 23:06:26.568,Barry,10,normal,normal case
0,Activity B,2020/06/14 23:08:26.568,Cameron,90,normal,normal case
1,Activity A,2020/06/15 00:56:20.304,Owen,10,normal,normal case
1,Activity S,2020/06/15 00:58:20.304,Fred,80,normal,normal case
1,Activity T,2020/06/15 00:59:20.304,Cameron,90,normal,normal case
1,Activity C,2020/06/15 01:00:20.304,Seth,90,normal,normal case
1,Activity M,2020/06/15 01:01:20.304,Denzel,80,normal,normal case
1,Activity P,2020/06/15 01:02:20.304,Kevin,60,normal,normal case
1,Activity U,2020/06/15 01:03:20.304,Steve,30,normal,normal case
1,Activity N,2020/06/15 01:04:20.304,Wallace,30,normal,normal case
1,Activity D,2020/06/15 01:05:20.304,Kate,50,normal,normal case
1,Activity V,2020/06/15 01:06:20.304,Fred,10,normal,normal case
1,Activity B,2020/06/15 01:08:20.304,Cameron,90,normal,normal case
2,Activity A,2020/06/15 00:56:53.711,Mick,10,normal,normal case
2,Activity S,2020/06/15 00:58:53.711,Fred,80,normal,normal case
2,Activity C,2020/06/15 00:59:53.711,Vera,50,normal,normal case
2,Activity E,2020/06/15 01:00:53.711,Olivia,20,normal,normal case
2,Activity T,2020/06/15 01:01:53.711,Emil,90,normal,normal case
2,Activity U,2020/06/15 01:02:53.711,Steve,70,normal,normal case
2,Activity V,2020/06/15 01:03:53.711,Fred,10,normal,normal case
2,Activity G,2020/06/15 01:05:53.711,Thomas,70,normal,normal case
2,Activity I,2020/06/15 01:06:53.711,Pamela,20,normal,normal case
2,Activity H,2020/06/15 01:07:53.711,Ryan,40,normal,normal case
2,Activity F,2020/06/15 01:09:53.711,Quentin,20,normal,normal case
2,Activity D,2020/06/15 01:10:53.711,Zayn,50,normal,normal case
2,Activity B,2020/06/15 01:12:53.711,Cameron,90,normal,normal case
3,Activity A,2020/06/15 02:06:53.473,Owen,20,normal,normal case
3,Activity C,2020/06/15 02:08:53.473,Seth,30,normal,normal case
3,Activity J,2020/06/15 02:09:53.473,Adam,50,normal,normal case
3,Activity S,2020/06/15 02:10:53.473,Karl,20,normal,normal case
3,Activity D,2020/06/15 02:11:53.473,Gisele,50,normal,normal case
3,Activity T,2020/06/15 02:12:53.473,Emil,90,normal,normal case
3,Activity U,2020/06/15 02:13:53.473,Oscar,10,normal,normal case
3,Activity V,2020/06/15 02:14:53.473,Barry,50,normal,normal case
3,Activity B,2020/06/15 02:16:53.473,Cameron,90,normal,normal case
4,Activity A,2020/06/15 02:10:58.510,Owen,40,normal,normal case
4,Activity S,2020/06/15 02:12:58.510,Will,20,normal,normal case
4,Activity C,2020/06/15 02:13:58.510,Seth,90,normal,normal case
4,Activity T,2020/06/15 02:14:58.510,Zoe,30,normal,normal case
4,Activity M,2020/06/15 02:15:58.510,Denzel,80,normal,normal case
4,Activity U,2020/06/15 02:16:58.510,Oscar,10,normal,normal case
4,Activity O,2020/06/15 02:17:58.510,Lewis,70,normal,normal case
4,Activity N,2020/06/15 02:18:58.510,Chris,20,normal,normal case
4,Activity V,2020/06/15 02:19:58.510,Barry,70,normal,normal case
4,Activity D,2020/06/15 02:20:58.510,Kate,50,normal,normal case
4,Activity B,2020/06/15 02:22:58.510,Cameron,90,normal,normal case
5,Activity A,2020/06/15 02:36:36.612,Michelle,10,normal,normal case
5,Activity S,2020/06/15 02:38:36.612,Carrie,60,normal,normal case
5,Activity T,2020/06/15 02:39:36.612,Pamela,90,normal,normal case
5,Activity C,2020/06/15 02:40:36.612,Philip,30,normal,normal case
5,Activity U,2020/06/15 02:41:36.612,Steve,70,normal,normal case
5,Activity E,2020/06/15 02:42:36.612,Olivia,40,normal,normal case
5,Activity H,2020/06/15 02:44:36.612,Steve,10,normal,normal case
5,Activity I,2020/06/15 02:45:36.612,Pamela,50,normal,normal case
5,Activity G,2020/06/15 02:46:36.612,Daniel,70,normal,normal case
5,Activity F,2020/06/15 02:48:36.612,Matthew,70,normal,normal case
5,Activity D,2020/06/15 02:49:36.612,Gisele,50,normal,normal case
5,Activity V,2020/06/15 02:50:36.612,Fred,80,normal,normal case
5,Activity B,2020/06/15 02:52:36.612,Cameron,90,normal,normal case
6,Activity A,2020/06/15 02:49:19.158,Hugo,10,normal,normal case
6,Activity C,2020/06/15 02:51:19.158,Pamela,90,normal,normal case
6,Activity S,2020/06/15 02:52:19.158,Carrie,80,normal,normal case
6,Activity K,2020/06/15 02:53:19.158,Amanda,60,normal,normal case
6,Activity L,2020/06/15 02:54:19.158,Ian,10,normal,normal case
6,Activity T,2020/06/15 02:55:19.158,Pamela,90,normal,normal case
6,Activity D,2020/06/15 02:56:19.158,Gisele,50,normal,normal case
6,Activity U,2020/06/15 02:57:19.158,Oscar,70,normal,normal case
6,Activity V,2020/06/15 02:58:19.158,Barry,20,normal,normal case
6,Activity B,2020/06/15 03:00:19.158,Cameron,90,normal,normal case
7,Activity A,2020/06/15 03:41:41.209,Hugo,10,normal,normal case
7,Activity C,2020/06/15 03:43:41.209,Philip,30,normal,normal case
7,Activity S,2020/06/15 03:44:41.209,Sacha,20,normal,normal case
7,Activity J,2020/06/15 03:45:41.209,Gordon,50,normal,normal case
7,Activity D,2020/06/15 03:46:41.209,Zayn,40,normal,normal case
7,Activity T,2020/06/15 03:47:41.209,Zoe,30,normal,normal case
7,Activity U,2020/06/15 03:48:41.209,Steve,30,normal,normal case
7,Activity V,2020/06/15 03:49:41.209,Barry,50,normal,normal case
7,Activity B,2020/06/15 03:51:41.209,Cameron,90,normal,normal case
8,Activity A,2020/06/15 03:49:21.185,Oscar,40,normal,normal case
8,Activity S,2020/06/15 03:51:21.185,Carrie,20,normal,normal case
8,Activity C,2020/06/15 03:52:21.185,Seth,90,normal,normal case
8,Activity T,2020/06/15 03:53:21.185,Emil,90,normal,normal case
8,Activity K,2020/06/15 03:54:21.185,Hannah,90,normal,normal case
8,Activity U,2020/06/15 03:55:21.185,Steve,70,normal,normal case
8,Activity L,2020/06/15 03:56:21.185,Ian,60,normal,normal case
8,Activity V,2020/06/15 03:57:21.185,Naomi,10,normal,normal case
8,Activity D,2020/06/15 03:58:21.185,Zayn,50,normal,normal case
8,Activity B,2020/06/15 04:00:21.185,Cameron,90,normal,normal case
9,Activity A,2020/06/15 04:44:39.943,Hugo,50,normal,normal case
9,Activity S,2020/06/15 04:46:39.943,Carrie,20,normal,normal case
9,Activity C,2020/06/15 04:47:39.943,Pamela,50,normal,normal case
9,Activity K,2020/06/15 04:48:39.943,Amanda,90,normal,normal case
9,Activity T,2020/06/15 04:49:39.943,Harry,50,normal,normal case
9,Activity L,2020/06/15 04:50:39.943,Ian,30,normal,normal case
9,Activity U,2020/06/15 04:51:39.943,Steve,80,normal,normal case
9,Activity D,2020/06/15 04:52:39.943,Kate,30,normal,normal case
9,Activity V,2020/06/15 04:53:39.943,Naomi,10,normal,normal case
9,Activity B,2020/06/15 04:55:39.943,Cameron,90,normal,normal case
10,Activity A,2020/06/15 05:00:28.573,Michelle,20,normal,normal case
10,Activity S,2020/06/15 05:02:28.573,Sacha,20,normal,normal case
10,Activity T,2020/06/15 05:03:28.573,Zoe,90,normal,normal case
10,Activity U,2020/06/15 05:04:28.573,Oscar,70,normal,normal case
10,Activity V,2020/06/15 05:05:28.573,Fred,20,normal,normal case
10,Activity C,2020/06/15 05:06:28.573,Vera,90,normal,normal case
10,Activity J,2020/06/15 05:07:28.573,Malcolm,50,normal,normal case
10,Activity D,2020/06/15 05:08:28.573,Amy,50,normal,normal case
10,Activity B,2020/06/15 05:10:28.573,Cameron,90,normal,normal case
11,Activity A,2020/06/15 05:14:05.376,Michelle,20,normal,normal case
11,Activity S,2020/06/15 05:16:05.376,Carrie,60,normal,normal case
11,Activity T,2020/06/15 05:17:05.376,Zoe,50,normal,normal case
11,Activity C,2020/06/15 05:18:05.376,Seth,30,normal,normal case
11,Activity U,2020/06/15 05:19:05.376,Steve,70,normal,normal case
11,Activity V,2020/06/15 05:20:05.376,Fred,50,normal,normal case
11,Activity E,2020/06/15 05:21:05.376,John,80,normal,normal case
11,Activity G,2020/06/15 05:23:05.376,Roy,70,normal,normal case
11,Activity I,2020/06/15 05:24:05.376,Malcolm,10,normal,normal case
11,Activity H,2020/06/15 05:25:05.376,Vincent,10,normal,normal case
11,Activity F,2020/06/15 05:27:05.376,Larry,10,normal,normal case
11,Activity D,2020/06/15 05:28:05.376,Kate,30,normal,normal case
11,Activity B,2020/06/15 05:30:05.376,Cameron,90,normal,normal case
12,Activity A,2020/06/15 06:25:05.374,Gordon,20,normal,normal case
12,Activity S,2020/06/15 06:27:05.374,Matthew,80,normal,normal case
12,Activity T,2020/06/15 06:28:05.374,Pamela,50,normal,normal case
12,Activity U,2020/06/15 06:29:05.374,Steve,80,normal,normal case
12,Activity C,2020/06/15 06:30:05.374,Vera,30,normal,normal case
12,Activity E,2020/06/15 06:31:05.374,Olivia,20,normal,normal case
12,Activity I,2020/06/15 06:33:05.374,Pamela,30,normal,normal case
