case,activity,timestamp,actor,resource,label,description
0,Activity A,2020/06/15 02:01:45.137,Caitlin,60,normal,normal case
0,Activity C,2020/06/15 02:02:45.137,Donald,30,normal,normal case
0,Activity E,2020/06/15 02:04:45.137,Lewis,40,normal,normal case
0,Activity G,2020/06/15 02:06:45.137,Paul,90,normal,normal case
0,Activity Q,2020/06/15 02:07:45.137,Wallace,30,normal,normal case
0,Activity S,2020/06/15 02:08:45.137,Victoria,20,normal,normal case
0,Activity O,2020/06/15 02:09:45.137,Philip,80,normal,normal case
0,Activity N,2020/06/15 02:10:45.137,John,40,normal,normal case
0,Activity I,2020/06/15 02:11:45.137,Wayne,70,normal,normal case
0,Activity AI,2020/06/15 02:12:45.137,Jim,70,normal,normal case
0,Activity M,2020/06/15 02:13:45.137,Anna,50,normal,normal case
0,Activity AL,2020/06/15 02:14:45.137,Natalie,70,normal,normal case
0,Activity H,2020/06/15 02:15:45.137,Jack,30,normal,normal case
0,Activity P,2020/06/15 02:16:45.137,Uma,40,normal,normal case
0,Activity X,2020/06/15 02:18:45.137,Natalie,20,normal,normal case
0,Activity U,2020/06/15 02:19:45.137,Malcolm,20,normal,normal case
0,Activity Y,2020/06/15 02:21:45.137,Wallace,40,normal,normal case
0,Activity AN,2020/06/15 02:22:45.137,Zayn,40,normal,normal case
0,Activity V,2020/06/15 02:23:45.137,Jim,60,normal,normal case
0,Activity AM,2020/06/15 02:24:45.137,Pamela,30,normal,normal case
0,Activity AJ,2020/06/15 02:25:45.137,Lance,50,normal,normal case
0,Activity W,2020/06/15 02:26:45.137,Matthew,30,normal,normal case
0,Activity F,2020/06/15 02:28:45.137,Victoria,40,normal,normal case
0,Activity T,2020/06/15 02:29:45.137,David,90,normal,normal case
0,Activity R,2020/06/15 02:30:45.137,Ulysses,20,normal,normal case
0,Activity D,2020/06/15 02:32:45.137,Megan,10,normal,normal case
0,Activity B,2020/06/15 02:33:45.137,Anna,10,normal,normal case
1,Activity A,2020/06/15 02:17:28.099,Caitlin,20,normal,normal case
1,Activity CC,2020/06/15 02:18:28.099,Rachel,70,normal,normal case
1,Activity B,2020/06/15 02:19:28.099,Kelly,10,normal,normal case
2,Activity A,2020/06/15 02:38:43.023,Caitlin,50,normal,normal case
2,Activity BC,2020/06/15 02:39:43.023,Zoe,10,normal,normal case
2,Activity BE,2020/06/15 02:41:43.023,Ulysses,40,normal,normal case
2,Activity BP,2020/06/15 02:42:43.023,Guy,30,normal,normal case
2,Activity BF,2020/06/15 02:43:43.023,Harry,10,normal,normal case
2,Activity BG,2020/06/15 02:44:43.023,Vincent,80,normal,normal case
2,Activity BQ,2020/06/15 02:45:43.023,Elizabeth,80,normal,normal case
2,Activity BN,2020/06/15 02:46:43.023,Isabella,30,normal,normal case
2,Activity BO,2020/06/15 02:47:43.023,Ian,70,normal,normal case
2,Activity BH,2020/06/15 02:48:43.023,Amy,20,normal,normal case
2,Activity BI,2020/06/15 02:49:43.023,Mick,10,normal,normal case
2,Activity BM,2020/06/15 02:51:43.023,Philip,40,normal,normal case
2,Activity BL,2020/06/15 02:52:43.023,Ben,20,normal,normal case
2,Activity BK,2020/06/15 02:53:43.023,Henry,20,normal,normal case
2,Activity BJ,2020/06/15 02:55:43.023,Teri,20,normal,normal case
2,Activity BD,2020/06/15 02:57:43.023,Fadi,10,normal,normal case
