case,activity,timestamp,actor,resource,label,description
0,Activity A,2020/06/15 02:19:12.208,Frank,30,normal,normal case
0,Activity CD,2020/06/15 02:20:12.208,Wallace,20,normal,normal case
0,Activity CE,2020/06/15 02:21:12.208,Natalie,50,normal,normal case
0,Activity B,2020/06/15 02:22:12.208,Olivia,90,normal,normal case
1,Activity A,2020/06/15 02:43:52.120,Junior,30,normal,normal case
1,Activity C,2020/06/15 02:44:52.120,Matthew,30,normal,normal case
1,Activity E,2020/06/15 02:46:52.120,Hugo,80,normal,normal case
1,Activity Q,2020/06/15 02:47:52.120,Wallace,90,normal,normal case
1,Activity AG,2020/06/15 02:48:52.120,Daniel,60,normal,normal case
1,Activity AI,2020/06/15 02:49:52.120,Naomi,60,normal,normal case
1,Activity AL,2020/06/15 02:50:52.120,Harper,20,normal,normal case
1,Activity AH,2020/06/15 02:51:52.120,Carrie,80,normal,normal case
1,Activity R,2020/06/15 02:52:52.120,Naomi,90,normal,normal case
1,Activity P,2020/06/15 02:54:52.120,Vera,60,normal,normal case
1,Activity G,2020/06/15 02:55:52.120,Fred,10,normal,normal case
1,Activity I,2020/06/15 02:56:52.120,Ryan,90,normal,normal case
1,Activity AO,2020/06/15 02:57:52.120,Carrie,80,normal,normal case
1,Activity N,2020/06/15 02:58:52.120,Carla,10,normal,normal case
1,Activity M,2020/06/15 02:59:52.120,Ulysses,90,normal,normal case
1,Activity H,2020/06/15 03:00:52.120,Troy,40,normal,normal case
1,Activity O,2020/06/15 03:01:52.120,Kevin,10,normal,normal case
1,Activity AM,2020/06/15 03:03:52.120,Seth,60,normal,normal case
1,Activity AJ,2020/06/15 03:04:52.120,Gisele,30,normal,normal case
1,Activity F,2020/06/15 03:05:52.120,Isabella,70,normal,normal case
1,Activity D,2020/06/15 03:07:52.120,Hugo,10,normal,normal case
1,Activity B,2020/06/15 03:08:52.120,Michelle,10,normal,normal case
2,Activity A,2020/06/15 02:58:38.791,Chris,30,normal,normal case
2,Activity C,2020/06/15 02:59:38.791,Emil,30,normal,normal case
2,Activity Q,2020/06/15 03:01:38.791,Willow,10,normal,normal case
2,Activity S,2020/06/15 03:02:38.791,Amanda,20,normal,normal case
2,Activity E,2020/06/15 03:03:38.791,Kelly,80,normal,normal case
2,Activity G,2020/06/15 03:06:38.791,Gordon,10,normal,normal case
2,Activity L,2020/06/15 03:07:38.791,Will,70,normal,normal case
2,Activity W,2020/06/15 03:08:38.791,Oscar,70,normal,normal case
2,Activity H,2020/06/15 03:09:38.791,Ashton,90,normal,normal case
