case,activity,timestamp,actor,resource,label,description
0,Activity A,2020/06/15 01:05:46.008,Paris,40,late,Activity K and Activity AW were originally executed at positions 7 and 8 and changed to positions 20 and 21
0,Activity AT,2020/06/15 01:07:46.008,Donald,60,late,Activity K and Activity AW were originally executed at positions 7 and 8 and changed to positions 20 and 21
0,Activity C,2020/06/15 01:08:46.008,Will,10,late,Activity K and Activity AW were originally executed at positions 7 and 8 and changed to positions 20 and 21
0,Activity AU,2020/06/15 01:09:46.008,Cameron,80,late,Activity K and Activity AW were originally executed at positions 7 and 8 and changed to positions 20 and 21
0,Activity X,2020/06/15 01:12:46.008,Isabella,40,late,Activity K and Activity AW were originally executed at positions 7 and 8 and changed to positions 20 and 21
0,Activity BD,2020/06/15 01:13:46.008,Roger,70,late,Activity K and Activity AW were originally executed at positions 7 and 8 and changed to positions 20 and 21
0,Activity AK,2020/06/15 01:14:46.008,Ashton,50,late,Activity K and Activity AW were originally executed at positions 7 and 8 and changed to positions 20 and 21
0,Activity Q,2020/06/15 01:15:46.008,Victoria,50,late,Activity K and Activity AW were originally executed at positions 7 and 8 and changed to positions 20 and 21
0,Activity BB,2020/06/15 01:16:46.008,Teri,50,late,Activity K and Activity AW were originally executed at positions 7 and 8 and changed to positions 20 and 21
0,Activity BE,2020/06/15 01:17:46.008,Ashton,60,late,Activity K and Activity AW were originally executed at positions 7 and 8 and changed to positions 20 and 21
0,Activity E,2020/06/15 01:18:46.008,Robert,80,late,Activity K and Activity AW were originally executed at positions 7 and 8 and changed to positions 20 and 21
0,Activity BA,2020/06/15 01:19:46.008,Paris,30,late,Activity K and Activity AW were originally executed at positions 7 and 8 and changed to positions 20 and 21
0,Activity AY,2020/06/15 01:20:46.008,Hannah,10,late,Activity K and Activity AW were originally executed at positions 7 and 8 and changed to positions 20 and 21
0,Activity AZ,2020/06/15 01:22:46.008,Thomas,20,late,Activity K and Activity AW were originally executed at positions 7 and 8 and changed to positions 20 and 21
0,Activity AL,2020/06/15 01:23:46.008,Donald,60,late,Activity K and Activity AW were originally executed at positions 7 and 8 and changed to positions 20 and 21
0,Activity I,2020/06/15 01:24:46.008,Dwight,80,late,Activity K and Activity AW were originally executed at positions 7 and 8 and changed to positions 20 and 21
0,Activity G,2020/06/15 01:25:46.008,Barry,10,late,Activity K and Activity AW were originally executed at positions 7 and 8 and changed to positions 20 and 21
0,Activity J,2020/06/15 01:27:46.008,Kate,40,late,Activity K and Activity AW were originally executed at positions 7 and 8 and changed to positions 20 and 21
0,Activity AX,2020/06/15 01:28:46.008,Taylor,20,late,Activity K and Activity AW were originally executed at positions 7 and 8 and changed to positions 20 and 21
0,Activity K,2020/06/15 01:30:46.008,Rachel,20,late,Activity K and Activity AW were originally executed at positions 7 and 8 and changed to positions 20 and 21
0,Activity AW,2020/06/15 01:31:46.008,Daniel,60,late,Activity K and Activity AW were originally executed at positions 7 and 8 and changed to positions 20 and 21
0,Activity Y,2020/06/15 01:32:46.008,Elizabeth,40,late,Activity K and Activity AW were originally executed at positions 7 and 8 and changed to positions 20 and 21
0,Activity BC,2020/06/15 01:33:46.008,Rachel,50,late,Activity K and Activity AW were originally executed at positions 7 and 8 and changed to positions 20 and 21
0,Activity R,2020/06/15 01:34:46.008,Elizabeth,50,late,Activity K and Activity AW were originally executed at positions 7 and 8 and changed to positions 20 and 21
0,Activity AM,2020/06/15 01:35:46.008,Sacha,60,late,Activity K and Activity AW were originally executed at positions 7 and 8 and changed to positions 20 and 21
0,Activity H,2020/06/15 01:37:46.008,Uma,40,late,Activity K and Activity AW were originally executed at positions 7 and 8 and changed to positions 20 and 21
0,Activity AV,2020/06/15 01:39:46.008,Bruce,90,late,Activity K and Activity AW were originally executed at positions 7 and 8 and changed to positions 20 and 21
0,Activity AP,2020/06/15 01:40:46.008,Wallace,90,late,Activity K and Activity AW were originally executed at positions 7 and 8 and changed to positions 20 and 21
0,Activity F,2020/06/15 01:41:46.008,Quentin,20,late,Activity K and Activity AW were originally executed at positions 7 and 8 and changed to positions 20 and 21
0,Activity L,2020/06/15 01:42:46.008,Thomas,70,late,Activity K and Activity AW were originally executed at positions 7 and 8 and changed to positions 20 and 21
0,Activity AN,2020/06/15 01:43:46.008,Owen,30,late,Activity K and Activity AW were originally executed at positions 7 and 8 and changed to positions 20 and 21
0,Activity AR,2020/06/15 01:44:46.008,Ashton,20,late,Activity K and Activity AW were originally executed at positions 7 and 8 and changed to positions 20 and 21
0,Activity AS,2020/06/15 01:45:46.008,Paul,30,late,Activity K and Activity AW were originally executed at positions 7 and 8 and changed to positions 20 and 21
0,Activity D,2020/06/15 01:47:46.008,Carla,40,late,Activity K and Activity AW were originally executed at positions 7 and 8 and changed to positions 20 and 21
0,Activity B,2020/06/15 01:49:46.008,Vincent,40,late,Activity K and Activity AW were originally executed at positions 7 and 8 and changed to positions 20 and 21
0,Activity BF,2020/06/15 01:50:46.008,Gordon,60,late,Activity K and Activity AW were originally executed at positions 7 and 8 and changed to positions 20 and 21
0,Activity BG,2020/06/15 01:51:46.008,Larry,90,late,Activity K and Activity AW were originally executed at positions 7 and 8 and changed to positions 20 and 21
0,Activity BH,2020/06/15 01:52:46.008,Thomas,60,late,Activity K and Activity AW were originally executed at positions 7 and 8 and changed to positions 20 and 21
0,Activity BI,2020/06/15 01:53:46.008,Kate,60,late,Activity K and Activity AW were originally executed at positions 7 and 8 and changed to positions 20 and 21
0,Activity BJ,2020/06/15 01:54:46.008,Zoe,70,late,Activity K and Activity AW were originally executed at positions 7 and 8 and changed to positions 20 and 21
0,Activity BK,2020/06/15 01:55:46.008,Walter,20,late,Activity K and Activity AW were originally executed at positions 7 and 8 and changed to positions 20 and 21
0,Activity BL,2020/06/15 01:56:46.008,Paris,20,late,Activity K and Activity AW were originally executed at positions 7 and 8 and changed to positions 20 and 21
1,Activity A,2020/06/15 01:17:30.101,Paul,40,normal,normal case
1,Activity C,2020/06/15 01:19:30.101,Will,10,normal,normal case
1,Activity X,2020/06/15 01:21:30.101,Jake,40,normal,normal case
1,Activity K,2020/06/15 01:22:30.101,Kelly,20,normal,normal case
1,Activity O,2020/06/15 01:23:30.101,Amanda,80,normal,normal case
1,Activity AM,2020/06/15 01:24:30.101,Denzel,40,normal,normal case
1,Activity AP,2020/06/15 01:25:30.101,Walter,90,normal,normal case
1,Activity AT,2020/06/15 01:26:30.101,Lance,60,normal,normal case
1,Activity Z,2020/06/15 01:27:30.101,Carla,60,normal,normal case
1,Activity AU,2020/06/15 01:28:30.101,Elizabeth,80,normal,normal case
1,Activity AC,2020/06/15 01:29:30.101,Ben,90,normal,normal case
1,Activity BD,2020/06/15 01:31:30.101,Junior,70,normal,normal case
1,Activity P,2020/06/15 01:32:30.101,Daniel,10,normal,normal case
1,Activity BB,2020/06/15 01:33:30.101,Kevin,60,normal,normal case
1,Activity L,2020/06/15 01:34:30.101,Thomas,70,normal,normal case
1,Activity AW,2020/06/15 01:35:30.101,Rachel,60,normal,normal case
1,Activity AN,2020/06/15 01:36:30.101,Barry,30,normal,normal case
1,Activity BE,2020/06/15 01:37:30.101,Steve,50,normal,normal case
1,Activity E,2020/06/15 01:38:30.101,Robert,90,normal,normal case
1,Activity AA,2020/06/15 01:39:30.101,Dwight,60,normal,normal case
1,Activity BC,2020/06/15 01:40:30.101,Ashton,40,normal,normal case
1,Activity AY,2020/06/15 01:42:30.101,Richard,10,normal,normal case
