case,activity,timestamp,actor,resource,label,description
0,Activity A,2020/06/14 23:06:01.277,Troy,10,normal,normal case
0,Activity C,2020/06/14 23:08:01.277,Lewis,10,normal,normal case
0,Activity K,2020/06/14 23:09:01.277,Barney,60,normal,normal case
0,Activity L,2020/06/14 23:10:01.277,Chris,80,normal,normal case
0,Activity D,2020/06/14 23:11:01.277,Daniel,70,normal,normal case
0,Activity S,2020/06/14 23:12:01.277,Zayn,40,normal,normal case
0,Activity T,2020/06/14 23:13:01.277,Will,40,normal,normal case
0,Activity U,2020/06/14 23:14:01.277,Owen,10,normal,normal case
0,Activity V,2020/06/14 23:15:01.277,Ben,50,normal,normal case
0,Activity B,2020/06/14 23:17:01.277,Henry,40,normal,normal case
1,Activity A,2020/06/14 23:13:57.661,Natalie,10,normal,normal case
1,Activity S,2020/06/14 23:15:57.661,Zayn,60,normal,normal case
1,Activity T,2020/06/14 23:16:57.661,Will,50,normal,normal case
1,Activity U,2020/06/14 23:17:57.661,Barney,70,normal,normal case
1,Activity V,2020/06/14 23:18:57.661,Wallace,30,normal,normal case
1,Activity C,2020/06/14 23:19:57.661,Lewis,10,normal,normal case
1,Activity E,2020/06/14 23:20:57.661,John,40,normal,normal case
1,Activity H,2020/06/14 23:22:57.661,Karl,80,normal,normal case
1,Activity I,2020/06/14 23:23:57.661,John,10,normal,normal case
1,Activity G,2020/06/14 23:24:57.661,Barney,30,normal,normal case
1,Activity F,2020/06/14 23:26:57.661,Mick,10,normal,normal case
1,Activity D,2020/06/14 23:27:57.661,Daniel,70,normal,normal case
1,Activity B,2020/06/14 23:29:57.661,Henry,90,normal,normal case
2,Activity A,2020/06/14 23:15:11.756,Troy,80,normal,normal case
2,Activity S,2020/06/14 23:17:11.756,Ellen,20,normal,normal case
2,Activity C,2020/06/14 23:18:11.756,Jack,10,normal,normal case
2,Activity K,2020/06/14 23:19:11.756,Barney,90,normal,normal case
2,Activity T,2020/06/14 23:20:11.756,Harper,50,normal,normal case
2,Activity L,2020/06/14 23:21:11.756,Chris,50,normal,normal case
2,Activity U,2020/06/14 23:22:11.756,Barney,60,normal,normal case
2,Activity V,2020/06/14 23:23:11.756,Ben,10,normal,normal case
2,Activity D,2020/06/14 23:24:11.756,Isaac,70,normal,normal case
2,Activity B,2020/06/14 23:26:11.756,Stanley,90,normal,normal case
3,Activity A,2020/06/15 00:48:00.181,Natalie,10,normal,normal case
3,Activity C,2020/06/15 00:50:00.181,Gisele,10,normal,normal case
3,Activity K,2020/06/15 00:51:00.181,Barney,60,normal,normal case
3,Activity S,2020/06/15 00:52:00.181,Rachel,20,normal,normal case
3,Activity L,2020/06/15 00:53:00.181,David,20,normal,normal case
3,Activity D,2020/06/15 00:54:00.181,Matthew,90,normal,normal case
3,Activity T,2020/06/15 00:55:00.181,Sam,50,normal,normal case
3,Activity U,2020/06/15 00:56:00.181,Owen,70,normal,normal case
3,Activity V,2020/06/15 00:57:00.181,Ben,40,normal,normal case
3,Activity B,2020/06/15 00:59:00.181,Pamela,90,normal,normal case
4,Activity A,2020/06/15 00:52:27.017,Troy,80,normal,normal case
4,Activity C,2020/06/15 00:54:27.017,Walter,10,normal,normal case
4,Activity S,2020/06/15 00:55:27.017,Ellen,60,normal,normal case
4,Activity T,2020/06/15 00:56:27.017,Harper,40,normal,normal case
4,Activity K,2020/06/15 00:57:27.017,Megan,70,normal,normal case
4,Activity L,2020/06/15 00:58:27.017,David,30,normal,normal case
4,Activity D,2020/06/15 00:59:27.017,Adam,70,normal,normal case
4,Activity U,2020/06/15 01:00:27.017,Emil,10,normal,normal case
4,Activity V,2020/06/15 01:01:27.017,Will,40,normal,normal case
4,Activity B,2020/06/15 01:03:27.017,Ashton,40,normal,normal case
5,Activity A,2020/06/15 01:11:22.644,Natalie,80,normal,normal case
5,Activity C,2020/06/15 01:13:22.644,Karl,10,normal,normal case
5,Activity M,2020/06/15 01:14:22.644,Fadi,80,normal,normal case
5,Activity S,2020/06/15 01:15:22.644,Zayn,60,normal,normal case
5,Activity O,2020/06/15 01:16:22.644,Laura,80,normal,normal case
5,Activity N,2020/06/15 01:17:22.644,Walter,30,normal,normal case
5,Activity T,2020/06/15 01:18:22.644,Harper,40,normal,normal case
5,Activity U,2020/06/15 01:19:22.644,Emil,70,normal,normal case
5,Activity V,2020/06/15 01:20:22.644,Ben,40,normal,normal case
5,Activity D,2020/06/15 01:21:22.644,Matthew,70,normal,normal case
5,Activity B,2020/06/15 01:23:22.644,Emil,90,normal,normal case
6,Activity A,2020/06/15 03:02:06.995,Natalie,10,normal,normal case
6,Activity C,2020/06/15 03:04:06.995,Jack,10,normal,normal case
6,Activity M,2020/06/15 03:05:06.995,Seth,10,normal,normal case
6,Activity O,2020/06/15 03:06:06.995,Gisele,80,normal,normal case
6,Activity S,2020/06/15 03:07:06.995,Ellen,40,normal,normal case
6,Activity N,2020/06/15 03:08:06.995,Junior,90,normal,normal case
6,Activity D,2020/06/15 03:09:06.995,Matthew,70,normal,normal case
6,Activity T,2020/06/15 03:10:06.995,Harper,50,normal,normal case
6,Activity U,2020/06/15 03:11:06.995,Emil,70,normal,normal case
6,Activity V,2020/06/15 03:12:06.995,Ben,10,normal,normal case
6,Activity B,2020/06/15 03:14:06.995,Ashton,90,normal,normal case
7,Activity A,2020/06/15 03:38:12.186,Natalie,10,normal,normal case
7,Activity S,2020/06/15 03:40:12.186,Ellen,60,normal,normal case
7,Activity T,2020/06/15 03:41:12.186,Harper,40,normal,normal case
7,Activity C,2020/06/15 03:42:12.186,Walter,10,normal,normal case
7,Activity U,2020/06/15 03:43:12.186,Owen,20,normal,normal case
7,Activity K,2020/06/15 03:44:12.186,Barney,90,normal,normal case
7,Activity L,2020/06/15 03:45:12.186,David,80,normal,normal case
7,Activity D,2020/06/15 03:46:12.186,Daniel,70,normal,normal case
7,Activity V,2020/06/15 03:47:12.186,Will,90,normal,normal case
7,Activity B,2020/06/15 03:49:12.186,Stanley,40,normal,normal case
8,Activity A,2020/06/15 03:50:22.418,Troy,10,normal,normal case
8,Activity S,2020/06/15 03:52:22.418,Naomi,20,normal,normal case
8,Activity T,2020/06/15 03:53:22.418,Will,50,normal,normal case
8,Activity C,2020/06/15 03:54:22.418,Karl,10,normal,normal case
8,Activity K,2020/06/15 03:55:22.418,Fred,60,normal,normal case
8,Activity L,2020/06/15 03:56:22.418,Chris,30,normal,normal case
8,Activity U,2020/06/15 03:57:22.418,Barney,70,normal,normal case
8,Activity V,2020/06/15 03:58:22.418,Ben,90,normal,normal case
8,Activity D,2020/06/15 03:59:22.418,Daniel,90,normal,normal case
8,Activity B,2020/06/15 04:01:22.418,Ashton,90,normal,normal case
9,Activity A,2020/06/15 04:44:27.324,Troy,10,normal,normal case
9,Activity C,2020/06/15 04:46:27.324,Jack,10,normal,normal case
9,Activity M,2020/06/15 04:47:27.324,Fadi,80,normal,normal case
9,Activity S,2020/06/15 04:48:27.324,Ellen,40,normal,normal case
9,Activity P,2020/06/15 04:49:27.324,Denzel,30,normal,normal case
9,Activity T,2020/06/15 04:50:27.324,Sam,40,normal,normal case
9,Activity U,2020/06/15 04:51:27.324,Natalie,60,normal,normal case
9,Activity V,2020/06/15 04:52:27.324,Wallace,20,normal,normal case
9,Activity N,2020/06/15 04:53:27.324,Junior,90,normal,normal case
9,Activity D,2020/06/15 04:54:27.324,David,90,normal,normal case
9,Activity B,2020/06/15 04:56:27.324,Pamela,40,normal,normal case
10,Activity A,2020/06/15 05:03:33.887,Troy,10,rework,Activity ['Activity H'] at position [6] was reworked
10,Activity C,2020/06/15 05:05:33.887,Walter,10,rework,Activity ['Activity H'] at position [6] was reworked
10,Activity E,2020/06/15 05:06:33.887,John,70,rework,Activity ['Activity H'] at position [6] was reworked
10,Activity S,2020/06/15 05:07:33.887,Ellen,40,rework,Activity ['Activity H'] at position [6] was reworked
10,Activity G,2020/06/15 05:09:33.887,Robert,30,rework,Activity ['Activity H'] at position [6] was reworked
10,Activity H,2020/06/15 05:10:33.887,Cameron,80,rework,Activity ['Activity H'] at position [6] was reworked
10,Activity H,2020/06/15 05:11:33.887,Cameron,80,rework,Activity ['Activity H'] at position [6] was reworked
10,Activity I,2020/06/15 05:13:33.887,Daniel,10,rework,Activity ['Activity H'] at position [6] was reworked
10,Activity F,2020/06/15 05:14:33.887,Will,10,rework,Activity ['Activity H'] at position [6] was reworked
10,Activity T,2020/06/15 05:15:33.887,Will,40,rework,Activity ['Activity H'] at position [6] was reworked
10,Activity U,2020/06/15 05:16:33.887,Emil,70,rework,Activity ['Activity H'] at position [6] was reworked
10,Activity D,2020/06/15 05:17:33.887,Daniel,90,rework,Activity ['Activity H'] at position [6] was reworked
10,Activity V,2020/06/15 05:19:33.887,Will,50,rework,Activity ['Activity H'] at position [6] was reworked
10,Activity B,2020/06/15 05:20:33.887,Ashton,40,rework,Activity ['Activity H'] at position [6] was reworked
11,Activity A,2020/06/15 05:36:44.692,Natalie,10,normal,normal case
11,Activity C,2020/06/15 05:38:44.692,Karl,10,normal,normal case
11,Activity E,2020/06/15 05:39:44.692,Junior,20,normal,normal case
