case,activity,timestamp,actor,resource,label,description
0,Activity A,2020/06/15 02:54:49.153,Arthur,20,normal,normal case
0,Activity CC,2020/06/15 02:55:49.153,Uma,30,normal,normal case
0,Activity B,2020/06/15 02:56:49.153,Caitlin,80,normal,normal case
1,Activity A,2020/06/15 03:31:37.775,Zach,50,normal,normal case
1,Activity BC,2020/06/15 03:32:37.775,Rachel,30,normal,normal case
1,Activity BP,2020/06/15 03:34:37.775,Quentin,30,normal,normal case
1,Activity BE,2020/06/15 03:35:37.775,Kate,80,normal,normal case
1,Activity BI,2020/06/15 03:36:37.775,Wayne,90,normal,normal case
1,Activity BH,2020/06/15 03:37:37.775,Lewis,50,normal,normal case
1,Activity BQ,2020/06/15 03:39:37.775,Paul,90,normal,normal case
1,Activity BM,2020/06/15 03:40:37.775,Elizabeth,30,normal,normal case
1,Activity BL,2020/06/15 03:41:37.775,Roger,80,normal,normal case
1,Activity BN,2020/06/15 03:42:37.775,Teri,80,normal,normal case
1,Activity BO,2020/06/15 03:43:37.775,Steve,40,normal,normal case
1,Activity BF,2020/06/15 03:44:37.775,Drew,30,normal,normal case
1,Activity BG,2020/06/15 03:45:37.775,Drew,30,normal,normal case
1,Activity BK,2020/06/15 03:46:37.775,Troy,40,normal,normal case
1,Activity BJ,2020/06/15 03:48:37.775,Wayne,30,normal,normal case
1,Activity BD,2020/06/15 03:50:37.775,Arthur,20,normal,normal case
1,Activity BR,2020/06/15 03:51:37.775,Laura,10,normal,normal case
1,Activity BX,2020/06/15 03:53:37.775,Taylor,40,normal,normal case
1,Activity BT,2020/06/15 03:54:37.775,Natalie,50,normal,normal case
1,Activity BV,2020/06/15 03:55:37.775,Roger,20,normal,normal case
1,Activity CB,2020/06/15 03:56:37.775,Richard,20,normal,normal case
1,Activity BY,2020/06/15 03:57:37.775,Bruce,30,normal,normal case
1,Activity BW,2020/06/15 03:58:37.775,Zoe,20,normal,normal case
1,Activity BU,2020/06/15 03:59:37.775,Pamela,50,normal,normal case
1,Activity BS,2020/06/15 04:01:37.775,Jack,80,normal,normal case
1,Activity B,2020/06/15 04:02:37.775,Sam,80,normal,normal case
2,Activity A,2020/06/15 03:36:50.899,Arthur,20,normal,normal case
2,Activity C,2020/06/15 03:37:50.899,Steve,50,normal,normal case
2,Activity Q,2020/06/15 03:39:50.899,Naomi,70,normal,normal case
2,Activity AG,2020/06/15 03:40:50.899,Kate,80,normal,normal case
2,Activity AI,2020/06/15 03:41:50.899,Owen,60,normal,normal case
2,Activity AK,2020/06/15 03:42:50.899,Isaac,30,normal,normal case
2,Activity AJ,2020/06/15 03:43:50.899,Gordon,40,normal,normal case
2,Activity E,2020/06/15 03:44:50.899,Gisele,90,normal,normal case
2,Activity AH,2020/06/15 03:45:50.899,Chris,70,normal,normal case
2,Activity R,2020/06/15 03:46:50.899,Anna,50,normal,normal case
2,Activity N,2020/06/15 03:48:50.899,Amy,50,normal,normal case
2,Activity M,2020/06/15 03:49:50.899,Michelle,70,normal,normal case
2,Activity G,2020/06/15 03:50:50.899,Barry,20,normal,normal case
2,Activity J,2020/06/15 03:51:50.899,Zoe,50,normal,normal case
2,Activity H,2020/06/15 03:52:50.899,Malcolm,30,normal,normal case
2,Activity O,2020/06/15 03:53:50.899,Gerald,80,normal,normal case
2,Activity P,2020/06/15 03:54:50.899,Kelly,90,normal,normal case
2,Activity F,2020/06/15 03:56:50.899,Fred,10,normal,normal case
2,Activity D,2020/06/15 03:58:50.899,George,40,normal,normal case
2,Activity B,2020/06/15 03:59:50.899,Caitlin,80,normal,normal case
3,Activity A,2020/06/15 04:10:07.453,Arthur,50,normal,normal case
3,Activity AP,2020/06/15 04:11:07.453,Ed,20,normal,normal case
3,Activity AQ,2020/06/15 04:12:07.453,Frank,50,normal,normal case
3,Activity AX,2020/06/15 04:13:07.453,Willow,60,normal,normal case
3,Activity AR,2020/06/15 04:14:07.453,Taylor,70,normal,normal case
3,Activity B,2020/06/15 04:15:07.453,Caitlin,80,normal,normal case
4,Activity A,2020/06/15 04:13:09.258,Zach,20,normal,normal case
4,Activity BC,2020/06/15 04:14:09.258,Roy,30,normal,normal case
4,Activity BI,2020/06/15 04:16:09.258,Adele,90,normal,normal case
4,Activity BN,2020/06/15 04:17:09.258,Teri,80,normal,normal case
4,Activity BM,2020/06/15 04:19:09.258,Amy,60,normal,normal case
4,Activity BP,2020/06/15 04:20:09.258,Roger,30,normal,normal case
4,Activity BQ,2020/06/15 04:21:09.258,Pamela,90,normal,normal case
4,Activity BF,2020/06/15 04:22:09.258,Drew,30,normal,normal case
4,Activity BO,2020/06/15 04:23:09.258,John,40,normal,normal case
4,Activity BG,2020/06/15 04:24:09.258,Drew,10,normal,normal case
4,Activity BK,2020/06/15 04:25:09.258,Sacha,40,normal,normal case
4,Activity BH,2020/06/15 04:26:09.258,Orlando,80,normal,normal case
4,Activity BL,2020/06/15 04:27:09.258,Gordon,80,normal,normal case
4,Activity BE,2020/06/15 04:29:09.258,John,70,normal,normal case
4,Activity BJ,2020/06/15 04:30:09.258,Anna,30,normal,normal case
4,Activity BD,2020/06/15 04:32:09.258,Arthur,70,normal,normal case
4,Activity BR,2020/06/15 04:33:09.258,Zoe,10,normal,normal case
4,Activity BX,2020/06/15 04:35:09.258,Taylor,90,normal,normal case
4,Activity CB,2020/06/15 04:36:09.258,Harper,20,normal,normal case
4,Activity BY,2020/06/15 04:37:09.258,Barry,30,normal,normal case
4,Activity BV,2020/06/15 04:38:09.258,Paris,70,normal,normal case
4,Activity BT,2020/06/15 04:39:09.258,Orlando,50,normal,normal case
4,Activity BU,2020/06/15 04:40:09.258,Ben,50,normal,normal case
4,Activity BW,2020/06/15 04:41:09.258,Zoe,20,normal,normal case
4,Activity BS,2020/06/15 04:43:09.258,Willow,80,normal,normal case
4,Activity B,2020/06/15 04:44:09.258,Isabella,80,normal,normal case
5,Activity A,2020/06/15 04:35:54.577,Zach,20,normal,normal case
5,Activity AP,2020/06/15 04:36:54.577,Walter,20,normal,normal case
