case,activity,timestamp,actor,resource,label,description
0,Activity A,2020/06/15 02:30:30.866,Taylor,90,normal,normal case
0,Activity C,2020/06/15 02:31:30.866,Chris,50,normal,normal case
0,Activity D,2020/06/15 02:32:30.866,Gerald,40,normal,normal case
0,Activity B,2020/06/15 02:33:30.866,Gordon,30,normal,normal case
1,Activity A,2020/06/15 02:32:08.976,Orlando,90,normal,normal case
1,Activity C,2020/06/15 02:33:08.976,Vincent,40,normal,normal case
1,Activity D,2020/06/15 02:34:08.976,Gerald,50,normal,normal case
1,Activity B,2020/06/15 02:35:08.976,Zach,30,normal,normal case
2,Activity A,2020/06/15 03:07:00.525,Larry,90,normal,normal case
2,Activity E,2020/06/15 03:08:00.525,Victoria,20,normal,normal case
2,Activity R,2020/06/15 03:09:00.525,Troy,60,normal,normal case
2,Activity S,2020/06/15 03:10:00.525,Frank,50,normal,normal case
2,Activity F,2020/06/15 03:11:00.525,Oscar,50,normal,normal case
2,Activity T,2020/06/15 03:12:00.525,Dwight,50,normal,normal case
2,Activity V,2020/06/15 03:13:00.525,Donald,40,normal,normal case
2,Activity U,2020/06/15 03:14:00.525,Naomi,60,normal,normal case
2,Activity AF,2020/06/15 03:15:00.525,Taylor,70,normal,normal case
2,Activity AI,2020/06/15 03:17:00.525,Kevin,10,normal,normal case
2,Activity AH,2020/06/15 03:18:00.525,Teri,70,normal,normal case
2,Activity AJ,2020/06/15 03:19:00.525,Barney,20,normal,normal case
2,Activity AK,2020/06/15 03:20:00.525,Arthur,90,normal,normal case
2,Activity AP,2020/06/15 03:22:00.525,Orlando,20,normal,normal case
2,Activity AN,2020/06/15 03:23:00.525,Ben,20,normal,normal case
2,Activity AM,2020/06/15 03:24:00.525,Zoe,70,normal,normal case
2,Activity AO,2020/06/15 03:25:00.525,Olivia,10,normal,normal case
2,Activity AQ,2020/06/15 03:26:00.525,David,50,normal,normal case
2,Activity AL,2020/06/15 03:28:00.525,Matthew,10,normal,normal case
2,Activity AG,2020/06/15 03:30:00.525,Emil,80,normal,normal case
2,Activity B,2020/06/15 03:31:00.525,Junior,10,normal,normal case
3,Activity A,2020/06/15 03:23:30.089,Junior,90,normal,normal case
3,Activity AR,2020/06/15 03:24:30.089,Sam,50,normal,normal case
3,Activity BV,2020/06/15 03:25:30.089,Ed,20,normal,normal case
3,Activity BX,2020/06/15 03:27:30.089,Amy,40,normal,normal case
3,Activity BZ,2020/06/15 03:28:30.089,Mick,50,normal,normal case
3,Activity CA,2020/06/15 03:29:30.089,Ed,20,normal,normal case
3,Activity BY,2020/06/15 03:30:30.089,Jack,60,normal,normal case
3,Activity CH,2020/06/15 03:31:30.089,Hannah,50,normal,normal case
3,Activity CC,2020/06/15 03:33:30.089,Robert,50,normal,normal case
3,Activity CE,2020/06/15 03:34:30.089,Bruce,10,normal,normal case
3,Activity CD,2020/06/15 03:35:30.089,Victoria,10,normal,normal case
3,Activity CF,2020/06/15 03:36:30.089,Carrie,60,normal,normal case
3,Activity CG,2020/06/15 03:37:30.089,Guy,60,normal,normal case
3,Activity CB,2020/06/15 03:39:30.089,Sacha,30,normal,normal case
3,Activity BW,2020/06/15 03:41:30.089,Isaac,10,normal,normal case
3,Activity AS,2020/06/15 03:42:30.089,Malcolm,20,normal,normal case
3,Activity CI,2020/06/15 03:43:30.089,Chris,30,normal,normal case
3,Activity CQ,2020/06/15 03:45:30.089,Thomas,10,normal,normal case
3,Activity CR,2020/06/15 03:46:30.089,Zayn,80,normal,normal case
3,Activity CK,2020/06/15 03:47:30.089,Zach,90,normal,normal case
3,Activity CO,2020/06/15 03:49:30.089,Henry,80,normal,normal case
3,Activity CN,2020/06/15 03:50:30.089,Lewis,90,normal,normal case
3,Activity CP,2020/06/15 03:51:30.089,Ellen,50,normal,normal case
3,Activity CM,2020/06/15 03:52:30.089,Mick,40,normal,normal case
3,Activity CL,2020/06/15 03:54:30.089,Lance,60,normal,normal case
3,Activity CJ,2020/06/15 03:56:30.089,Chris,90,normal,normal case
3,Activity CS,2020/06/15 03:57:30.089,Daniel,80,normal,normal case
3,Activity CW,2020/06/15 03:59:30.089,Thomas,20,normal,normal case
3,Activity CV,2020/06/15 04:00:30.089,Michelle,80,normal,normal case
3,Activity CX,2020/06/15 04:01:30.089,Oscar,90,normal,normal case
3,Activity CU,2020/06/15 04:02:30.089,Adam,50,normal,normal case
3,Activity CT,2020/06/15 04:04:30.089,Isabella,80,normal,normal case
3,Activity CY,2020/06/15 04:05:30.089,Roger,10,normal,normal case
3,Activity B,2020/06/15 04:06:30.089,Amy,90,normal,normal case
4,Activity A,2020/06/15 04:41:00.240,Taylor,90,normal,normal case
4,Activity AR,2020/06/15 04:42:00.240,Fadi,40,normal,normal case
4,Activity BI,2020/06/15 04:43:00.240,Vera,60,normal,normal case
4,Activity BP,2020/06/15 04:45:00.240,Isaac,40,normal,normal case
4,Activity BK,2020/06/15 04:46:00.240,Lance,40,normal,normal case
4,Activity BN,2020/06/15 04:47:00.240,Seth,70,normal,normal case
4,Activity BO,2020/06/15 04:48:00.240,Stanley,30,normal,normal case
4,Activity BM,2020/06/15 04:49:00.240,Zoe,20,normal,normal case
4,Activity BL,2020/06/15 04:50:00.240,Anna,20,normal,normal case
4,Activity BJ,2020/06/15 04:52:00.240,Karl,40,normal,normal case
4,Activity BQ,2020/06/15 04:53:00.240,Vanessa,50,normal,normal case
4,Activity BT,2020/06/15 04:55:00.240,Troy,50,normal,normal case
4,Activity BS,2020/06/15 04:56:00.240,Larry,30,normal,normal case
4,Activity BU,2020/06/15 04:57:00.240,Henry,50,normal,normal case
4,Activity BR,2020/06/15 04:59:00.240,Robert,20,normal,normal case
4,Activity AS,2020/06/15 05:00:00.240,Roy,20,normal,normal case
4,Activity CI,2020/06/15 05:01:00.240,Chris,30,normal,normal case
4,Activity CK,2020/06/15 05:03:00.240,Zach,60,normal,normal case
4,Activity CP,2020/06/15 05:05:00.240,Jack,50,normal,normal case
4,Activity CN,2020/06/15 05:06:00.240,Walter,90,normal,normal case
4,Activity CQ,2020/06/15 05:07:00.240,Adam,40,normal,normal case
4,Activity CO,2020/06/15 05:08:00.240,Daniel,20,normal,normal case
4,Activity CM,2020/06/15 05:09:00.240,Mick,50,normal,normal case
4,Activity CL,2020/06/15 05:11:00.240,Owen,60,normal,normal case
