case,activity,timestamp,actor,resource,label,description
0,Activity A,2020/06/15 02:23:00.794,Elizabeth,80,normal,normal case
0,Activity AR,2020/06/15 02:24:00.794,Anna,70,normal,normal case
0,Activity AW,2020/06/15 02:25:00.794,Willow,90,normal,normal case
0,Activity AS,2020/06/15 02:26:00.794,Michelle,40,normal,normal case
0,Activity CI,2020/06/15 02:27:00.794,Oscar,90,normal,normal case
0,Activity CQ,2020/06/15 02:29:00.794,Chris,80,normal,normal case
0,Activity CR,2020/06/15 02:30:00.794,Gordon,10,normal,normal case
0,Activity CK,2020/06/15 02:31:00.794,Megan,70,normal,normal case
0,Activity CP,2020/06/15 02:33:00.794,Oscar,60,normal,normal case
0,Activity CN,2020/06/15 02:34:00.794,Elizabeth,40,normal,normal case
0,Activity CO,2020/06/15 02:35:00.794,Hugo,80,normal,normal case
0,Activity CM,2020/06/15 02:36:00.794,Arthur,30,normal,normal case
0,Activity CL,2020/06/15 02:38:00.794,Lewis,80,normal,normal case
0,Activity CJ,2020/06/15 02:40:00.794,Roy,80,normal,normal case
0,Activity CS,2020/06/15 02:41:00.794,Jim,20,normal,normal case
0,Activity CX,2020/06/15 02:43:00.794,Adam,40,normal,normal case
0,Activity CU,2020/06/15 02:44:00.794,Steve,20,normal,normal case
0,Activity CV,2020/06/15 02:45:00.794,Kelly,40,normal,normal case
0,Activity CW,2020/06/15 02:46:00.794,Uma,40,normal,normal case
0,Activity CT,2020/06/15 02:48:00.794,Harry,70,normal,normal case
0,Activity CY,2020/06/15 02:49:00.794,Gisele,90,normal,normal case
0,Activity B,2020/06/15 02:50:00.794,Gerald,20,normal,normal case
1,Activity A,2020/06/15 02:53:41.991,Gordon,10,skip,"Activities ['Activity C', 'Activity D'] at positions [2, 3] were skipped"
1,Activity B,2020/06/15 02:54:41.991,Gerald,90,skip,"Activities ['Activity C', 'Activity D'] at positions [2, 3] were skipped"
2,Activity A,2020/06/15 03:17:54.032,Richard,10,normal,normal case
2,Activity C,2020/06/15 03:18:54.032,Naomi,20,normal,normal case
2,Activity D,2020/06/15 03:19:54.032,Denzel,60,normal,normal case
