case,activity,timestamp,actor,resource,label,description
0,Activity A,2020/06/15 02:12:59.295,Ellen,70,normal,Normal case
0,Activity AR,2020/06/15 02:13:59.295,John,90,normal,Normal case
0,Activity AX,2020/06/15 02:14:59.295,Drew,80,normal,Normal case
0,Activity BA,2020/06/15 02:16:59.295,Jack,50,normal,Normal case
0,Activity AZ,2020/06/15 02:17:59.295,Philip,30,normal,Normal case
0,Activity AY,2020/06/15 02:19:59.295,Gisele,40,normal,Normal case
0,Activity BB,2020/06/15 02:20:59.295,Isabella,30,normal,Normal case
0,Activity BE,2020/06/15 02:22:59.295,David,70,normal,Normal case
0,Activity BD,2020/06/15 02:23:59.295,Gisele,60,normal,Normal case
0,Activity BG,2020/06/15 02:24:59.295,Elizabeth,10,normal,Normal case
0,Activity BH,2020/06/15 02:25:59.295,Teri,20,normal,Normal case
0,Activity BF,2020/06/15 02:26:59.295,Gordon,80,normal,Normal case
0,Activity BC,2020/06/15 02:28:59.295,Kate,30,normal,Normal case
0,Activity AS,2020/06/15 02:29:59.295,Naomi,10,normal,Normal case
0,Activity CI,2020/06/15 02:30:59.295,Kate,50,normal,Normal case
0,Activity CK,2020/06/15 02:32:59.295,Rachel,80,normal,Normal case
0,Activity CQ,2020/06/15 02:33:59.295,Ed,50,normal,Normal case
0,Activity CM,2020/06/15 02:35:59.295,Vincent,50,normal,Normal case
0,Activity CN,2020/06/15 02:36:59.295,Hugo,30,normal,Normal case
0,Activity CP,2020/06/15 02:37:59.295,Wallace,10,normal,Normal case
0,Activity CR,2020/06/15 02:38:59.295,Owen,10,normal,Normal case
0,Activity CO,2020/06/15 02:39:59.295,Hugo,30,normal,Normal case
0,Activity CL,2020/06/15 02:41:59.295,Zayn,10,normal,Normal case
0,Activity CJ,2020/06/15 02:43:59.295,George,10,normal,Normal case
0,Activity CS,2020/06/15 02:44:59.295,Hugo,20,normal,Normal case
0,Activity CX,2020/06/15 02:46:59.295,Ulysses,50,normal,Normal case
0,Activity CV,2020/06/15 02:47:59.295,Amy,30,normal,Normal case
0,Activity CU,2020/06/15 02:48:59.295,Laura,50,normal,Normal case
0,Activity CW,2020/06/15 02:49:59.295,Drew,80,normal,Normal case
0,Activity CT,2020/06/15 02:51:59.295,Guy,90,normal,Normal case
0,Activity CY,2020/06/15 02:52:59.295,Fadi,50,normal,Normal case
0,Activity B,2020/06/15 02:53:59.295,Taylor,50,normal,Normal case
1,Activity A,2020/06/15 03:17:29.023,Paul,70,normal,Normal case
1,Activity C,2020/06/15 03:18:29.023,Barney,90,normal,Normal case
1,Activity D,2020/06/15 03:19:29.023,Robert,80,normal,Normal case
1,Activity B,2020/06/15 03:20:29.023,Taylor,50,normal,Normal case
2,Activity A,2020/06/15 04:00:05.403,Vincent,70,normal,Normal case
2,Activity E,2020/06/15 04:01:05.403,Kelly,40,normal,Normal case
2,Activity G,2020/06/15 04:02:05.403,Gordon,90,normal,Normal case
2,Activity J,2020/06/15 04:04:05.403,Vincent,90,normal,Normal case
2,Activity L,2020/06/15 04:05:05.403,Vera,20,normal,Normal case
2,Activity K,2020/06/15 04:06:05.403,Roy,50,normal,Normal case
2,Activity I,2020/06/15 04:07:05.403,Kate,60,normal,Normal case
2,Activity M,2020/06/15 04:08:05.403,Zoe,40,normal,Normal case
2,Activity H,2020/06/15 04:10:05.403,Junior,40,normal,Normal case
2,Activity F,2020/06/15 04:11:05.403,Ulysses,30,normal,Normal case
2,Activity T,2020/06/15 04:12:05.403,Paris,70,normal,Normal case
2,Activity Y,2020/06/15 04:13:05.403,Elizabeth,80,normal,Normal case
