case,activity,timestamp,actor,resource,label,description
0,Activity A,2020/06/15 03:14:33.704,Vincent,90,normal,normal case
0,Activity C,2020/06/15 03:15:33.704,Carla,60,normal,normal case
0,Activity D,2020/06/15 03:16:33.704,Stanley,40,normal,normal case
0,Activity B,2020/06/15 03:17:33.704,Ulysses,70,normal,normal case
1,Activity A,2020/06/15 05:04:09.456,Vincent,10,normal,normal case
1,Activity AR,2020/06/15 05:05:09.456,Philip,50,normal,normal case
1,Activity BV,2020/06/15 05:06:09.456,Naomi,30,normal,normal case
1,Activity CH,2020/06/15 05:08:09.456,Emil,40,normal,normal case
1,Activity BX,2020/06/15 05:09:09.456,Ryan,40,normal,normal case
1,Activity BZ,2020/06/15 05:10:09.456,Philip,20,normal,normal case
1,Activity CA,2020/06/15 05:11:09.456,Harry,50,normal,normal case
1,Activity BY,2020/06/15 05:12:09.456,Zach,70,normal,normal case
1,Activity CD,2020/06/15 05:14:09.456,George,30,normal,normal case
1,Activity CE,2020/06/15 05:15:09.456,Ryan,90,normal,normal case
1,Activity CG,2020/06/15 05:16:09.456,Kelly,40,normal,normal case
1,Activity CF,2020/06/15 05:17:09.456,Natalie,50,normal,normal case
1,Activity CC,2020/06/15 05:18:09.456,Seth,20,normal,normal case
1,Activity CB,2020/06/15 05:20:09.456,Fadi,90,normal,normal case
1,Activity BW,2020/06/15 05:22:09.456,Lance,30,normal,normal case
1,Activity AS,2020/06/15 05:23:09.456,Vincent,70,normal,normal case
1,Activity CI,2020/06/15 05:24:09.456,Amanda,10,normal,normal case
1,Activity CQ,2020/06/15 05:26:09.456,Hugo,10,normal,normal case
1,Activity CR,2020/06/15 05:27:09.456,Robert,10,normal,normal case
1,Activity CK,2020/06/15 05:28:09.456,Michelle,10,normal,normal case
1,Activity CP,2020/06/15 05:30:09.456,Fadi,80,normal,normal case
1,Activity CM,2020/06/15 05:31:09.456,Michelle,10,normal,normal case
1,Activity CN,2020/06/15 05:32:09.456,Ellen,90,normal,normal case
1,Activity CO,2020/06/15 05:33:09.456,Adele,40,normal,normal case
1,Activity CL,2020/06/15 05:35:09.456,Teri,80,normal,normal case
1,Activity CJ,2020/06/15 05:37:09.456,Kate,30,normal,normal case
1,Activity CS,2020/06/15 05:38:09.456,Carrie,90,normal,normal case
1,Activity CU,2020/06/15 05:40:09.456,Lewis,70,normal,normal case
1,Activity CX,2020/06/15 05:41:09.456,Carla,70,normal,normal case
1,Activity CV,2020/06/15 05:42:09.456,Emil,60,normal,normal case
1,Activity CW,2020/06/15 05:43:09.456,Caitlin,40,normal,normal case
1,Activity CT,2020/06/15 05:45:09.456,Fred,70,normal,normal case
1,Activity CY,2020/06/15 05:46:09.456,Wayne,80,normal,normal case
1,Activity B,2020/06/15 05:47:09.456,Rachel,10,normal,normal case
2,Activity A,2020/06/15 06:28:41.626,Vincent,80,normal,normal case
2,Activity E,2020/06/15 06:29:41.626,Emil,50,normal,normal case
2,Activity R,2020/06/15 06:30:41.626,Malcolm,90,normal,normal case
2,Activity S,2020/06/15 06:31:41.626,George,20,normal,normal case
2,Activity F,2020/06/15 06:32:41.626,Oscar,80,normal,normal case
2,Activity T,2020/06/15 06:33:41.626,Frank,10,normal,normal case
2,Activity V,2020/06/15 06:34:41.626,Hugo,70,normal,normal case
2,Activity U,2020/06/15 06:35:41.626,Taylor,20,normal,normal case
2,Activity AF,2020/06/15 06:36:41.626,Zayn,10,normal,normal case
2,Activity AH,2020/06/15 06:38:41.626,Orlando,90,normal,normal case
2,Activity AI,2020/06/15 06:39:41.626,Emil,90,normal,normal case
2,Activity AJ,2020/06/15 06:40:41.626,Willow,60,normal,normal case
2,Activity AK,2020/06/15 06:41:41.626,Orlando,50,normal,normal case
2,Activity AO,2020/06/15 06:43:41.626,Kevin,90,normal,normal case
2,Activity AP,2020/06/15 06:44:41.626,Zayn,50,normal,normal case
2,Activity AQ,2020/06/15 06:45:41.626,Victoria,70,normal,normal case
2,Activity AN,2020/06/15 06:46:41.626,Kate,10,normal,normal case
2,Activity AM,2020/06/15 06:47:41.626,Emil,70,normal,normal case
2,Activity AL,2020/06/15 06:49:41.626,Ben,60,normal,normal case
2,Activity AG,2020/06/15 06:51:41.626,Isaac,40,normal,normal case
2,Activity B,2020/06/15 06:52:41.626,Rachel,10,normal,normal case
3,Activity A,2020/06/15 08:26:00.034,Vincent,80,normal,normal case
3,Activity E,2020/06/15 08:27:00.034,Emil,40,normal,normal case
3,Activity P,2020/06/15 08:28:00.034,Henry,20,normal,normal case
3,Activity Q,2020/06/15 08:29:00.034,Will,30,normal,normal case
3,Activity F,2020/06/15 08:30:00.034,Walter,80,normal,normal case
3,Activity T,2020/06/15 08:31:00.034,Thomas,10,normal,normal case
3,Activity Y,2020/06/15 08:32:00.034,Thomas,30,normal,normal case
3,Activity U,2020/06/15 08:33:00.034,Michelle,20,normal,normal case
3,Activity AF,2020/06/15 08:34:00.034,Zayn,10,normal,normal case
3,Activity AH,2020/06/15 08:36:00.034,Owen,60,normal,normal case
3,Activity AI,2020/06/15 08:37:00.034,Stanley,60,normal,normal case
3,Activity AJ,2020/06/15 08:38:00.034,Lance,60,normal,normal case
3,Activity AK,2020/06/15 08:39:00.034,Orlando,50,normal,normal case
3,Activity AQ,2020/06/15 08:41:00.034,Lewis,30,normal,normal case
3,Activity AN,2020/06/15 08:42:00.034,Kate,90,normal,normal case
3,Activity AP,2020/06/15 08:43:00.034,Orlando,50,normal,normal case
3,Activity AO,2020/06/15 08:44:00.034,Wayne,90,normal,normal case
3,Activity AM,2020/06/15 08:45:00.034,Fred,80,normal,normal case
3,Activity AL,2020/06/15 08:47:00.034,Ulysses,60,normal,normal case
3,Activity AG,2020/06/15 08:49:00.034,Jim,40,normal,normal case
3,Activity B,2020/06/15 08:50:00.034,Cameron,70,normal,normal case
4,Activity A,2020/06/15 08:58:31.327,Vincent,10,normal,normal case
4,Activity E,2020/06/15 08:59:31.327,Emil,50,normal,normal case
4,Activity N,2020/06/15 09:00:31.327,Jack,60,normal,normal case
4,Activity O,2020/06/15 09:01:31.327,Mick,70,normal,normal case
4,Activity F,2020/06/15 09:02:31.327,Walter,30,normal,normal case
4,Activity T,2020/06/15 09:03:31.327,Zayn,50,normal,normal case
4,Activity Z,2020/06/15 09:04:31.327,Zach,70,normal,normal case
4,Activity AA,2020/06/15 09:05:31.327,Caitlin,40,normal,normal case
4,Activity U,2020/06/15 09:06:31.327,Chris,10,normal,normal case
4,Activity AF,2020/06/15 09:07:31.327,Orlando,90,normal,normal case
4,Activity AI,2020/06/15 09:09:31.327,Jim,60,normal,normal case
4,Activity AH,2020/06/15 09:10:31.327,Megan,60,normal,normal case
4,Activity AJ,2020/06/15 09:11:31.327,Willow,50,normal,normal case
4,Activity AK,2020/06/15 09:12:31.327,Amanda,50,normal,normal case
4,Activity AP,2020/06/15 09:14:31.327,Orlando,50,normal,normal case
4,Activity AO,2020/06/15 09:15:31.327,Wayne,90,normal,normal case
4,Activity AM,2020/06/15 09:16:31.327,Hannah,30,normal,normal case
4,Activity AQ,2020/06/15 09:17:31.327,Lewis,20,normal,normal case
4,Activity AN,2020/06/15 09:18:31.327,Malcolm,90,normal,normal case
4,Activity AL,2020/06/15 09:20:31.327,Denzel,60,normal,normal case
4,Activity AG,2020/06/15 09:22:31.327,Isaac,40,normal,normal case
4,Activity B,2020/06/15 09:23:31.327,Cameron,10,normal,normal case
5,Activity A,2020/06/15 09:11:44.300,Vincent,80,normal,normal case
5,Activity AR,2020/06/15 09:12:44.300,Philip,90,normal,normal case
5,Activity AW,2020/06/15 09:13:44.300,Paul,50,normal,normal case
5,Activity AS,2020/06/15 09:14:44.300,Malcolm,40,normal,normal case
5,Activity CI,2020/06/15 09:15:44.300,Frank,70,normal,normal case
5,Activity CQ,2020/06/15 09:17:44.300,Jack,10,normal,normal case
5,Activity CR,2020/06/15 09:18:44.300,Robert,50,normal,normal case
5,Activity CK,2020/06/15 09:19:44.300,Michelle,10,normal,normal case
5,Activity CM,2020/06/15 09:21:44.300,Nicholas,10,normal,normal case
5,Activity CO,2020/06/15 09:22:44.300,Anna,40,normal,normal case
5,Activity CN,2020/06/15 09:23:44.300,Carrie,30,normal,normal case
5,Activity CP,2020/06/15 09:24:44.300,John,60,normal,normal case
5,Activity CL,2020/06/15 09:26:44.300,Daniel,80,normal,normal case
5,Activity CJ,2020/06/15 09:28:44.300,Kate,30,normal,normal case
5,Activity CS,2020/06/15 09:29:44.300,Carrie,30,normal,normal case
5,Activity CW,2020/06/15 09:31:44.300,Malcolm,40,normal,normal case
5,Activity CV,2020/06/15 09:32:44.300,Seth,80,normal,normal case
5,Activity CU,2020/06/15 09:33:44.300,Sam,40,normal,normal case
5,Activity CX,2020/06/15 09:34:44.300,Fred,70,normal,normal case
5,Activity CT,2020/06/15 09:36:44.300,Anna,70,normal,normal case
5,Activity CY,2020/06/15 09:37:44.300,Wayne,80,normal,normal case
5,Activity B,2020/06/15 09:38:44.300,Fadi,70,normal,normal case
6,Activity A,2020/06/15 09:20:55.809,Guy,80,normal,normal case
6,Activity C,2020/06/15 09:21:55.809,Vincent,60,normal,normal case
6,Activity D,2020/06/15 09:22:55.809,Stanley,90,normal,normal case
6,Activity B,2020/06/15 09:23:55.809,Cameron,10,normal,normal case
7,Activity A,2020/06/15 09:39:06.989,Vincent,90,normal,normal case
7,Activity E,2020/06/15 09:40:06.989,Emil,50,normal,normal case
7,Activity P,2020/06/15 09:41:06.989,Gerald,80,normal,normal case
7,Activity Q,2020/06/15 09:42:06.989,Zach,30,normal,normal case
7,Activity F,2020/06/15 09:43:06.989,Oscar,40,normal,normal case
7,Activity T,2020/06/15 09:44:06.989,Frank,10,normal,normal case
7,Activity W,2020/06/15 09:45:06.989,Rachel,60,normal,normal case
7,Activity X,2020/06/15 09:46:06.989,Harry,80,normal,normal case
7,Activity U,2020/06/15 09:47:06.989,Taylor,10,normal,normal case
7,Activity AF,2020/06/15 09:48:06.989,Zayn,10,normal,normal case
7,Activity AH,2020/06/15 09:50:06.989,Owen,60,normal,normal case
7,Activity AI,2020/06/15 09:51:06.989,Emil,60,normal,normal case
7,Activity AJ,2020/06/15 09:52:06.989,Lance,60,normal,normal case
7,Activity AK,2020/06/15 09:53:06.989,Amanda,50,normal,normal case
7,Activity AM,2020/06/15 09:55:06.989,Taylor,80,normal,normal case
7,Activity AN,2020/06/15 09:56:06.989,Kate,10,normal,normal case
7,Activity AO,2020/06/15 09:57:06.989,Wayne,90,normal,normal case
7,Activity AP,2020/06/15 09:58:06.989,Zayn,50,normal,normal case
7,Activity AQ,2020/06/15 09:59:06.989,Victoria,70,normal,normal case
7,Activity AL,2020/06/15 10:01:06.989,Malcolm,60,normal,normal case
7,Activity AG,2020/06/15 10:03:06.989,Isaac,40,normal,normal case
7,Activity B,2020/06/15 10:04:06.989,Fadi,70,normal,normal case
