case,activity,timestamp,actor,resource,label,description
0,Activity A,2020/06/14 23:06:42.120,Ryan,20,normal,normal case
0,Activity C,2020/06/14 23:08:42.120,Amy,20,normal,normal case
0,Activity J,2020/06/14 23:09:42.120,Ryan,50,normal,normal case
0,Activity D,2020/06/14 23:10:42.120,Kate,20,normal,normal case
0,Activity S,2020/06/14 23:11:42.120,Chris,60,normal,normal case
0,Activity T,2020/06/14 23:12:42.120,Larry,20,normal,normal case
0,Activity U,2020/06/14 23:13:42.120,Oscar,70,normal,normal case
0,Activity V,2020/06/14 23:14:42.120,Robert,60,normal,normal case
0,Activity B,2020/06/14 23:16:42.120,Victoria,60,normal,normal case
1,Activity A,2020/06/15 00:39:13.962,Thomas,20,rework,"Activities ['Activity S', 'Activity T', 'Activity U'] at positions [2, 3, 4] were reworked"
1,Activity S,2020/06/15 00:41:13.962,Naomi,60,rework,"Activities ['Activity S', 'Activity T', 'Activity U'] at positions [2, 3, 4] were reworked"
1,Activity T,2020/06/15 00:42:13.962,Bruce,20,rework,"Activities ['Activity S', 'Activity T', 'Activity U'] at positions [2, 3, 4] were reworked"
1,Activity U,2020/06/15 00:43:13.962,Owen,20,rework,"Activities ['Activity S', 'Activity T', 'Activity U'] at positions [2, 3, 4] were reworked"
1,Activity S,2020/06/15 00:44:13.962,Naomi,60,rework,"Activities ['Activity S', 'Activity T', 'Activity U'] at positions [2, 3, 4] were reworked"
1,Activity T,2020/06/15 00:45:13.962,Bruce,20,rework,"Activities ['Activity S', 'Activity T', 'Activity U'] at positions [2, 3, 4] were reworked"
1,Activity U,2020/06/15 00:46:13.962,Owen,20,rework,"Activities ['Activity S', 'Activity T', 'Activity U'] at positions [2, 3, 4] were reworked"
1,Activity V,2020/06/15 00:47:13.962,Walter,40,rework,"Activities ['Activity S', 'Activity T', 'Activity U'] at positions [2, 3, 4] were reworked"
1,Activity C,2020/06/15 00:49:13.962,Amy,20,rework,"Activities ['Activity S', 'Activity T', 'Activity U'] at positions [2, 3, 4] were reworked"
1,Activity J,2020/06/15 00:50:13.962,Cameron,50,rework,"Activities ['Activity S', 'Activity T', 'Activity U'] at positions [2, 3, 4] were reworked"
