case,activity,timestamp,actor,resource,label,description
0,Activity A,2020/06/15 00:06:14.425,Lewis,60,normal,normal case
0,Activity C,2020/06/15 00:08:14.425,Nicholas,70,normal,normal case
0,Activity J,2020/06/15 00:09:14.425,Taylor,10,normal,normal case
0,Activity D,2020/06/15 00:10:14.425,Carla,80,normal,normal case
0,Activity S,2020/06/15 00:11:14.425,Sacha,40,normal,normal case
0,Activity T,2020/06/15 00:12:14.425,Karl,80,normal,normal case
0,Activity U,2020/06/15 00:13:14.425,Natalie,30,normal,normal case
0,Activity V,2020/06/15 00:14:14.425,Caitlin,50,normal,normal case
0,Activity B,2020/06/15 00:16:14.425,Dwight,20,normal,normal case
1,Activity A,2020/06/15 00:18:15.240,Barney,60,normal,normal case
1,Activity S,2020/06/15 00:20:15.240,Gisele,40,normal,normal case
1,Activity T,2020/06/15 00:21:15.240,Ed,80,normal,normal case
1,Activity C,2020/06/15 00:22:15.240,Fadi,70,normal,normal case
1,Activity U,2020/06/15 00:23:15.240,Sam,90,normal,normal case
1,Activity E,2020/06/15 00:24:15.240,Mick,80,normal,normal case
1,Activity V,2020/06/15 00:25:15.240,Henry,90,normal,normal case
1,Activity H,2020/06/15 00:27:15.240,Carrie,10,normal,normal case
1,Activity G,2020/06/15 00:28:15.240,Jack,80,normal,normal case
1,Activity I,2020/06/15 00:29:15.240,Philip,60,normal,normal case
1,Activity F,2020/06/15 00:31:15.240,Caitlin,30,normal,normal case
1,Activity D,2020/06/15 00:32:15.240,Carla,60,normal,normal case
1,Activity B,2020/06/15 00:34:15.240,Bruce,50,normal,normal case
2,Activity A,2020/06/15 00:42:15.962,Lewis,60,skip,Activity ['Activity V'] at position [9] was skipped
2,Activity C,2020/06/15 00:44:15.962,Paul,70,skip,Activity ['Activity V'] at position [9] was skipped
2,Activity S,2020/06/15 00:45:15.962,Sacha,10,skip,Activity ['Activity V'] at position [9] was skipped
2,Activity E,2020/06/15 00:46:15.962,Daniel,80,skip,Activity ['Activity V'] at position [9] was skipped
2,Activity T,2020/06/15 00:47:15.962,Karl,80,skip,Activity ['Activity V'] at position [9] was skipped
2,Activity G,2020/06/15 00:49:15.962,Vincent,80,skip,Activity ['Activity V'] at position [9] was skipped
2,Activity H,2020/06/15 00:50:15.962,Pamela,10,skip,Activity ['Activity V'] at position [9] was skipped
2,Activity U,2020/06/15 00:51:15.962,Sam,30,skip,Activity ['Activity V'] at position [9] was skipped
2,Activity I,2020/06/15 00:52:15.962,Vanessa,60,skip,Activity ['Activity V'] at position [9] was skipped
2,Activity F,2020/06/15 00:53:15.962,Walter,90,skip,Activity ['Activity V'] at position [9] was skipped
2,Activity D,2020/06/15 00:55:15.962,Daniel,80,skip,Activity ['Activity V'] at position [9] was skipped
2,Activity B,2020/06/15 00:56:15.962,Natalie,50,skip,Activity ['Activity V'] at position [9] was skipped
3,Activity A,2020/06/15 01:10:55.809,Bruce,60,skip,Activity ['Activity S'] at position [2] was skipped
3,Activity T,2020/06/15 01:12:55.809,Karl,80,skip,Activity ['Activity S'] at position [2] was skipped
3,Activity C,2020/06/15 01:13:55.809,Ben,70,skip,Activity ['Activity S'] at position [2] was skipped
3,Activity U,2020/06/15 01:14:55.809,Natalie,90,skip,Activity ['Activity S'] at position [2] was skipped
3,Activity M,2020/06/15 01:15:55.809,Robert,30,skip,Activity ['Activity S'] at position [2] was skipped
3,Activity O,2020/06/15 01:16:55.809,Adele,40,skip,Activity ['Activity S'] at position [2] was skipped
3,Activity V,2020/06/15 01:17:55.809,Orlando,50,skip,Activity ['Activity S'] at position [2] was skipped
3,Activity N,2020/06/15 01:18:55.809,Olivia,40,skip,Activity ['Activity S'] at position [2] was skipped
3,Activity D,2020/06/15 01:19:55.809,Carla,60,skip,Activity ['Activity S'] at position [2] was skipped
3,Activity B,2020/06/15 01:20:55.809,Natalie,90,skip,Activity ['Activity S'] at position [2] was skipped
4,Activity S,2020/06/15 01:50:24.769,Sacha,10,skip,Activity ['Activity A'] at position [1] was skipped
4,Activity C,2020/06/15 01:52:24.769,Nicholas,70,skip,Activity ['Activity A'] at position [1] was skipped
4,Activity J,2020/06/15 01:53:24.769,Kevin,10,skip,Activity ['Activity A'] at position [1] was skipped
4,Activity T,2020/06/15 01:54:24.769,Isabella,80,skip,Activity ['Activity A'] at position [1] was skipped
4,Activity U,2020/06/15 01:55:24.769,Ulysses,30,skip,Activity ['Activity A'] at position [1] was skipped
4,Activity D,2020/06/15 01:56:24.769,Daniel,60,skip,Activity ['Activity A'] at position [1] was skipped
4,Activity V,2020/06/15 01:57:24.769,Caitlin,50,skip,Activity ['Activity A'] at position [1] was skipped
4,Activity B,2020/06/15 01:58:24.769,Barry,50,skip,Activity ['Activity A'] at position [1] was skipped
5,Activity A,2020/06/15 03:20:55.594,Lewis,60,normal,normal case
5,Activity C,2020/06/15 03:22:55.594,Fadi,70,normal,normal case
5,Activity S,2020/06/15 03:23:55.594,Sacha,10,normal,normal case
5,Activity E,2020/06/15 03:24:55.594,Mick,80,normal,normal case
5,Activity T,2020/06/15 03:25:55.594,Ed,80,normal,normal case
5,Activity G,2020/06/15 03:27:55.594,Jack,90,normal,normal case
5,Activity H,2020/06/15 03:28:55.594,Pamela,10,normal,normal case
5,Activity U,2020/06/15 03:29:55.594,Sam,90,normal,normal case
5,Activity V,2020/06/15 03:30:55.594,Orlando,50,normal,normal case
5,Activity I,2020/06/15 03:31:55.594,Philip,60,normal,normal case
5,Activity F,2020/06/15 03:33:55.594,Caitlin,30,normal,normal case
5,Activity D,2020/06/15 03:34:55.594,Carla,60,normal,normal case
5,Activity B,2020/06/15 03:36:55.594,Adele,50,normal,normal case
6,Activity A,2020/06/15 03:54:42.026,Kate,60,normal,normal case
6,Activity C,2020/06/15 03:56:42.026,Chris,70,normal,normal case
6,Activity S,2020/06/15 03:57:42.026,Sacha,10,normal,normal case
6,Activity T,2020/06/15 03:58:42.026,Ed,80,normal,normal case
6,Activity K,2020/06/15 03:59:42.026,Michelle,50,normal,normal case
6,Activity U,2020/06/15 04:00:42.026,Sam,40,normal,normal case
6,Activity L,2020/06/15 04:01:42.026,Walter,90,normal,normal case
6,Activity D,2020/06/15 04:02:42.026,Carla,60,normal,normal case
6,Activity V,2020/06/15 04:03:42.026,Henry,90,normal,normal case
6,Activity B,2020/06/15 04:05:42.026,Adele,20,normal,normal case
7,Activity A,2020/06/15 04:53:02.633,Bruce,60,normal,normal case
7,Activity C,2020/06/15 04:55:02.633,Fadi,70,normal,normal case
7,Activity S,2020/06/15 04:56:02.633,Sacha,40,normal,normal case
7,Activity T,2020/06/15 04:57:02.633,Ed,80,normal,normal case
7,Activity E,2020/06/15 04:58:02.633,Mick,80,normal,normal case
7,Activity I,2020/06/15 05:00:02.633,Philip,60,normal,normal case
7,Activity G,2020/06/15 05:01:02.633,Isabella,90,normal,normal case
7,Activity U,2020/06/15 05:02:02.633,Natalie,90,normal,normal case
7,Activity V,2020/06/15 05:03:02.633,Caitlin,90,normal,normal case
7,Activity H,2020/06/15 05:04:02.633,Carrie,10,normal,normal case
7,Activity F,2020/06/15 05:06:02.633,Vanessa,90,normal,normal case
7,Activity D,2020/06/15 05:07:02.633,Carla,60,normal,normal case
7,Activity B,2020/06/15 05:09:02.633,Zoe,50,normal,normal case
8,Activity A,2020/06/15 05:28:42.678,Bruce,60,normal,normal case
8,Activity S,2020/06/15 05:30:42.678,Gisele,10,normal,normal case
8,Activity T,2020/06/15 05:31:42.678,Isabella,80,normal,normal case
8,Activity U,2020/06/15 05:32:42.678,Natalie,90,normal,normal case
8,Activity C,2020/06/15 05:33:42.678,Drew,70,normal,normal case
8,Activity E,2020/06/15 05:34:42.678,Harry,80,normal,normal case
8,Activity V,2020/06/15 05:35:42.678,Chris,50,normal,normal case
8,Activity H,2020/06/15 05:37:42.678,Carrie,10,normal,normal case
8,Activity G,2020/06/15 05:38:42.678,Isabella,90,normal,normal case
8,Activity I,2020/06/15 05:39:42.678,Vanessa,60,normal,normal case
8,Activity F,2020/06/15 05:41:42.678,Frank,90,normal,normal case
8,Activity D,2020/06/15 05:42:42.678,Carla,60,normal,normal case
8,Activity B,2020/06/15 05:44:42.678,Adele,20,normal,normal case
9,Activity A,2020/06/15 05:40:02.336,Barney,60,normal,normal case
9,Activity C,2020/06/15 05:42:02.336,Fadi,70,normal,normal case
9,Activity S,2020/06/15 05:43:02.336,Jake,40,normal,normal case
9,Activity K,2020/06/15 05:44:02.336,Brian,70,normal,normal case
9,Activity T,2020/06/15 05:45:02.336,Isabella,80,normal,normal case
9,Activity U,2020/06/15 05:46:02.336,Natalie,90,normal,normal case
9,Activity V,2020/06/15 05:47:02.336,Orlando,50,normal,normal case
9,Activity L,2020/06/15 05:48:02.336,Quentin,90,normal,normal case
9,Activity D,2020/06/15 05:49:02.336,Carla,60,normal,normal case
9,Activity B,2020/06/15 05:51:02.336,Dwight,90,normal,normal case
10,Activity A,2020/06/15 05:54:42.428,Zayn,60,normal,normal case
10,Activity C,2020/06/15 05:56:42.428,Drew,70,normal,normal case
10,Activity J,2020/06/15 05:57:42.428,Taylor,10,normal,normal case
10,Activity S,2020/06/15 05:58:42.428,Gisele,10,normal,normal case
10,Activity T,2020/06/15 05:59:42.428,Isabella,80,normal,normal case
10,Activity D,2020/06/15 06:00:42.428,Daniel,80,normal,normal case
10,Activity U,2020/06/15 06:01:42.428,Natalie,40,normal,normal case
10,Activity V,2020/06/15 06:02:42.428,Caitlin,90,normal,normal case
10,Activity B,2020/06/15 06:04:42.428,Natalie,90,normal,normal case
11,Activity A,2020/06/15 06:59:18.738,Barney,60,skip,Activity ['Activity S'] at position [7] was skipped
11,Activity C,2020/06/15 07:01:18.738,Ben,70,skip,Activity ['Activity S'] at position [7] was skipped
