case,activity,timestamp,actor,resource,label,description
0,Activity A,2020/06/15 02:38:37.758,Adam,60,normal,normal case
0,Activity AR,2020/06/15 02:39:37.758,Barry,60,normal,normal case
0,Activity BV,2020/06/15 02:40:37.758,Gisele,20,normal,normal case
0,Activity CA,2020/06/15 02:42:37.758,Arthur,50,normal,normal case
0,Activity BX,2020/06/15 02:43:37.758,Steve,10,normal,normal case
0,Activity CF,2020/06/15 02:45:37.758,Fred,50,normal,normal case
0,Activity CD,2020/06/15 02:46:37.758,Kelly,90,normal,normal case
0,Activity CC,2020/06/15 02:47:37.758,Gerald,40,normal,normal case
0,Activity CH,2020/06/15 02:48:37.758,Paris,50,normal,normal case
0,Activity CG,2020/06/15 02:49:37.758,Robert,80,normal,normal case
0,Activity BZ,2020/06/15 02:50:37.758,Isaac,20,normal,normal case
0,Activity CE,2020/06/15 02:51:37.758,Jake,40,normal,normal case
0,Activity BY,2020/06/15 02:53:37.758,Mick,20,normal,normal case
0,Activity CB,2020/06/15 02:54:37.758,Will,60,normal,normal case
0,Activity BW,2020/06/15 02:56:37.758,Dwight,70,normal,normal case
0,Activity AS,2020/06/15 02:57:37.758,Natalie,40,normal,normal case
0,Activity CI,2020/06/15 02:58:37.758,Amanda,70,normal,normal case
0,Activity CQ,2020/06/15 03:00:37.758,Vanessa,50,normal,normal case
0,Activity CR,2020/06/15 03:01:37.758,Guy,40,normal,normal case
0,Activity CK,2020/06/15 03:02:37.758,Gisele,90,normal,normal case
0,Activity CN,2020/06/15 03:04:37.758,Richard,40,normal,normal case
0,Activity CP,2020/06/15 03:05:37.758,Amy,20,normal,normal case
0,Activity CO,2020/06/15 03:06:37.758,Matthew,10,normal,normal case
0,Activity CM,2020/06/15 03:07:37.758,Ben,70,normal,normal case
0,Activity CL,2020/06/15 03:09:37.758,Amy,30,normal,normal case
0,Activity CJ,2020/06/15 03:11:37.758,Zayn,90,normal,normal case
0,Activity CS,2020/06/15 03:12:37.758,Wallace,80,normal,normal case
0,Activity CW,2020/06/15 03:14:37.758,Harper,40,normal,normal case
