case,activity,timestamp,actor,resource,label,description
0,Activity A,2020/06/15 01:51:41.155,Ellen,40,normal,normal case
0,Activity C,2020/06/15 01:52:41.155,Ryan,50,normal,normal case
0,Activity AI,2020/06/15 01:54:41.155,Adam,80,normal,normal case
0,Activity AL,2020/06/15 01:55:41.155,Frank,80,normal,normal case
0,Activity E,2020/06/15 01:56:41.155,Amy,30,normal,normal case
0,Activity AO,2020/06/15 01:57:41.155,Paul,10,normal,normal case
0,Activity N,2020/06/15 01:59:41.155,Anna,30,normal,normal case
0,Activity G,2020/06/15 02:00:41.155,Elizabeth,90,normal,normal case
0,Activity AM,2020/06/15 02:01:41.155,Lewis,10,normal,normal case
0,Activity I,2020/06/15 02:02:41.155,Uma,60,normal,normal case
0,Activity P,2020/06/15 02:03:41.155,Anna,30,normal,normal case
0,Activity O,2020/06/15 02:04:41.155,Willow,20,normal,normal case
0,Activity AJ,2020/06/15 02:05:41.155,Vanessa,80,normal,normal case
0,Activity M,2020/06/15 02:06:41.155,Olivia,70,normal,normal case
0,Activity Q,2020/06/15 02:07:41.155,Larry,10,normal,normal case
0,Activity H,2020/06/15 02:08:41.155,Elizabeth,70,normal,normal case
0,Activity AB,2020/06/15 02:09:41.155,Lewis,10,normal,normal case
0,Activity AF,2020/06/15 02:10:41.155,Daniel,30,normal,normal case
0,Activity AC,2020/06/15 02:11:41.155,Ed,40,normal,normal case
0,Activity R,2020/06/15 02:13:41.155,Kelly,70,normal,normal case
0,Activity F,2020/06/15 02:14:41.155,Gerald,70,normal,normal case
0,Activity D,2020/06/15 02:16:41.155,Robert,60,normal,normal case
0,Activity B,2020/06/15 02:17:41.155,Thomas,80,normal,normal case
1,Activity A,2020/06/15 02:26:48.210,Jake,40,normal,normal case
1,Activity CC,2020/06/15 02:27:48.210,Laura,80,normal,normal case
1,Activity B,2020/06/15 02:28:48.210,Lewis,70,normal,normal case
2,Activity A,2020/06/15 02:47:12.819,Ben,40,normal,normal case
2,Activity C,2020/06/15 02:48:12.819,Natalie,40,normal,normal case
2,Activity E,2020/06/15 02:50:12.819,Elizabeth,40,normal,normal case
2,Activity P,2020/06/15 02:52:12.819,Anna,90,normal,normal case
2,Activity Q,2020/06/15 02:53:12.819,Teri,10,normal,normal case
2,Activity S,2020/06/15 02:54:12.819,Amanda,10,normal,normal case
2,Activity N,2020/06/15 02:55:12.819,Anna,20,normal,normal case
2,Activity G,2020/06/15 02:56:12.819,Elizabeth,90,normal,normal case
2,Activity K,2020/06/15 02:57:12.819,Matthew,70,normal,normal case
2,Activity M,2020/06/15 02:59:12.819,Olivia,70,normal,normal case
2,Activity O,2020/06/15 03:00:12.819,Willow,70,normal,normal case
2,Activity H,2020/06/15 03:01:12.819,Vanessa,80,normal,normal case
2,Activity W,2020/06/15 03:02:12.819,Uma,50,normal,normal case
2,Activity V,2020/06/15 03:04:12.819,Mick,40,normal,normal case
2,Activity X,2020/06/15 03:05:12.819,Gisele,90,normal,normal case
2,Activity F,2020/06/15 03:06:12.819,Gerald,40,normal,normal case
2,Activity U,2020/06/15 03:07:12.819,Gerald,20,normal,normal case
2,Activity AI,2020/06/15 03:08:12.819,Seth,60,normal,normal case
2,Activity AK,2020/06/15 03:09:12.819,Matthew,10,normal,normal case
2,Activity AJ,2020/06/15 03:10:12.819,John,40,normal,normal case
2,Activity Y,2020/06/15 03:11:12.819,Drew,30,normal,normal case
2,Activity T,2020/06/15 03:13:12.819,Drew,70,normal,normal case
2,Activity R,2020/06/15 03:14:12.819,Natalie,70,normal,normal case
2,Activity D,2020/06/15 03:16:12.819,Robert,60,normal,normal case
2,Activity B,2020/06/15 03:17:12.819,Lewis,40,normal,normal case
3,Activity A,2020/06/15 03:28:24.091,Jake,40,normal,normal case
3,Activity BC,2020/06/15 03:29:24.091,Ben,40,normal,normal case
3,Activity BF,2020/06/15 03:31:24.091,Jack,70,normal,normal case
3,Activity BI,2020/06/15 03:32:24.091,Walter,20,normal,normal case
3,Activity BH,2020/06/15 03:33:24.091,Ellen,50,normal,normal case
3,Activity BN,2020/06/15 03:34:24.091,Owen,60,normal,normal case
3,Activity BP,2020/06/15 03:35:24.091,Larry,10,normal,normal case
3,Activity BE,2020/06/15 03:36:24.091,Vera,40,normal,normal case
3,Activity BO,2020/06/15 03:37:24.091,Bruce,30,normal,normal case
3,Activity BM,2020/06/15 03:39:24.091,Cameron,60,normal,normal case
3,Activity BQ,2020/06/15 03:40:24.091,Will,20,normal,normal case
3,Activity BG,2020/06/15 03:41:24.091,Frank,50,normal,normal case
3,Activity BL,2020/06/15 03:42:24.091,Zayn,90,normal,normal case
3,Activity BK,2020/06/15 03:43:24.091,Malcolm,20,normal,normal case
3,Activity BJ,2020/06/15 03:45:24.091,Gerald,70,normal,normal case
3,Activity BD,2020/06/15 03:47:24.091,Walter,50,normal,normal case
3,Activity BR,2020/06/15 03:48:24.091,Karl,90,normal,normal case
3,Activity BT,2020/06/15 03:50:24.091,Lewis,30,normal,normal case
3,Activity BU,2020/06/15 03:51:24.091,Naomi,40,normal,normal case
3,Activity BV,2020/06/15 03:52:24.091,Zoe,20,normal,normal case
3,Activity BX,2020/06/15 03:53:24.091,Caitlin,90,normal,normal case
3,Activity CB,2020/06/15 03:54:24.091,Dwight,30,normal,normal case
3,Activity BW,2020/06/15 03:55:24.091,Lance,60,normal,normal case
3,Activity BY,2020/06/15 03:56:24.091,Mick,80,normal,normal case
3,Activity BS,2020/06/15 03:58:24.091,Vera,50,normal,normal case
3,Activity B,2020/06/15 03:59:24.091,Thomas,70,normal,normal case
4,Activity A,2020/06/15 03:35:44.698,Walter,40,normal,normal case
4,Activity BC,2020/06/15 03:36:44.698,Ashton,60,normal,normal case
4,Activity BP,2020/06/15 03:38:44.698,Larry,10,normal,normal case
4,Activity BH,2020/06/15 03:39:44.698,Uma,40,normal,normal case
4,Activity BE,2020/06/15 03:40:44.698,Carrie,10,normal,normal case
4,Activity BQ,2020/06/15 03:41:44.698,Harper,20,normal,normal case
4,Activity BI,2020/06/15 03:42:44.698,Ian,20,normal,normal case
4,Activity BN,2020/06/15 03:43:44.698,Jim,60,normal,normal case
4,Activity BF,2020/06/15 03:44:44.698,Isabella,50,normal,normal case
4,Activity BM,2020/06/15 03:46:44.698,Cameron,20,normal,normal case
4,Activity BK,2020/06/15 03:47:44.698,Malcolm,30,normal,normal case
4,Activity BO,2020/06/15 03:48:44.698,Victoria,30,normal,normal case
4,Activity BL,2020/06/15 03:49:44.698,Zayn,90,normal,normal case
4,Activity BG,2020/06/15 03:51:44.698,Chris,50,normal,normal case
4,Activity BJ,2020/06/15 03:52:44.698,Gerald,60,normal,normal case
4,Activity BD,2020/06/15 03:54:44.698,Owen,20,normal,normal case
4,Activity BR,2020/06/15 03:55:44.698,Jim,30,normal,normal case
4,Activity BT,2020/06/15 03:57:44.698,Philip,30,normal,normal case
4,Activity BV,2020/06/15 03:58:44.698,Arthur,20,normal,normal case
4,Activity BW,2020/06/15 03:59:44.698,Lance,60,normal,normal case
4,Activity BU,2020/06/15 04:00:44.698,Pamela,50,normal,normal case
4,Activity BX,2020/06/15 04:01:44.698,Adele,90,normal,normal case
4,Activity CB,2020/06/15 04:02:44.698,Sam,70,normal,normal case
