case,activity,timestamp,actor,resource,label,description
0,Activity U,2020/06/14 23:03:02.026,Isaac,10,early,Activity U and Activity C were originally executed at positions 4 and 5 and changed to positions 1 and 2
0,Activity C,2020/06/14 23:05:02.026,Adele,10,early,Activity U and Activity C were originally executed at positions 4 and 5 and changed to positions 1 and 2
0,Activity A,2020/06/14 23:06:02.026,Sam,40,early,Activity U and Activity C were originally executed at positions 4 and 5 and changed to positions 1 and 2
0,Activity S,2020/06/14 23:07:02.026,Barry,60,early,Activity U and Activity C were originally executed at positions 4 and 5 and changed to positions 1 and 2
0,Activity T,2020/06/14 23:08:02.026,Laura,30,early,Activity U and Activity C were originally executed at positions 4 and 5 and changed to positions 1 and 2
0,Activity E,2020/06/14 23:09:02.026,Kevin,90,early,Activity U and Activity C were originally executed at positions 4 and 5 and changed to positions 1 and 2
0,Activity V,2020/06/14 23:10:02.026,Rachel,10,early,Activity U and Activity C were originally executed at positions 4 and 5 and changed to positions 1 and 2
0,Activity G,2020/06/14 23:12:02.026,Jake,20,early,Activity U and Activity C were originally executed at positions 4 and 5 and changed to positions 1 and 2
0,Activity H,2020/06/14 23:13:02.026,David,70,early,Activity U and Activity C were originally executed at positions 4 and 5 and changed to positions 1 and 2
0,Activity I,2020/06/14 23:14:02.026,Pamela,80,early,Activity U and Activity C were originally executed at positions 4 and 5 and changed to positions 1 and 2
0,Activity F,2020/06/14 23:16:02.026,Harper,70,early,Activity U and Activity C were originally executed at positions 4 and 5 and changed to positions 1 and 2
0,Activity D,2020/06/14 23:17:02.026,Willow,40,early,Activity U and Activity C were originally executed at positions 4 and 5 and changed to positions 1 and 2
0,Activity B,2020/06/14 23:19:02.026,Seth,80,early,Activity U and Activity C were originally executed at positions 4 and 5 and changed to positions 1 and 2
1,Activity A,2020/06/14 23:41:40.855,Dwight,40,normal,normal case
1,Activity C,2020/06/14 23:43:40.855,Adele,10,normal,normal case
1,Activity J,2020/06/14 23:44:40.855,Pamela,60,normal,normal case
1,Activity S,2020/06/14 23:45:40.855,Zach,40,normal,normal case
1,Activity D,2020/06/14 23:46:40.855,Jim,40,normal,normal case
1,Activity T,2020/06/14 23:47:40.855,Laura,30,normal,normal case
1,Activity U,2020/06/14 23:48:40.855,Arthur,60,normal,normal case
1,Activity V,2020/06/14 23:49:40.855,Rachel,30,normal,normal case
1,Activity B,2020/06/14 23:51:40.855,Denzel,20,normal,normal case
