case,activity,timestamp,actor,resource,label,description
0,Activity A,2020/06/15 00:38:46.680,Chris,70,insert,"Activities ['Random Activity 1', 'Random Activity 2', 'Random Activity 3'] inserted in random positions"
0,Activity D,2020/06/15 00:39:46.680,Laura,50,insert,"Activities ['Random Activity 1', 'Random Activity 2', 'Random Activity 3'] inserted in random positions"
0,Activity E,2020/06/15 00:40:46.680,Lewis,40,insert,"Activities ['Random Activity 1', 'Random Activity 2', 'Random Activity 3'] inserted in random positions"
0,Activity B,2020/06/15 00:41:46.680,Paul,80,insert,"Activities ['Random Activity 1', 'Random Activity 2', 'Random Activity 3'] inserted in random positions"
0,Activity F,2020/06/15 00:42:46.680,Bruce,20,insert,"Activities ['Random Activity 1', 'Random Activity 2', 'Random Activity 3'] inserted in random positions"
0,Activity K,2020/06/15 00:43:46.680,Roger,20,insert,"Activities ['Random Activity 1', 'Random Activity 2', 'Random Activity 3'] inserted in random positions"
0,Activity G,2020/06/15 00:44:46.680,Ian,60,insert,"Activities ['Random Activity 1', 'Random Activity 2', 'Random Activity 3'] inserted in random positions"
0,Activity M,2020/06/15 00:45:46.680,Natalie,70,insert,"Activities ['Random Activity 1', 'Random Activity 2', 'Random Activity 3'] inserted in random positions"
0,Activity N,2020/06/15 00:46:46.680,Jake,10,insert,"Activities ['Random Activity 1', 'Random Activity 2', 'Random Activity 3'] inserted in random positions"
0,Random Activity 3,2020/06/15 00:47:46.680,Random Actor 3,20,insert,"Activities ['Random Activity 1', 'Random Activity 2', 'Random Activity 3'] inserted in random positions"
0,Activity O,2020/06/15 00:49:46.680,Willow,10,insert,"Activities ['Random Activity 1', 'Random Activity 2', 'Random Activity 3'] inserted in random positions"
0,Activity AD,2020/06/15 00:50:46.680,Kevin,70,insert,"Activities ['Random Activity 1', 'Random Activity 2', 'Random Activity 3'] inserted in random positions"
0,Activity AE,2020/06/15 00:51:46.680,Sacha,80,insert,"Activities ['Random Activity 1', 'Random Activity 2', 'Random Activity 3'] inserted in random positions"
0,Activity Q,2020/06/15 00:52:46.680,Kelly,10,insert,"Activities ['Random Activity 1', 'Random Activity 2', 'Random Activity 3'] inserted in random positions"
0,Activity U,2020/06/15 00:53:46.680,Vanessa,30,insert,"Activities ['Random Activity 1', 'Random Activity 2', 'Random Activity 3'] inserted in random positions"
0,Activity AK,2020/06/15 00:54:46.680,Carla,50,insert,"Activities ['Random Activity 1', 'Random Activity 2', 'Random Activity 3'] inserted in random positions"
0,Activity AO,2020/06/15 00:55:46.680,Olivia,60,insert,"Activities ['Random Activity 1', 'Random Activity 2', 'Random Activity 3'] inserted in random positions"
0,Activity AL,2020/06/15 00:56:46.680,Frank,40,insert,"Activities ['Random Activity 1', 'Random Activity 2', 'Random Activity 3'] inserted in random positions"
0,Activity AF,2020/06/15 00:57:46.680,Willow,90,insert,"Activities ['Random Activity 1', 'Random Activity 2', 'Random Activity 3'] inserted in random positions"
0,Activity AM,2020/06/15 00:58:46.680,Adam,80,insert,"Activities ['Random Activity 1', 'Random Activity 2', 'Random Activity 3'] inserted in random positions"
0,Activity R,2020/06/15 00:59:46.680,Fred,20,insert,"Activities ['Random Activity 1', 'Random Activity 2', 'Random Activity 3'] inserted in random positions"
0,Activity X,2020/06/15 01:00:46.680,Laura,80,insert,"Activities ['Random Activity 1', 'Random Activity 2', 'Random Activity 3'] inserted in random positions"
0,Activity AN,2020/06/15 01:01:46.680,Thomas,30,insert,"Activities ['Random Activity 1', 'Random Activity 2', 'Random Activity 3'] inserted in random positions"
0,Activity AC,2020/06/15 01:02:46.680,Mick,50,insert,"Activities ['Random Activity 1', 'Random Activity 2', 'Random Activity 3'] inserted in random positions"
0,Random Activity 2,2020/06/15 01:03:46.680,Random Actor 2,20,insert,"Activities ['Random Activity 1', 'Random Activity 2', 'Random Activity 3'] inserted in random positions"
0,Activity AI,2020/06/15 01:04:46.680,Paul,80,insert,"Activities ['Random Activity 1', 'Random Activity 2', 'Random Activity 3'] inserted in random positions"
0,Activity Y,2020/06/15 01:06:46.680,Teri,20,insert,"Activities ['Random Activity 1', 'Random Activity 2', 'Random Activity 3'] inserted in random positions"
0,Random Activity 1,2020/06/15 01:07:46.680,Random Actor 1,30,insert,"Activities ['Random Activity 1', 'Random Activity 2', 'Random Activity 3'] inserted in random positions"
0,Activity AG,2020/06/15 01:08:46.680,Barry,60,insert,"Activities ['Random Activity 1', 'Random Activity 2', 'Random Activity 3'] inserted in random positions"
0,Activity P,2020/06/15 01:09:46.680,Wayne,10,insert,"Activities ['Random Activity 1', 'Random Activity 2', 'Random Activity 3'] inserted in random positions"
1,Activity A,2020/06/15 01:03:32.631,Fred,70,normal,normal case
1,Activity D,2020/06/15 01:04:32.631,Laura,50,normal,normal case
1,Activity E,2020/06/15 01:05:32.631,Naomi,20,normal,normal case
1,Activity B,2020/06/15 01:06:32.631,Teri,10,normal,normal case
1,Activity F,2020/06/15 01:07:32.631,Bruce,10,normal,normal case
1,Activity I,2020/06/15 01:08:32.631,Junior,50,normal,normal case
1,Activity G,2020/06/15 01:09:32.631,Ian,90,normal,normal case
1,Activity M,2020/06/15 01:10:32.631,Zach,70,normal,normal case
1,Activity N,2020/06/15 01:11:32.631,Teri,10,normal,normal case
1,Activity O,2020/06/15 01:12:32.631,Willow,10,normal,normal case
1,Activity AD,2020/06/15 01:14:32.631,Anna,70,normal,normal case
1,Activity Q,2020/06/15 01:15:32.631,Karl,10,normal,normal case
1,Activity AK,2020/06/15 01:16:32.631,Owen,50,normal,normal case
1,Activity S,2020/06/15 01:17:32.631,Lewis,10,normal,normal case
1,Activity AL,2020/06/15 01:18:32.631,Frank,30,normal,normal case
1,Activity AE,2020/06/15 01:19:32.631,Ashton,80,normal,normal case
1,Activity R,2020/06/15 01:20:32.631,Adam,10,normal,normal case
1,Activity AO,2020/06/15 01:21:32.631,Megan,60,normal,normal case
1,Activity AF,2020/06/15 01:22:32.631,Malcolm,90,normal,normal case
1,Activity AJ,2020/06/15 01:23:32.631,Matthew,60,normal,normal case
1,Activity AG,2020/06/15 01:24:32.631,Barry,60,normal,normal case
1,Activity X,2020/06/15 01:25:32.631,Laura,10,normal,normal case
1,Activity AC,2020/06/15 01:26:32.631,Mick,50,normal,normal case
1,Activity AM,2020/06/15 01:27:32.631,Ryan,70,normal,normal case
1,Activity Y,2020/06/15 01:28:32.631,Dwight,20,normal,normal case
1,Activity AN,2020/06/15 01:29:32.631,Thomas,60,normal,normal case
1,Activity P,2020/06/15 01:31:32.631,Laura,10,normal,normal case
2,Activity A,2020/06/15 01:24:30.602,Fred,30,normal,normal case
2,Activity C,2020/06/15 01:25:30.602,Philip,60,normal,normal case
2,Activity B,2020/06/15 01:26:30.602,Philip,60,normal,normal case
2,Activity F,2020/06/15 01:27:30.602,Adam,20,normal,normal case
2,Activity I,2020/06/15 01:28:30.602,Harper,50,normal,normal case
2,Activity G,2020/06/15 01:29:30.602,Barney,50,normal,normal case
2,Activity M,2020/06/15 01:30:30.602,Zach,70,normal,normal case
2,Activity N,2020/06/15 01:31:30.602,Teri,10,normal,normal case
2,Activity O,2020/06/15 01:32:30.602,Amanda,30,normal,normal case
2,Activity Q,2020/06/15 01:34:30.602,Orlando,20,normal,normal case
2,Activity AO,2020/06/15 01:35:30.602,Olivia,60,normal,normal case
2,Activity V,2020/06/15 01:36:30.602,Vincent,50,normal,normal case
2,Activity R,2020/06/15 01:37:30.602,Isabella,30,normal,normal case
2,Activity X,2020/06/15 01:38:30.602,Olivia,60,normal,normal case
2,Activity AA,2020/06/15 01:39:30.602,Kevin,40,normal,normal case
2,Activity AK,2020/06/15 01:40:30.602,Owen,90,normal,normal case
2,Activity AL,2020/06/15 01:41:30.602,Frank,70,normal,normal case
2,Activity AM,2020/06/15 01:42:30.602,Adam,40,normal,normal case
2,Activity AN,2020/06/15 01:43:30.602,Frank,30,normal,normal case
2,Activity Y,2020/06/15 01:44:30.602,Dwight,80,normal,normal case
2,Activity AD,2020/06/15 01:45:30.602,Paul,70,normal,normal case
2,Activity AE,2020/06/15 01:46:30.602,George,80,normal,normal case
2,Activity AF,2020/06/15 01:47:30.602,Willow,90,normal,normal case
