case,activity,timestamp,actor,resource,label,description
0,Activity A,2020/06/15 02:51:47.058,Stanley,60,normal,normal case
0,Activity AR,2020/06/15 02:52:47.058,George,90,normal,normal case
0,Activity AT,2020/06/15 02:53:47.058,Hugo,60,normal,normal case
0,Activity AU,2020/06/15 02:54:47.058,Paul,40,normal,normal case
0,Activity AV,2020/06/15 02:55:47.058,John,50,normal,normal case
0,Activity AS,2020/06/15 02:56:47.058,Anna,50,normal,normal case
0,Activity CI,2020/06/15 02:57:47.058,Pamela,50,normal,normal case
0,Activity CQ,2020/06/15 02:59:47.058,Vera,80,normal,normal case
0,Activity CR,2020/06/15 03:00:47.058,Thomas,40,normal,normal case
0,Activity CK,2020/06/15 03:01:47.058,Karl,60,normal,normal case
0,Activity CN,2020/06/15 03:03:47.058,Naomi,20,normal,normal case
0,Activity CM,2020/06/15 03:04:47.058,Adele,40,normal,normal case
0,Activity CP,2020/06/15 03:05:47.058,Paul,50,normal,normal case
0,Activity CO,2020/06/15 03:06:47.058,Jake,90,normal,normal case
0,Activity CL,2020/06/15 03:08:47.058,Thomas,50,normal,normal case
0,Activity CJ,2020/06/15 03:10:47.058,Laura,60,normal,normal case
0,Activity CS,2020/06/15 03:11:47.058,Roger,10,normal,normal case
0,Activity CW,2020/06/15 03:13:47.058,Kelly,20,normal,normal case
0,Activity CV,2020/06/15 03:14:47.058,Bruce,30,normal,normal case
0,Activity CX,2020/06/15 03:15:47.058,Kelly,10,normal,normal case
0,Activity CU,2020/06/15 03:16:47.058,David,60,normal,normal case
0,Activity CT,2020/06/15 03:18:47.058,Chris,70,normal,normal case
0,Activity CY,2020/06/15 03:19:47.058,Vincent,70,normal,normal case
0,Activity B,2020/06/15 03:20:47.058,Ian,80,normal,normal case
1,Activity A,2020/06/15 03:07:44.507,Stanley,80,normal,normal case
1,Activity C,2020/06/15 03:08:44.507,Zoe,40,normal,normal case
1,Activity D,2020/06/15 03:09:44.507,Ian,60,normal,normal case
1,Activity B,2020/06/15 03:10:44.507,Ellen,30,normal,normal case
2,Activity A,2020/06/15 04:00:10.457,Stanley,60,normal,normal case
2,Activity C,2020/06/15 04:01:10.457,Elizabeth,40,normal,normal case
2,Activity D,2020/06/15 04:02:10.457,Willow,30,normal,normal case
2,Activity B,2020/06/15 04:03:10.457,Ellen,30,normal,normal case
3,Activity A,2020/06/15 04:12:14.477,Ryan,50,attribute,Resource 50 from Activity CI was complemented with [-10]. Resource 80 from Activity BB was complemented with [16]. 
3,Activity AR,2020/06/15 04:13:14.477,Zach,30,attribute,Resource 50 from Activity CI was complemented with [-10]. Resource 80 from Activity BB was complemented with [16]. 
3,Activity AX,2020/06/15 04:14:14.477,Richard,80,attribute,Resource 50 from Activity CI was complemented with [-10]. Resource 80 from Activity BB was complemented with [16]. 
3,Activity AZ,2020/06/15 04:16:14.477,Daniel,80,attribute,Resource 50 from Activity CI was complemented with [-10]. Resource 80 from Activity BB was complemented with [16]. 
3,Activity BA,2020/06/15 04:17:14.477,Sacha,70,attribute,Resource 50 from Activity CI was complemented with [-10]. Resource 80 from Activity BB was complemented with [16]. 
3,Activity AY,2020/06/15 04:19:14.477,Adele,60,attribute,Resource 50 from Activity CI was complemented with [-10]. Resource 80 from Activity BB was complemented with [16]. 
3,Activity BB,2020/06/15 04:20:14.477,David,96,attribute,Resource 50 from Activity CI was complemented with [-10]. Resource 80 from Activity BB was complemented with [16]. 
3,Activity BG,2020/06/15 04:22:14.477,Natalie,90,attribute,Resource 50 from Activity CI was complemented with [-10]. Resource 80 from Activity BB was complemented with [16]. 
3,Activity BF,2020/06/15 04:23:14.477,Drew,60,attribute,Resource 50 from Activity CI was complemented with [-10]. Resource 80 from Activity BB was complemented with [16]. 
3,Activity BD,2020/06/15 04:24:14.477,Olivia,70,attribute,Resource 50 from Activity CI was complemented with [-10]. Resource 80 from Activity BB was complemented with [16]. 
3,Activity BE,2020/06/15 04:25:14.477,Olivia,20,attribute,Resource 50 from Activity CI was complemented with [-10]. Resource 80 from Activity BB was complemented with [16]. 
