case,activity,timestamp,actor,resource,label,description
0,Activity A,2020/06/15 02:22:27.243,Jake,80,normal,normal case
0,Activity C,2020/06/15 02:23:27.243,Robert,60,normal,normal case
0,Activity D,2020/06/15 02:24:27.243,Orlando,90,normal,normal case
0,Activity B,2020/06/15 02:25:27.243,Barry,90,normal,normal case
1,Activity A,2020/06/15 02:41:50.386,Adam,80,normal,normal case
1,Activity C,2020/06/15 02:42:50.386,Robert,10,normal,normal case
1,Activity D,2020/06/15 02:43:50.386,Isabella,40,normal,normal case
1,Activity B,2020/06/15 02:44:50.386,Carrie,90,normal,normal case
2,Activity Z,2020/06/15 04:14:33.165,Isabella,20,early,Activity Z was originally executed at position 7 and changed to position 1
2,Activity A,2020/06/15 04:15:33.165,Adele,80,early,Activity Z was originally executed at position 7 and changed to position 1
2,Activity E,2020/06/15 04:16:33.165,Daniel,50,early,Activity Z was originally executed at position 7 and changed to position 1
2,Activity R,2020/06/15 04:17:33.165,Anna,60,early,Activity Z was originally executed at position 7 and changed to position 1
2,Activity S,2020/06/15 04:18:33.165,Amanda,10,early,Activity Z was originally executed at position 7 and changed to position 1
2,Activity F,2020/06/15 04:19:33.165,Olivia,70,early,Activity Z was originally executed at position 7 and changed to position 1
2,Activity T,2020/06/15 04:20:33.165,Nicholas,80,early,Activity Z was originally executed at position 7 and changed to position 1
2,Activity AA,2020/06/15 04:21:33.165,Matthew,60,early,Activity Z was originally executed at position 7 and changed to position 1
2,Activity U,2020/06/15 04:22:33.165,Richard,50,early,Activity Z was originally executed at position 7 and changed to position 1
2,Activity AF,2020/06/15 04:23:33.165,Wayne,70,early,Activity Z was originally executed at position 7 and changed to position 1
2,Activity AI,2020/06/15 04:25:33.165,Dwight,80,early,Activity Z was originally executed at position 7 and changed to position 1
2,Activity AH,2020/06/15 04:26:33.165,Kevin,30,early,Activity Z was originally executed at position 7 and changed to position 1
2,Activity AJ,2020/06/15 04:27:33.165,Jack,80,early,Activity Z was originally executed at position 7 and changed to position 1
2,Activity AK,2020/06/15 04:28:33.165,Harper,70,early,Activity Z was originally executed at position 7 and changed to position 1
2,Activity AQ,2020/06/15 04:30:33.165,Zoe,70,early,Activity Z was originally executed at position 7 and changed to position 1
2,Activity AO,2020/06/15 04:31:33.165,Michelle,20,early,Activity Z was originally executed at position 7 and changed to position 1
2,Activity AP,2020/06/15 04:32:33.165,Fadi,60,early,Activity Z was originally executed at position 7 and changed to position 1
2,Activity AN,2020/06/15 04:33:33.165,Teri,20,early,Activity Z was originally executed at position 7 and changed to position 1
2,Activity AM,2020/06/15 04:34:33.165,Gerald,80,early,Activity Z was originally executed at position 7 and changed to position 1
2,Activity AL,2020/06/15 04:36:33.165,Harry,80,early,Activity Z was originally executed at position 7 and changed to position 1
2,Activity AG,2020/06/15 04:38:33.165,Harry,50,early,Activity Z was originally executed at position 7 and changed to position 1
2,Activity B,2020/06/15 04:39:33.165,Cameron,90,early,Activity Z was originally executed at position 7 and changed to position 1
3,Activity A,2020/06/15 05:04:32.710,Adam,80,normal,normal case
3,Activity E,2020/06/15 05:05:32.710,Brian,50,normal,normal case
3,Activity G,2020/06/15 05:06:32.710,Nicholas,30,normal,normal case
3,Activity K,2020/06/15 05:08:32.710,Bruce,10,normal,normal case
3,Activity I,2020/06/15 05:09:32.710,Owen,10,normal,normal case
3,Activity L,2020/06/15 05:10:32.710,Gisele,80,normal,normal case
3,Activity J,2020/06/15 05:11:32.710,Barry,30,normal,normal case
3,Activity M,2020/06/15 05:12:32.710,Amanda,30,normal,normal case
3,Activity H,2020/06/15 05:14:32.710,Paris,70,normal,normal case
3,Activity F,2020/06/15 05:15:32.710,Zach,20,normal,normal case
3,Activity T,2020/06/15 05:16:32.710,Mick,60,normal,normal case
3,Activity W,2020/06/15 05:17:32.710,Sacha,30,normal,normal case
3,Activity X,2020/06/15 05:18:32.710,Hugo,10,normal,normal case
3,Activity U,2020/06/15 05:19:32.710,Daniel,50,normal,normal case
3,Activity AF,2020/06/15 05:20:32.710,Nicholas,70,normal,normal case
3,Activity AI,2020/06/15 05:22:32.710,Natalie,80,normal,normal case
3,Activity AJ,2020/06/15 05:23:32.710,Jack,80,normal,normal case
3,Activity AK,2020/06/15 05:24:32.710,Naomi,70,normal,normal case
3,Activity AN,2020/06/15 05:26:32.710,Naomi,20,normal,normal case
3,Activity AO,2020/06/15 05:27:32.710,Jake,50,normal,normal case
3,Activity AM,2020/06/15 05:28:32.710,Sam,80,normal,normal case
3,Activity AP,2020/06/15 05:29:32.710,Guy,80,normal,normal case
3,Activity AH,2020/06/15 05:30:32.710,Wayne,60,normal,normal case
3,Activity AQ,2020/06/15 05:31:32.710,Orlando,70,normal,normal case
3,Activity AL,2020/06/15 05:33:32.710,Quentin,80,normal,normal case
3,Activity AG,2020/06/15 05:35:32.710,Ben,40,normal,normal case
3,Activity B,2020/06/15 05:36:32.710,Laura,80,normal,normal case
4,Activity A,2020/06/15 05:29:44.180,Adam,80,normal,normal case
4,Activity AR,2020/06/15 05:30:44.180,Philip,40,normal,normal case
4,Activity AX,2020/06/15 05:31:44.180,Oscar,20,normal,normal case
4,Activity AZ,2020/06/15 05:33:44.180,Philip,20,normal,normal case
4,Activity BA,2020/06/15 05:34:44.180,Will,10,normal,normal case
4,Activity AY,2020/06/15 05:36:44.180,Sam,10,normal,normal case
4,Activity BB,2020/06/15 05:37:44.180,Fred,80,normal,normal case
4,Activity BF,2020/06/15 05:39:44.180,Harry,60,normal,normal case
4,Activity BG,2020/06/15 05:40:44.180,Willow,60,normal,normal case
4,Activity BE,2020/06/15 05:41:44.180,Vanessa,80,normal,normal case
4,Activity BH,2020/06/15 05:42:44.180,Adele,50,normal,normal case
4,Activity BD,2020/06/15 05:43:44.180,Laura,30,normal,normal case
4,Activity BC,2020/06/15 05:45:44.180,Mick,50,normal,normal case
4,Activity AS,2020/06/15 05:46:44.180,Olivia,20,normal,normal case
4,Activity CI,2020/06/15 05:47:44.180,Jake,90,normal,normal case
4,Activity CK,2020/06/15 05:49:44.180,Donald,30,normal,normal case
4,Activity CO,2020/06/15 05:51:44.180,Ed,20,normal,normal case
4,Activity CM,2020/06/15 05:52:44.180,Ellen,80,normal,normal case
4,Activity CN,2020/06/15 05:53:44.180,Quentin,70,normal,normal case
4,Activity CQ,2020/06/15 05:54:44.180,Donald,10,normal,normal case
4,Activity CP,2020/06/15 05:55:44.180,Jake,40,normal,normal case
4,Activity CR,2020/06/15 05:56:44.180,Owen,40,normal,normal case
4,Activity CL,2020/06/15 05:58:44.180,Drew,20,normal,normal case
4,Activity CJ,2020/06/15 06:00:44.180,Naomi,20,normal,normal case
4,Activity CS,2020/06/15 06:01:44.180,Elizabeth,20,normal,normal case
4,Activity CW,2020/06/15 06:03:44.180,Malcolm,10,normal,normal case
4,Activity CV,2020/06/15 06:04:44.180,Natalie,80,normal,normal case
4,Activity CU,2020/06/15 06:05:44.180,Gordon,80,normal,normal case
4,Activity CX,2020/06/15 06:06:44.180,Sam,60,normal,normal case
4,Activity CT,2020/06/15 06:08:44.180,Barry,20,normal,normal case
4,Activity CY,2020/06/15 06:09:44.180,David,70,normal,normal case
4,Activity B,2020/06/15 06:10:44.180,Cameron,80,normal,normal case
5,Activity A,2020/06/15 06:31:16.632,Adam,80,normal,normal case
5,Activity E,2020/06/15 06:32:16.632,Daniel,50,normal,normal case
5,Activity R,2020/06/15 06:33:16.632,Owen,60,normal,normal case
5,Activity S,2020/06/15 06:34:16.632,Ulysses,70,normal,normal case
5,Activity F,2020/06/15 06:35:16.632,Ashton,20,normal,normal case
5,Activity T,2020/06/15 06:36:16.632,Nicholas,50,normal,normal case
5,Activity Z,2020/06/15 06:37:16.632,George,90,normal,normal case
5,Activity AA,2020/06/15 06:38:16.632,Matthew,40,normal,normal case
5,Activity U,2020/06/15 06:39:16.632,Richard,50,normal,normal case
5,Activity AF,2020/06/15 06:40:16.632,Chris,40,normal,normal case
5,Activity AI,2020/06/15 06:42:16.632,Frank,80,normal,normal case
5,Activity AH,2020/06/15 06:43:16.632,Richard,60,normal,normal case
5,Activity AJ,2020/06/15 06:44:16.632,Isabella,20,normal,normal case
5,Activity AK,2020/06/15 06:45:16.632,Naomi,90,normal,normal case
5,Activity AQ,2020/06/15 06:47:16.632,Orlando,70,normal,normal case
5,Activity AO,2020/06/15 06:48:16.632,Jake,90,normal,normal case
5,Activity AP,2020/06/15 06:49:16.632,Fadi,80,normal,normal case
5,Activity AM,2020/06/15 06:50:16.632,Gerald,90,normal,normal case
5,Activity AN,2020/06/15 06:51:16.632,Vera,30,normal,normal case
5,Activity AL,2020/06/15 06:53:16.632,Quentin,80,normal,normal case
5,Activity AG,2020/06/15 06:55:16.632,John,40,normal,normal case
5,Activity B,2020/06/15 06:56:16.632,Carrie,90,normal,normal case
6,Activity A,2020/06/15 06:32:07.663,Adele,80,normal,normal case
6,Activity E,2020/06/15 06:33:07.663,Brian,50,normal,normal case
6,Activity N,2020/06/15 06:34:07.663,Mick,50,normal,normal case
6,Activity O,2020/06/15 06:35:07.663,Wayne,10,normal,normal case
6,Activity F,2020/06/15 06:36:07.663,Michelle,20,normal,normal case
6,Activity T,2020/06/15 06:37:07.663,Mick,60,normal,normal case
6,Activity W,2020/06/15 06:38:07.663,Sacha,20,normal,normal case
6,Activity X,2020/06/15 06:39:07.663,Adam,60,normal,normal case
6,Activity U,2020/06/15 06:40:07.663,Richard,50,normal,normal case
6,Activity AF,2020/06/15 06:41:07.663,Chris,40,normal,normal case
6,Activity AI,2020/06/15 06:43:07.663,Dwight,80,normal,normal case
6,Activity AJ,2020/06/15 06:44:07.663,Isabella,80,normal,normal case
6,Activity AK,2020/06/15 06:45:07.663,Naomi,20,normal,normal case
6,Activity AM,2020/06/15 06:47:07.663,Vera,80,normal,normal case
6,Activity AP,2020/06/15 06:48:07.663,Troy,20,normal,normal case
6,Activity AH,2020/06/15 06:49:07.663,Adam,30,normal,normal case
6,Activity AN,2020/06/15 06:50:07.663,Arthur,30,normal,normal case
6,Activity AQ,2020/06/15 06:51:07.663,Troy,70,normal,normal case
6,Activity AO,2020/06/15 06:52:07.663,Jake,20,normal,normal case
6,Activity AL,2020/06/15 06:54:07.663,Harry,80,normal,normal case
6,Activity AG,2020/06/15 06:56:07.663,Ryan,50,normal,normal case
6,Activity B,2020/06/15 06:57:07.663,Laura,80,normal,normal case
7,Activity A,2020/06/15 06:44:36.381,Adam,80,normal,normal case
7,Activity E,2020/06/15 06:45:36.381,Quentin,50,normal,normal case
7,Activity P,2020/06/15 06:46:36.381,Steve,70,normal,normal case
7,Activity Q,2020/06/15 06:47:36.381,Barry,20,normal,normal case
7,Activity F,2020/06/15 06:48:36.381,Dwight,20,normal,normal case
7,Activity T,2020/06/15 06:49:36.381,Nicholas,60,normal,normal case
7,Activity W,2020/06/15 06:50:36.381,Mick,70,normal,normal case
7,Activity X,2020/06/15 06:51:36.381,Adam,60,normal,normal case
7,Activity U,2020/06/15 06:52:36.381,Teri,50,normal,normal case
7,Activity AF,2020/06/15 06:53:36.381,Nicholas,40,normal,normal case
7,Activity AI,2020/06/15 06:55:36.381,Dwight,80,normal,normal case
7,Activity AH,2020/06/15 06:56:36.381,Lewis,30,normal,normal case
7,Activity AJ,2020/06/15 06:57:36.381,Isabella,20,normal,normal case
7,Activity AK,2020/06/15 06:58:36.381,Harper,40,normal,normal case
7,Activity AQ,2020/06/15 07:00:36.381,Orlando,70,normal,normal case
7,Activity AM,2020/06/15 07:01:36.381,Vera,90,normal,normal case
7,Activity AP,2020/06/15 07:02:36.381,Fadi,40,normal,normal case
7,Activity AO,2020/06/15 07:03:36.381,Isabella,50,normal,normal case
7,Activity AN,2020/06/15 07:04:36.381,Naomi,20,normal,normal case
7,Activity AL,2020/06/15 07:06:36.381,Richard,80,normal,normal case
7,Activity AG,2020/06/15 07:08:36.381,Ben,50,normal,normal case
7,Activity B,2020/06/15 07:09:36.381,Barry,80,normal,normal case
8,Activity A,2020/06/15 07:12:41.740,Adele,93,attribute,Actor Jack from Activity CM was replaced by Taylor. Resource 80 from Activity A was complemented with [13]. Resource 30 from Activity BX was complemented with [37]. 
8,Activity AR,2020/06/15 07:13:41.740,Jim,30,attribute,Actor Jack from Activity CM was replaced by Taylor. Resource 80 from Activity A was complemented with [13]. Resource 30 from Activity BX was complemented with [37]. 
8,Activity BV,2020/06/15 07:14:41.740,Denzel,20,attribute,Actor Jack from Activity CM was replaced by Taylor. Resource 80 from Activity A was complemented with [13]. Resource 30 from Activity BX was complemented with [37]. 
8,Activity CA,2020/06/15 07:16:41.740,Adele,20,attribute,Actor Jack from Activity CM was replaced by Taylor. Resource 80 from Activity A was complemented with [13]. Resource 30 from Activity BX was complemented with [37]. 
8,Activity BX,2020/06/15 07:17:41.740,George,67,attribute,Actor Jack from Activity CM was replaced by Taylor. Resource 80 from Activity A was complemented with [13]. Resource 30 from Activity BX was complemented with [37]. 
8,Activity BY,2020/06/15 07:18:41.740,Zach,30,attribute,Actor Jack from Activity CM was replaced by Taylor. Resource 80 from Activity A was complemented with [13]. Resource 30 from Activity BX was complemented with [37]. 
8,Activity CD,2020/06/15 07:20:41.740,Caitlin,20,attribute,Actor Jack from Activity CM was replaced by Taylor. Resource 80 from Activity A was complemented with [13]. Resource 30 from Activity BX was complemented with [37]. 
8,Activity CC,2020/06/15 07:21:41.740,Steve,40,attribute,Actor Jack from Activity CM was replaced by Taylor. Resource 80 from Activity A was complemented with [13]. Resource 30 from Activity BX was complemented with [37]. 
8,Activity CG,2020/06/15 07:22:41.740,George,90,attribute,Actor Jack from Activity CM was replaced by Taylor. Resource 80 from Activity A was complemented with [13]. Resource 30 from Activity BX was complemented with [37]. 
8,Activity BZ,2020/06/15 07:23:41.740,Olivia,40,attribute,Actor Jack from Activity CM was replaced by Taylor. Resource 80 from Activity A was complemented with [13]. Resource 30 from Activity BX was complemented with [37]. 
8,Activity CH,2020/06/15 07:24:41.740,Taylor,60,attribute,Actor Jack from Activity CM was replaced by Taylor. Resource 80 from Activity A was complemented with [13]. Resource 30 from Activity BX was complemented with [37]. 
8,Activity CF,2020/06/15 07:25:41.740,Malcolm,30,attribute,Actor Jack from Activity CM was replaced by Taylor. Resource 80 from Activity A was complemented with [13]. Resource 30 from Activity BX was complemented with [37]. 
8,Activity CE,2020/06/15 07:26:41.740,Roger,60,attribute,Actor Jack from Activity CM was replaced by Taylor. Resource 80 from Activity A was complemented with [13]. Resource 30 from Activity BX was complemented with [37]. 
8,Activity CB,2020/06/15 07:28:41.740,Chris,80,attribute,Actor Jack from Activity CM was replaced by Taylor. Resource 80 from Activity A was complemented with [13]. Resource 30 from Activity BX was complemented with [37]. 
8,Activity BW,2020/06/15 07:30:41.740,Ed,20,attribute,Actor Jack from Activity CM was replaced by Taylor. Resource 80 from Activity A was complemented with [13]. Resource 30 from Activity BX was complemented with [37]. 
8,Activity AS,2020/06/15 07:31:41.740,Olivia,20,attribute,Actor Jack from Activity CM was replaced by Taylor. Resource 80 from Activity A was complemented with [13]. Resource 30 from Activity BX was complemented with [37]. 
8,Activity CI,2020/06/15 07:32:41.740,Arthur,90,attribute,Actor Jack from Activity CM was replaced by Taylor. Resource 80 from Activity A was complemented with [13]. Resource 30 from Activity BX was complemented with [37]. 
8,Activity CK,2020/06/15 07:34:41.740,Donald,20,attribute,Actor Jack from Activity CM was replaced by Taylor. Resource 80 from Activity A was complemented with [13]. Resource 30 from Activity BX was complemented with [37]. 
8,Activity CQ,2020/06/15 07:36:41.740,Donald,60,attribute,Actor Jack from Activity CM was replaced by Taylor. Resource 80 from Activity A was complemented with [13]. Resource 30 from Activity BX was complemented with [37]. 
8,Activity CR,2020/06/15 07:37:41.740,Owen,40,attribute,Actor Jack from Activity CM was replaced by Taylor. Resource 80 from Activity A was complemented with [13]. Resource 30 from Activity BX was complemented with [37]. 
