case,activity,timestamp,actor,resource,label,description
0,Activity A,2020/06/15 02:06:43.139,Wayne,90,normal,normal case
0,Activity C,2020/06/15 02:07:43.139,Willow,20,normal,normal case
0,Activity Q,2020/06/15 02:09:43.139,Junior,20,normal,normal case
0,Activity E,2020/06/15 02:10:43.139,Frank,90,normal,normal case
0,Activity S,2020/06/15 02:12:43.139,Harper,40,normal,normal case
0,Activity O,2020/06/15 02:13:43.139,Zach,30,normal,normal case
0,Activity N,2020/06/15 02:14:43.139,Roger,40,normal,normal case
0,Activity AI,2020/06/15 02:15:43.139,Hannah,50,normal,normal case
0,Activity AK,2020/06/15 02:16:43.139,Willow,10,normal,normal case
0,Activity M,2020/06/15 02:17:43.139,Junior,90,normal,normal case
0,Activity AJ,2020/06/15 02:19:43.139,David,40,normal,normal case
0,Activity V,2020/06/15 02:20:43.139,Donald,80,normal,normal case
0,Activity G,2020/06/15 02:21:43.139,Ellen,50,normal,normal case
0,Activity I,2020/06/15 02:22:43.139,Isabella,70,normal,normal case
0,Activity H,2020/06/15 02:23:43.139,Carrie,40,normal,normal case
0,Activity X,2020/06/15 02:24:43.139,Frank,90,normal,normal case
0,Activity P,2020/06/15 02:25:43.139,Roy,40,normal,normal case
0,Activity W,2020/06/15 02:27:43.139,Paul,30,normal,normal case
0,Activity U,2020/06/15 02:28:43.139,Willow,90,normal,normal case
0,Activity F,2020/06/15 02:29:43.139,Stanley,60,normal,normal case
0,Activity Y,2020/06/15 02:30:43.139,Matthew,80,normal,normal case
0,Activity T,2020/06/15 02:32:43.139,Sacha,20,normal,normal case
0,Activity R,2020/06/15 02:33:43.139,Denzel,60,normal,normal case
0,Activity D,2020/06/15 02:35:43.139,Lance,70,normal,normal case
0,Activity B,2020/06/15 02:36:43.139,Lewis,60,normal,normal case
1,Activity A,2020/06/15 02:14:01.076,Steve,50,normal,normal case
1,Activity BC,2020/06/15 02:15:01.076,George,10,normal,normal case
1,Activity BI,2020/06/15 02:17:01.076,Nicholas,70,normal,normal case
1,Activity BN,2020/06/15 02:18:01.076,Karl,70,normal,normal case
1,Activity BE,2020/06/15 02:20:01.076,Malcolm,90,normal,normal case
1,Activity BH,2020/06/15 02:21:01.076,Lewis,10,normal,normal case
1,Activity BM,2020/06/15 02:22:01.076,Carla,70,normal,normal case
1,Activity BF,2020/06/15 02:23:01.076,Laura,40,normal,normal case
1,Activity BK,2020/06/15 02:24:01.076,Sam,10,normal,normal case
1,Activity BL,2020/06/15 02:25:01.076,Guy,60,normal,normal case
1,Activity BO,2020/06/15 02:26:01.076,Isaac,30,normal,normal case
1,Activity BP,2020/06/15 02:27:01.076,Ed,30,normal,normal case
1,Activity BG,2020/06/15 02:29:01.076,Chris,40,normal,normal case
1,Activity BQ,2020/06/15 02:30:01.076,Thomas,10,normal,normal case
1,Activity BJ,2020/06/15 02:31:01.076,Owen,30,normal,normal case
1,Activity BD,2020/06/15 02:33:01.076,Amanda,40,normal,normal case
1,Activity BR,2020/06/15 02:34:01.076,Paul,10,normal,normal case
1,Activity BV,2020/06/15 02:36:01.076,Jim,30,normal,normal case
1,Activity BT,2020/06/15 02:37:01.076,Brian,50,normal,normal case
1,Activity BW,2020/06/15 02:38:01.076,Uma,50,normal,normal case
1,Activity BX,2020/06/15 02:39:01.076,Brian,60,normal,normal case
1,Activity CB,2020/06/15 02:40:01.076,Walter,70,normal,normal case
1,Activity BY,2020/06/15 02:41:01.076,Denzel,60,normal,normal case
1,Activity BU,2020/06/15 02:42:01.076,Will,20,normal,normal case
1,Activity BS,2020/06/15 02:44:01.076,Nicholas,20,normal,normal case
1,Activity B,2020/06/15 02:45:01.076,Denzel,20,normal,normal case
2,Activity A,2020/06/15 03:41:04.402,Steve,50,normal,normal case
2,Activity C,2020/06/15 03:42:04.402,Willow,20,normal,normal case
2,Activity E,2020/06/15 03:44:04.402,Jim,90,normal,normal case
2,Activity AI,2020/06/15 03:45:04.402,Harper,50,normal,normal case
2,Activity Q,2020/06/15 03:46:04.402,Adam,80,normal,normal case
2,Activity AG,2020/06/15 03:47:04.402,Emil,10,normal,normal case
2,Activity AK,2020/06/15 03:48:04.402,Mick,10,normal,normal case
2,Activity AH,2020/06/15 03:49:04.402,Denzel,40,normal,normal case
2,Activity P,2020/06/15 03:51:04.402,Ellen,70,normal,normal case
2,Activity O,2020/06/15 03:52:04.402,Zach,30,normal,normal case
2,Activity M,2020/06/15 03:53:04.402,Ellen,90,normal,normal case
2,Activity R,2020/06/15 03:54:04.402,Steve,90,normal,normal case
2,Activity G,2020/06/15 03:55:04.402,Junior,70,normal,normal case
2,Activity N,2020/06/15 03:56:04.402,Sacha,40,normal,normal case
