case,activity,timestamp,actor,resource,label,description
0,Activity A,2020/06/15 01:21:50.682,Michelle,10,normal,normal case
0,Activity C,2020/06/15 01:23:50.682,Michelle,80,normal,normal case
0,Activity S,2020/06/15 01:24:50.682,Paris,50,normal,normal case
0,Activity K,2020/06/15 01:25:50.682,Kevin,80,normal,normal case
0,Activity T,2020/06/15 01:26:50.682,George,10,normal,normal case
0,Activity U,2020/06/15 01:27:50.682,Sam,90,normal,normal case
0,Activity L,2020/06/15 01:28:50.682,Taylor,70,normal,normal case
0,Activity D,2020/06/15 01:29:50.682,Hugo,30,normal,normal case
0,Activity V,2020/06/15 01:30:50.682,Donald,80,normal,normal case
0,Activity B,2020/06/15 01:32:50.682,Frank,80,normal,normal case
1,Activity A,2020/06/15 01:36:40.044,Malcolm,10,normal,normal case
1,Activity C,2020/06/15 01:38:40.044,Michelle,80,normal,normal case
1,Activity K,2020/06/15 01:39:40.044,Lance,50,normal,normal case
1,Activity S,2020/06/15 01:40:40.044,Kate,50,normal,normal case
1,Activity T,2020/06/15 01:41:40.044,George,10,normal,normal case
1,Activity L,2020/06/15 01:42:40.044,Ulysses,70,normal,normal case
1,Activity U,2020/06/15 01:43:40.044,Vincent,90,normal,normal case
1,Activity D,2020/06/15 01:44:40.044,Gerald,40,normal,normal case
1,Activity V,2020/06/15 01:45:40.044,Guy,50,normal,normal case
1,Activity B,2020/06/15 01:47:40.044,Carrie,80,normal,normal case
2,Activity A,2020/06/15 01:45:59.665,Malcolm,10,normal,normal case
2,Activity C,2020/06/15 01:47:59.665,Michelle,80,normal,normal case
2,Activity J,2020/06/15 01:48:59.665,Fred,40,normal,normal case
2,Activity D,2020/06/15 01:49:59.665,Drew,30,normal,normal case
2,Activity S,2020/06/15 01:50:59.665,Anna,50,normal,normal case
2,Activity T,2020/06/15 01:51:59.665,Fred,10,normal,normal case
2,Activity U,2020/06/15 01:52:59.665,Vincent,90,normal,normal case
2,Activity V,2020/06/15 01:53:59.665,Drew,80,normal,normal case
2,Activity B,2020/06/15 01:55:59.665,Gisele,80,normal,normal case
3,Activity A,2020/06/15 02:23:56.193,Michelle,10,normal,normal case
3,Activity C,2020/06/15 02:25:56.193,Michelle,80,normal,normal case
3,Activity S,2020/06/15 02:26:56.193,Paris,50,normal,normal case
3,Activity J,2020/06/15 02:27:56.193,Zayn,40,normal,normal case
3,Activity D,2020/06/15 02:28:56.193,George,40,normal,normal case
3,Activity T,2020/06/15 02:29:56.193,George,10,normal,normal case
3,Activity U,2020/06/15 02:30:56.193,Vincent,90,normal,normal case
3,Activity V,2020/06/15 02:31:56.193,Drew,80,normal,normal case
3,Activity B,2020/06/15 02:33:56.193,Gisele,90,normal,normal case
4,Activity A,2020/06/15 04:46:49.072,Malcolm,10,normal,normal case
4,Activity C,2020/06/15 04:48:49.072,Michelle,80,normal,normal case
4,Activity E,2020/06/15 04:49:49.072,Henry,20,normal,normal case
4,Activity S,2020/06/15 04:50:49.072,Ryan,50,normal,normal case
4,Activity T,2020/06/15 04:51:49.072,George,10,normal,normal case
4,Activity U,2020/06/15 04:52:49.072,Adam,90,normal,normal case
4,Activity V,2020/06/15 04:53:49.072,Chris,80,normal,normal case
4,Activity H,2020/06/15 04:55:49.072,Paris,30,normal,normal case
4,Activity G,2020/06/15 04:56:49.072,Wayne,20,normal,normal case
4,Activity I,2020/06/15 04:57:49.072,Nicholas,10,normal,normal case
4,Activity F,2020/06/15 04:59:49.072,Zayn,60,normal,normal case
4,Activity D,2020/06/15 05:00:49.072,Drew,30,normal,normal case
4,Activity B,2020/06/15 05:02:49.072,Anna,60,normal,normal case
5,Activity A,2020/06/15 06:08:55.802,Michelle,10,normal,normal case
5,Activity S,2020/06/15 06:10:55.802,Kate,50,normal,normal case
5,Activity C,2020/06/15 06:11:55.802,Michelle,80,normal,normal case
5,Activity E,2020/06/15 06:12:55.802,Lance,20,normal,normal case
5,Activity T,2020/06/15 06:13:55.802,George,10,normal,normal case
5,Activity U,2020/06/15 06:14:55.802,Adam,90,normal,normal case
5,Activity H,2020/06/15 06:16:55.802,Carla,30,normal,normal case
5,Activity I,2020/06/15 06:17:55.802,Nicholas,10,normal,normal case
5,Activity G,2020/06/15 06:18:55.802,Wayne,70,normal,normal case
5,Activity V,2020/06/15 06:19:55.802,Guy,40,normal,normal case
5,Activity F,2020/06/15 06:21:55.802,Laura,60,normal,normal case
5,Activity D,2020/06/15 06:22:55.802,Drew,30,normal,normal case
5,Activity B,2020/06/15 06:24:55.802,Seth,80,normal,normal case
6,Activity A,2020/06/15 06:09:48.961,Malcolm,10,normal,normal case
6,Activity S,2020/06/15 06:11:48.961,Anna,50,normal,normal case
6,Activity C,2020/06/15 06:12:48.961,Michelle,80,normal,normal case
6,Activity E,2020/06/15 06:13:48.961,Mick,60,normal,normal case
6,Activity T,2020/06/15 06:14:48.961,Fred,10,normal,normal case
6,Activity U,2020/06/15 06:16:48.961,Adam,90,normal,normal case
6,Activity I,2020/06/15 06:17:48.961,Nicholas,10,normal,normal case
6,Activity V,2020/06/15 06:18:48.961,Harper,50,normal,normal case
6,Activity H,2020/06/15 06:19:48.961,Carla,20,normal,normal case
6,Activity G,2020/06/15 06:20:48.961,Wayne,70,normal,normal case
6,Activity F,2020/06/15 06:22:48.961,Laura,60,normal,normal case
6,Activity D,2020/06/15 06:23:48.961,Drew,40,normal,normal case
6,Activity B,2020/06/15 06:25:48.961,Ben,80,normal,normal case
7,Activity A,2020/06/15 06:37:22.197,Malcolm,10,rework,Activity ['Activity C'] at position [3] was reworked
